,norm
4141,0
1378,2
548,2
2640,0
176,1
7913,2
7703,2
5611,1
6183,2
3353,0
7408,1
8131,1
9926,2
3212,2
4554,2
3192,2
678,2
4220,2
2777,0
9692,2
5821,1
11046,0
1214,2
7884,2
4782,2
8791,2
7490,2
4209,2
233,2
6437,1
3411,2
8264,2
4354,2
7979,2
10838,0
6422,1
9776,2
7638,1
6379,2
1953,2
5408,2
434,0
3295,2
444,2
7999,2
8873,1
5852,2
11118,2
9134,1
1589,0
1581,1
6646,2
5640,2
1845,2
3972,1
10978,2
1597,1
4679,2
1139,1
7670,2
11260,1
909,2
2190,0
5424,2
1962,2
4787,2
1717,0
5280,2
3957,2
1636,2
1932,2
4433,2
10115,2
2203,2
1818,1
10466,1
1882,1
23,1
1624,1
1218,2
7756,0
7893,2
6916,2
1418,1
3974,2
1075,2
754,0
1183,2
7513,1
6163,2
536,2
7194,0
11075,2
5417,2
9846,2
188,2
6536,2
920,1
10247,1
1863,2
9553,2
5341,2
8787,2
2788,1
10798,2
9136,2
7743,2
6551,2
2419,0
53,2
2762,2
1838,2
4124,2
915,1
9500,2
7484,2
8208,2
1548,1
6467,0
10179,2
10112,0
4773,1
7373,0
10942,0
1159,0
7767,1
4817,2
2035,2
884,2
10281,0
6082,2
228,0
4833,2
7264,1
261,0
7406,2
1270,2
8927,2
1511,2
3682,1
8668,2
5936,1
1415,0
496,2
8314,2
3807,2
1487,2
170,2
9246,2
5650,2
1128,1
5741,1
7113,2
5032,1
3668,2
2033,2
766,0
5395,2
9725,2
10370,2
9898,1
10657,2
2841,2
3865,2
9492,0
11270,2
3962,2
2664,1
1753,2
7054,2
2731,2
1371,1
9549,2
7773,2
6263,2
919,2
4217,2
1293,2
501,2
7108,2
2120,2
8013,2
6375,2
411,2
5738,2
10697,2
2889,2
3932,2
2223,2
8649,2
258,2
1831,2
8644,2
2133,2
3876,2
7892,2
9548,1
8625,2
5987,2
1661,2
4563,1
7335,2
4464,2
5287,2
8390,2
587,2
5787,1
511,2
2796,2
3134,2
657,0
1139,2
1920,2
1035,2
1689,2
582,2
1699,1
7636,2
4419,2
4997,2
4157,2
5717,2
6466,2
8827,1
6108,2
1126,2
3609,1
6429,1
1177,2
3264,2
5232,2
3696,0
6451,0
8321,1
7178,2
2321,2
4346,2
1662,1
1996,0
3550,1
3485,2
5723,2
1697,2
7123,2
4313,2
6186,2
10613,2
5899,2
7120,2
8073,2
11166,1
1453,1
1974,0
9233,2
9197,1
5150,2
1035,2
1702,2
4115,1
1215,2
5376,2
8526,1
594,2
2733,2
10458,2
1327,2
2109,2
4052,2
7868,2
5351,1
2904,2
1984,2
6985,2
4384,2
4391,2
4877,2
6015,1
756,2
6953,0
3410,2
1375,1
618,1
10403,2
10037,0
316,2
1746,2
525,2
10310,0
1270,2
7956,2
10582,2
10525,0
8623,2
7086,1
10104,0
5594,2
6581,2
10313,2
870,2
2602,2
10252,2
3120,2
3223,1
1649,2
7639,0
245,2
7174,2
202,2
4728,0
1814,2
5473,2
8476,2
4718,2
2075,0
10471,2
8042,0
5923,1
5641,2
2792,2
4277,2
343,0
8037,2
8235,2
1387,1
7010,2
1285,1
10538,1
8110,2
10291,2
434,2
1837,2
9502,2
2257,0
5698,2
7658,2
660,2
7060,0
10997,2
10795,1
6853,1
3103,1
11188,2
9104,1
8,2
5912,2
7279,2
2920,2
1455,2
6518,2
2560,2
5576,1
2254,2
1817,2
4132,2
10428,2
2641,0
344,1
8041,1
6033,2
498,0
7256,2
65,1
234,2
4185,1
8397,2
2120,2
137,2
7438,0
8453,2
599,2
10022,2
3122,2
1492,2
10407,2
7680,2
922,2
4774,2
2745,1
5807,1
4617,2
4099,1
37,1
10271,0
1696,2
8982,2
9603,2
5614,2
4517,2
10769,2
210,2
9787,2
287,2
11224,1
4795,2
183,2
10187,2
6624,2
2454,2
226,2
1734,2
10932,2
1440,2
5379,1
2588,2
6753,2
1273,2
53,2
4371,1
2882,2
6251,2
9966,2
4043,2
5792,2
8977,2
4914,1
1268,2
7478,2
1542,2
10017,2
2458,2
7500,2
5783,1
4855,1
2665,1
1483,1
9523,2
1905,1
10060,2
417,2
5019,1
3714,2
9131,2
7419,1
250,1
11056,1
6842,0
2024,0
2013,2
2007,2
4249,2
1291,1
1122,0
10205,2
8555,0
6923,2
10643,1
5406,2
649,1
1113,2
973,2
6153,2
11235,0
9719,2
8425,0
1183,2
1493,2
851,1
11295,1
4990,2
1561,2
4932,2
294,0
3564,1
8474,2
561,2
5693,2
1566,2
1467,2
9327,2
1330,2
7757,1
1983,1
10202,1
9577,2
90,1
4624,0
10035,2
1816,2
6958,2
10076,2
9560,1
564,2
4120,2
2869,2
11307,2
8060,2
10418,2
3008,2
3228,2
10590,2
2751,2
3017,2
1376,2
1952,2
1310,2
10178,2
1895,2
3637,0
4601,2
566,1
2219,2
1764,2
1676,2
1919,2
6895,2
3858,2
9207,1
142,2
5143,2
6859,1
151,2
659,2
3369,2
3779,2
9342,2
10960,2
1685,2
3575,2
6556,2
1622,0
8611,0
6764,2
3133,2
1006,2
569,2
5931,0
356,2
71,2
4876,0
3044,2
4039,2
7707,0
127,2
8003,2
1438,2
10871,2
2140,2
5296,2
4662,2
4830,2
1889,2
8764,2
4056,2
3089,2
4736,2
493,2
3143,2
3683,2
6797,2
1862,0
8524,2
147,1
9922,2
2948,2
7206,2
1514,2
1156,2
1608,2
5978,2
7466,2
7836,1
1360,2
6096,2
2256,2
5660,2
1735,2
6936,1
1230,2
3005,2
961,2
6043,2
1673,2
8892,2
234,2
6557,2
10927,2
5241,2
2218,1
675,2
3474,2
274,1
10420,2
2411,2
2571,2
9452,2
1087,2
3596,1
56,2
7938,1
2798,2
8607,2
7102,2
2187,0
912,2
7241,2
3548,1
1326,2
3718,1
5394,2
933,2
1728,0
5335,1
1174,2
7458,2
3128,2
8312,1
3979,2
3663,2
6674,1
3076,1
1048,2
9876,0
1193,2
10689,2
3232,1
8479,1
9721,2
1048,2
1764,1
387,2
1257,2
238,2
2635,2
2349,0
5832,2
3688,1
2362,1
10560,2
1124,2
5480,2
6342,2
1256,2
9475,1
461,1
3644,1
8571,2
4694,0
2840,2
9753,2
423,0
10041,0
8485,2
5984,0
9658,2
8250,0
6582,0
3499,0
420,2
8356,2
6990,1
364,2
2836,2
4288,2
1854,2
2085,2
10995,1
10675,2
5404,2
5175,1
6498,2
1889,1
231,2
2250,2
2482,2
9564,2
11226,2
6898,1
9392,0
1904,2
1651,2
8909,2
2638,2
10775,1
9651,2
5130,1
3616,2
7753,2
8070,2
5729,2
7885,2
2012,2
764,2
10830,2
472,2
11034,1
2432,2
7657,2
728,1
1016,2
675,1
4791,2
6854,2
9653,1
4720,2
5479,2
1309,2
3827,0
9354,2
7760,2
5734,2
10459,2
10315,2
11250,2
1944,1
9655,0
7442,2
356,1
9855,2
1766,2
540,1
1827,0
9265,1
8713,2
6509,2
4053,2
5574,2
8699,1
6402,1
7487,1
10381,2
10270,2
1617,2
1710,1
8608,2
4543,2
7698,2
9649,2
2135,2
10320,2
705,2
1119,2
7045,2
1531,2
670,2
8171,2
3169,2
1583,2
2845,2
340,0
11186,0
7477,2
1541,1
1462,2
10181,2
1571,2
156,2
11254,1
1096,0
9054,2
7627,1
1801,0
1773,2
5793,2
5869,2
186,1
357,2
812,2
17,2
2979,1
2494,1
1540,1
8752,0
1859,1
1325,1
7186,2
10751,2
1181,2
396,2
5860,2
11284,2
1700,2
4091,1
4871,2
4142,2
374,2
894,2
7106,2
2422,2
96,2
2347,2
11210,2
6005,2
1551,1
5505,2
9261,2
9757,2
436,0
2781,0
9239,0
8634,2
9911,2
5097,2
5481,2
6793,2
6326,0
248,2
4126,2
3375,1
9748,2
1536,1
3034,1
9076,2
6942,2
2244,2
1944,1
7715,2
1526,2
1252,2
8788,2
10355,0
10873,2
421,0
2401,2
388,0
4748,2
1638,2
6707,2
329,2
517,2
905,2
1155,2
1189,2
6955,2
10934,2
4903,2
1775,2
360,2
5330,2
2447,1
11245,2
10514,2
1185,1
1671,2
3952,1
8643,1
10728,2
9760,2
4355,2
8012,2
1008,2
1659,2
6530,2
4239,2
755,1
1324,2
1466,0
6057,2
1198,2
727,2
2021,2
5043,2
3252,1
9005,2
2041,2
117,2
3792,2
3482,2
8262,2
11106,0
4163,2
2791,2
441,1
2197,2
6758,2
7527,2
1445,1
9944,2
11099,2
337,0
139,2
2167,2
2356,1
3385,2
748,2
353,2
8510,2
448,2
2655,2
689,2
2295,1
1015,2
8248,2
3585,2
5814,2
1354,0
1057,1
793,1
1365,1
4949,2
1186,0
1727,2
1409,2
4702,2
9147,2
7935,1
6246,0
5805,2
9273,2
9904,2
303,2
1779,0
8989,2
2427,1
1500,2
7663,2
9142,1
4525,2
9155,2
4083,0
2381,2
6269,2
5518,2
492,2
4226,0
765,2
764,2
1694,0
7688,2
3283,2
5123,2
1315,2
273,2
7309,2
6759,0
7951,2
840,2
6810,2
7569,1
1887,0
9899,2
2591,2
10557,1
9038,2
11191,2
1881,2
8240,2
10916,2
3225,2
4743,2
8769,2
9101,2
5661,2
9531,2
11123,0
2768,1
3435,2
2929,1
7097,2
4951,0
1660,2
793,1
4469,0
924,2
180,2
3838,2
1523,2
9785,2
1755,1
3588,2
3344,2
6702,2
10996,2
7747,2
4754,1
6117,0
4218,2
7993,2
2992,2
420,1
11288,2
4879,1
508,2
6406,2
427,2
3746,2
450,0
5665,2
287,1
8051,0
10439,0
4763,1
10132,1
872,2
10635,2
7195,1
8802,0
3775,2
8326,2
7247,2
164,0
6010,2
8548,2
1721,2
931,2
10362,2
6681,0
5827,0
1513,1
10854,0
10453,2
86,0
8201,2
3767,2
9108,1
2132,2
1222,2
8231,2
11109,2
5063,1
6973,2
559,1
6311,2
10882,1
4606,2
1036,2
2011,2
8258,2
5413,2
494,1
383,2
1155,2
106,2
4727,2
2818,2
7129,2
1724,2
10080,1
8920,1
232,2
2694,1
468,2
4315,2
1254,2
6879,2
1543,1
1042,0
8759,2
2504,2
4889,2
6457,2
8261,2
1151,1
4573,1
5177,1
1101,0
8862,2
7364,2
2369,2
3772,1
9591,1
5067,2
1179,1
3907,2
4398,2
565,2
432,2
10406,1
2147,0
3406,2
9493,2
693,0
7624,2
2296,2
9408,0
8941,0
982,2
3141,1
73,2
9831,2
10415,0
7182,2
3027,2
119,2
768,2
5249,1
11031,2
7740,2
9561,2
4330,2
6245,2
4553,2
552,0
7263,2
2547,1
2341,2
2974,1
7606,1
558,1
3567,1
10773,2
10142,2
6900,2
5664,2
560,1
428,0
10626,0
907,2
1034,2
1879,1
171,2
6742,2
891,2
2144,2
8078,2
1419,2
5148,2
11136,0
7724,2
148,0
5917,2
3933,2
5866,2
3630,2
8829,1
1451,1
6018,2
6341,2
609,2
5764,1
1593,2
10816,2
6423,1
3036,0
554,2
9680,2
9824,2
4959,2
1851,0
9778,2
2476,2
4402,1
9070,2
7269,2
8677,2
1990,2
2186,2
369,2
2691,1
2699,1
6701,2
49,0
10444,2
2075,0
1385,2
2413,2
7473,2
1359,2
2258,2
4730,0
6332,2
727,2
3793,0
1804,2
1098,2
1765,2
8803,2
2158,2
892,2
863,2
559,2
4167,2
5432,2
5699,2
398,0
2898,2
5083,2
971,2
9520,2
8878,2
9204,2
4721,1
11119,0
3821,2
7795,2
10490,2
2175,0
167,2
3386,2
3635,1
3576,1
5496,2
10043,1
4683,1
713,2
6436,2
1643,2
363,2
3140,2
8835,2
4268,1
6818,2
2949,2
1844,2
5055,2
5455,1
6717,2
1682,1
5607,2
1870,2
7400,2
4920,2
9369,2
10116,2
2922,2
10793,0
986,2
1316,2
1067,2
1709,2
3378,1
11192,2
911,0
9284,2
1960,2
9480,0
2050,2
802,2
1748,0
181,1
4927,2
4394,1
6151,2
1593,0
9924,1
10504,2
5298,2
386,2
5990,1
4863,1
5592,2
8574,2
1157,1
7268,1
5946,2
10337,2
8712,2
4688,2
1105,2
5051,0
10434,2
910,2
4420,0
2000,2
5317,2
365,1
3934,2
10862,0
1561,2
10721,1
3586,2
918,2
4957,2
8850,0
5291,2
1086,1
10479,1
8839,2
6744,0
3250,1
7822,2
5282,1
373,1
8420,2
9975,2
8067,1
1578,2
1795,2
5122,2
7413,2
6602,2
4334,2
3458,2
1101,2
6354,0
6597,2
803,2
4528,0
575,2
5089,1
9229,1
3602,0
5858,2
7539,2
1924,1
718,2
7190,1
10966,2
8290,2
2180,1
5028,2
8727,1
11326,2
571,1
1822,1
733,2
8530,2
5036,2
3270,1
1395,2
3766,2
3742,1
2663,0
503,0
8974,2
7353,2
832,1
9123,2
1099,2
9333,2
9905,2
6965,2
51,2
5093,2
5385,2
10383,2
1362,2
9272,2
7355,2
9338,1
7222,0
8508,2
8960,2
4998,0
6338,2
1487,2
1756,2
8728,1
8058,2
3799,1
10258,2
1781,2
6827,1
8302,2
932,2
8410,1
9427,1
11263,0
8855,2
8116,2
8778,1
2661,2
4939,1
9386,0
640,2
1409,0
8846,0
3010,1
2827,2
199,2
3446,2
5867,2
2769,1
8489,2
10553,2
6883,2
5453,2
7456,2
5297,2
2908,2
6693,2
9868,2
562,2
6922,2
10821,0
8320,2
4966,2
1795,2
9397,2
3739,2
4861,2
6347,2
6288,1
7329,2
2674,1
5768,2
9145,2
2276,2
8020,1
9388,0
1073,1
776,1
1304,2
4341,2
7806,1
4206,2
8671,2
6408,2
1808,0
11127,2
10814,1
9848,0
944,2
780,2
9016,2
10030,0
1719,2
6228,2
3246,0
868,1
634,2
470,2
7942,2
7115,2
9807,2
11281,2
1743,0
7659,1
6822,1
6446,0
1728,0
9699,0
5200,2
1540,0
5259,2
9319,2
6824,2
9482,2
395,2
10750,2
4095,2
2883,0
10887,2
2587,1
4500,2
3469,2
8422,2
706,2
4265,1
6930,2
1884,2
7454,2
4722,2
7950,1
4236,2
7565,1
464,2
3582,0
1380,2
1672,2
10670,2
1059,0
10380,2
2320,2
577,2
2552,0
5198,2
8444,2
543,2
2357,2
10766,2
265,1
6110,1
7840,0
972,0
10664,2
3619,1
9600,0
1225,2
2373,2
7661,2
4544,2
1182,2
159,2
6663,2
3544,2
1534,2
4506,2
6020,2
1661,2
2621,0
430,1
4982,2
4329,2
6954,2
4942,2
1780,0
637,1
1654,1
4980,2
8393,2
360,0
1070,0
7574,2
9231,2
7966,2
329,2
5552,2
126,1
22,2
7470,0
11255,2
5304,2
1869,2
8225,2
9490,1
4907,2
452,2
9660,1
5354,2
2574,2
9351,2
4133,2
7065,2
8811,2
209,0
702,2
7191,1
10095,1
923,2
3276,2
5894,2
6769,1
9081,2
1760,2
865,0
901,2
10563,2
7914,2
6259,2
1623,2
1140,0
1712,0
1003,1
6756,2
3379,1
10973,2
3165,2
7225,2
9112,2
2149,2
480,2
669,1
5170,2
1870,2
5682,2
4233,2
10377,2
583,2
898,2
1978,2
1285,1
9694,2
3759,2
525,2
1610,0
1212,1
1891,0
1600,2
128,0
5362,0
1396,0
5947,2
696,2
1697,2
956,2
739,2
8338,2
6254,2
655,2
5624,2
3281,2
2069,2
4014,2
6179,2
539,1
6171,2
2529,2
271,2
7132,2
1386,1
5952,2
3990,2
4264,0
1421,2
3906,1
11184,2
8726,2
543,2
9559,1
1688,2
574,1
4905,2
2947,1
798,2
575,1
4023,2
519,0
1961,2
134,2
8138,2
4,2
1509,2
6399,0
7223,2
4979,0
2442,2
2847,2
7383,2
1433,0
10072,1
3091,1
9670,2
3947,2
5104,1
8986,2
6374,1
1473,2
298,2
8291,0
5348,2
992,2
8007,2
1806,2
5180,2
4592,2
396,2
9522,2
4271,2
3442,2
5886,1
3121,2
556,2
782,1
4372,2
5722,2
8096,2
7553,2
9851,2
7272,1
9743,2
272,1
9486,2
1913,2
138,1
7812,1
7509,2
1790,1
5811,2
265,1
1625,1
10928,1
6260,2
611,1
3736,2
7505,2
6144,2
2831,1
8307,2
5119,1
3856,2
3109,1
3541,2
8560,1
8192,2
3092,2
8166,2
4401,1
6519,2
3533,2
1446,1
1891,2
1836,1
7150,0
11049,2
8703,2
9887,2
10239,1
3646,1
9767,2
700,2
169,1
10647,2
5328,2
4828,1
3926,2
2689,0
10686,0
2327,0
6584,2
4195,0
4596,2
1595,1
1858,2
2265,2
1667,2
6121,1
93,1
4210,0
857,2
9362,2
9325,2
7623,2
9575,1
1646,2
5115,2
85,2
1840,2
8461,0
2310,1
11019,2
7581,1
1497,2
7632,1
1560,2
2058,2
1204,2
8734,2
7633,2
5828,1
6118,2
11272,2
7416,1
4597,2
11115,2
9758,1
185,2
5529,0
40,2
567,0
957,1
10448,2
370,2
1280,2
2025,2
1125,2
3720,1
3107,2
6395,2
5012,2
10819,2
4368,1
1617,2
1780,0
1437,2
4719,2
1325,1
11296,2
3942,2
1507,2
6426,2
1857,2
2496,2
8708,1
8942,2
8910,0
4235,2
10810,0
4971,2
10901,1
5272,2
6459,1
6156,1
140,2
10242,0
10164,2
315,2
1170,2
1393,2
1147,2
8586,1
10212,2
11,1
4567,2
141,1
2692,1
1189,2
11247,2
2393,0
10920,1
2217,0
8738,2
5449,2
3518,1
9195,2
10223,2
5371,0
5095,1
7025,0
4655,2
9879,0
2062,2
708,0
616,2
8359,1
1886,2
806,2
4176,1
8504,1
6840,2
5386,2
2046,2
1624,2
1971,0
2206,2
7361,2
5014,2
10059,2
1556,1
955,2
207,1
875,2
513,2
7805,2
5033,2
8511,2
3538,1
824,2
2008,2
2261,2
5561,0
397,2
3547,2
134,2
8741,2
11305,2
2523,1
3123,0
6303,1
2056,2
693,1
2134,2
1994,2
8099,2
6353,2
2005,2
3773,0
9610,2
890,1
2161,2
7600,1
9562,2
9436,1
2545,2
8105,2
11266,2
5144,1
3573,0
1005,2
6913,1
7118,2
4987,2
3912,1
8965,2
1599,2
7411,2
5256,2
10785,2
5510,2
3914,2
8047,2
7790,2
8279,0
2729,2
7496,2
275,2
4643,2
1811,2
532,2
3337,2
908,1
1394,2
571,2
835,2
76,2
9537,2
1038,2
6386,2
2078,2
9448,2
10425,2
6531,2
4293,2
146,2
391,2
6,2
4557,0
949,2
3824,2
212,2
306,2
5347,2
160,2
9457,2
2316,0
8681,2
2052,2
8581,1
11033,1
4240,2
416,2
5853,1
17,2
424,2
2679,2
2046,2
1779,2
5254,0
3206,1
9890,2
8064,2
4641,2
6549,2
5360,2
4189,1
46,0
4370,2
7910,2
3278,2
1239,1
4892,1
407,0
2090,1
2604,2
9954,2
4668,2
2973,2
6542,2
6625,2
262,2
1353,2
2080,2
2774,2
10484,2
9260,2
11212,1
1941,2
4723,1
5844,0
3468,1
9821,2
5279,2
610,0
1453,2
2100,2
9322,2
952,2
1254,2
5038,2
684,2
2002,0
5781,2
8398,2
6339,2
6564,2
830,0
1648,2
8630,2
1811,2
2173,2
784,2
4351,1
7901,2
10470,2
1614,2
241,2
261,2
9164,2
6041,2
9226,0
3467,1
5603,0
9488,2
977,1
1412,0
443,2
1132,2
1570,2
8857,2
10333,0
7300,0
631,1
6182,1
11241,2
6829,1
1917,2
1906,2
6712,2
2051,0
8557,2
5129,2
3356,1
347,1
4223,2
6355,0
1299,2
10650,2
3372,2
11246,0
1052,1
5181,2
4587,2
8754,2
2272,0
562,2
5416,0
5229,0
9162,2
1968,2
11036,2
839,2
3529,2
5813,2
8961,2
6087,2
5211,2
52,0
4778,2
3757,0
1918,2
5555,1
479,2
5822,2
725,2
1860,2
11128,0
2960,2
10213,2
9266,2
4568,1
10815,0
4172,2
1271,1
887,2
4738,2
6699,2
1842,2
8705,1
558,2
8884,2
1364,2
1520,2
2164,2
2681,2
771,0
8723,0
10774,2
1628,1
6462,2
7621,2
129,2
1062,2
9844,1
6665,1
8542,2
1232,2
6235,2
7930,2
4521,2
3692,1
826,1
3161,2
10456,2
680,2
6612,2
9221,0
8222,2
2877,2
3269,2
8257,1
8652,2
5979,1
352,2
2015,2
8981,2
6350,2
7559,2
2177,2
979,2
373,2
350,2
10097,2
6722,0
1747,1
6277,2
4154,2
8310,2
1420,2
3497,2
8236,0
778,2
5465,2
7187,1
1718,2
5402,2
691,2
4941,1
7628,2
219,2
5597,2
915,2
10408,2
2645,2
856,2
523,2
2594,1
9160,2
1543,2
6670,2
6931,2
5573,2
3326,2
1740,2
10182,2
1956,1
9471,2
8558,0
5490,2
2345,1
3217,2
5517,2
5173,2
11134,2
1922,0
1653,2
1749,0
7687,2
7669,0
9141,2
10703,2
5161,2
2155,2
9652,0
8006,1
10630,2
10341,2
10778,2
3925,2
1563,2
2659,2
6201,2
4164,2
9639,2
1138,2
4571,0
1351,2
1602,2
9529,0
9238,0
6054,2
3740,2
268,2
6294,0
7130,2
1110,0
8053,1
6252,1
854,1
8736,0
9640,2
4867,2
1116,2
7250,0
5544,2
6506,1
1550,2
713,2
619,2
262,2
1250,1
3953,2
10193,1
6807,2
9601,2
1258,2
10197,1
4026,2
9811,1
1335,0
11253,2
3070,2
393,1
698,2
64,2
6635,2
991,2
773,2
9773,2
489,2
311,1
5357,1
2311,2
3781,2
425,1
2000,2
1298,2
1457,2
8288,2
8146,2
5195,2
797,2
998,2
7734,2
4865,0
1039,2
1852,0
3045,2
11251,0
366,2
667,1
10717,2
2439,2
9223,2
6297,2
6866,2
8821,2
8106,1
10634,0
948,2
6031,2
10067,2
721,1
4358,1
1887,2
3878,2
7112,2
2185,0
5301,2
1368,2
3569,2
7061,2
2093,2
10492,2
9703,2
322,2
9376,2
9558,2
5186,2
4747,2
7548,2
1788,2
4706,2
2728,1
7002,1
2065,2
350,0
4976,2
1228,2
4243,2
6587,1
4100,1
6225,2
10088,2
4824,2
1946,2
2130,2
6666,2
1642,2
3987,2
1814,1
1990,2
808,2
8562,2
2234,2
144,0
7235,2
2590,0
5469,0
2182,2
7749,2
5137,1
1233,0
787,2
5419,1
169,2
404,2
7011,1
4991,2
20,2
1016,2
2123,0
3347,2
1698,1
1000,2
474,2
2026,0
600,2
1148,2
1503,2
3734,1
6552,2
10839,2
1439,2
10488,2
3279,2
3068,2
1223,1
10512,2
778,1
8306,2
8924,2
7231,2
968,2
5889,2
1751,1
790,2
5526,2
304,1
978,2
7566,1
3399,2
5967,2
10737,2
4931,1
5820,2
2102,0
643,0
2399,2
6555,2
3394,0
6689,2
9589,2
7179,2
698,1
2455,2
11000,2
1020,2
7251,0
3067,2
1988,2
119,2
3834,1
7156,2
1227,2
25,2
900,1
6062,2
6465,2
1361,2
5246,2
5420,2
817,1
11083,2
8842,2
5275,2
7815,2
7791,2
1837,0
8951,2
130,2
4165,1
6876,2
1545,0
7350,2
10661,2
6220,0
4810,2
11325,1
7314,2
8411,2
8439,2
2174,2
2167,2
4829,0
7890,2
55,1
2525,2
1290,2
690,2
2034,2
10655,1
1898,2
11252,0
6104,2
7584,0
2324,1
2601,2
8285,2
3257,2
8740,0
56,1
1365,2
1702,1
10976,1
3659,2
11142,2
1281,2
6949,0
8083,1
328,2
9085,2
11304,2
9702,0
3581,2
251,1
7579,2
2036,2
508,0
5668,2
3525,2
7213,2
4520,2
7354,2
10917,2
2886,0
5253,2
9700,1
9754,2
860,2
2625,2
2794,2
9456,2
11162,2
5193,1
2302,1
2405,2
2957,1
668,2
2251,2
1625,1
5060,2
2825,2
4363,2
4908,2
2353,2
2850,2
7504,0
371,1
923,0
5207,2
7546,2
409,1
196,2
2223,2
9190,2
9963,1
586,2
10300,2
969,0
89,1
9442,2
24,2
839,1
1892,2
305,2
1224,0
8851,2
3867,2
7515,2
6178,2
7136,2
7631,2
777,2
1262,2
2039,2
1364,2
10338,2
3267,2
4474,2
9733,2
111,2
2888,1
8600,2
3209,2
422,1
769,2
9608,2
1666,2
11068,0
635,1
9170,2
10578,1
10791,2
10848,2
1336,2
808,2
1276,2
9324,2
2682,2
7733,2
6734,2
1025,0
652,2
475,0
4044,0
9679,1
9186,2
2162,2
5707,2
6490,2
3313,2
1658,0
1752,2
3470,0
487,2
399,2
3505,0
9191,2
8032,2
9567,2
8122,2
4144,2
1289,2
456,2
8366,2
6173,2
4273,0
8617,2
1206,2
3836,2
1954,1
9685,2
1278,2
1588,2
9339,2
3245,2
2683,2
1958,2
5516,1
6433,0
6323,2
1065,2
415,2
10881,2
1520,2
5387,2
1271,2
1810,2
9662,2
6641,2
2967,2
5708,0
7772,2
2779,2
514,2
8899,1
5896,1
3340,1
10002,2
1547,2
3407,2
6021,1
5973,1
863,2
4316,2
10883,1
7587,2
10493,2
4583,2
2281,2
8118,2
9594,1
6184,0
2030,2
10450,2
2064,2
4173,2
1019,2
860,1
1964,0
1334,1
512,2
1591,1
942,2
3037,2
3116,2
9360,2
2693,0
2077,2
6623,1
9421,2
5154,0
2121,2
7613,2
6143,1
5953,0
5527,2
10322,2
1668,2
188,1
10576,2
6762,2
578,2
81,0
9024,2
949,2
8870,0
8216,2
5188,1
4228,0
11208,2
6585,2
1948,2
4660,2
1022,2
474,2
8937,0
8039,2
2178,2
8551,2
547,2
2864,2
10586,1
5431,2
9828,2
531,1
1302,0
3919,0
11054,2
8471,2
3227,2
3662,2
10268,0
8199,2
5905,2
1690,2
4055,2
2438,0
8085,0
7345,0
1603,2
1975,2
247,1
3754,2
7611,2
9756,1
209,1
7597,2
8363,2
4919,1
1671,2
3520,2
8604,2
4379,2
1679,2
1740,2
6735,2
11163,2
10445,2
1021,2
2004,2
5926,2
6346,2
1166,0
10742,1
4139,2
4762,2
9978,1
1079,2
1852,2
5545,0
3843,2
7448,2
8300,2
11267,1
5164,2
1638,2
4507,2
4386,1
4397,1
3248,2
8939,2
8895,2
8704,2
336,2
10086,1
1398,2
372,1
7426,1
1092,2
1497,2
3549,2
199,2
1135,2
11080,2
2260,2
9506,2
804,2
10933,2
572,2
9089,2
7535,0
3522,2
5125,2
11299,2
3810,2
2089,2
1308,2
4737,1
9441,1
1719,2
2382,2
9052,0
8651,1
10688,2
242,2
4938,2
9907,2
867,2
7028,1
5283,2
510,2
1516,1
1001,1
10127,2
8564,1
7244,2
2255,1
1722,1
6653,2
8804,2
780,0
883,0
2758,2
10754,2
1922,2
653,2
734,2
2553,2
980,2
2051,2
1798,2
5633,0
4086,2
222,0
4576,2
9084,2
2365,0
9497,1
6145,2
9256,0
7674,2
4308,2
482,2
1674,2
10729,2
4724,1
457,2
4266,2
3138,2
6188,2
5498,2
7774,0
2722,2
5799,1
3780,1
7542,1
10824,2
4245,1
8893,0
1097,2
8632,2
10001,2
1739,2
39,0
3835,1
4042,2
1054,2
886,1
208,2
7290,2
388,0
3265,1
1417,2
664,0
4082,0
527,2
643,1
8517,1
7423,2
3510,2
2021,2
2022,2
6295,2
4241,2
8983,2
6748,2
6002,2
5013,0
823,2
962,1
7367,1
5774,2
11039,2
4899,0
827,2
1415,1
11313,0
1999,2
1590,2
1450,2
2846,1
4840,2
1229,2
3058,2
10342,2
6050,2
9877,2
997,2
10454,2
8446,2
6111,2
3224,2
6500,0
781,2
1653,2
7301,2
463,2
3842,2
1182,1
1419,2
4353,2
5000,1
3007,2
2400,2
318,2
1265,2
7214,2
4590,0
5646,2
4705,2
862,2
5846,2
7533,2
7207,1
5638,1
10336,2
670,1
1263,2
10388,2
2216,2
4296,2
1930,2
8054,2
3240,2
5134,0
1980,2
8631,0
5556,2
4742,1
6952,2
8906,2
7070,2
7009,1
485,0
3484,2
1143,2
4672,2
10366,2
1392,1
10034,2
326,2
715,2
7668,2
1250,2
8460,2
10449,2
7308,1
410,2
1670,1
1997,0
4275,2
6888,1
4443,2
6547,1
903,2
8592,2
8515,2
9788,0
1716,2
10532,2
4812,2
9742,2
239,2
10266,1
8563,2
1631,2
4002,1
5524,2
6491,2
979,2
3715,2
235,1
1273,2
4004,2
1403,2
9304,2
849,2
10909,2
861,1
1675,2
9213,2
8868,2
1081,0
1873,2
1196,2
8848,2
1902,2
4407,2
1609,2
10861,1
