,norm
10202,1
5711,2
2456,2
1162,0
6201,2
10423,1
2602,2
4520,2
1730,0
2890,0
1169,2
1766,2
360,2
1160,2
3267,2
2882,2
1946,2
267,1
4160,2
4804,0
722,1
2613,2
5012,2
3862,2
1224,0
1635,2
1785,2
2157,2
1948,0
2567,2
1123,2
1190,2
1664,2
11010,2
6379,2
33,0
1245,1
10406,1
478,0
2259,2
1723,2
320,0
1305,1
3256,2
2522,2
5562,0
1247,2
415,2
931,2
10604,2
6788,2
10325,1
10174,1
1930,2
3607,2
3041,0
77,2
4871,2
1576,1
597,2
2318,0
2696,2
5550,2
4411,0
1005,2
1710,1
10711,2
832,2
6643,0
10445,2
6418,0
10284,2
63,2
4717,0
258,1
371,1
3937,1
3772,1
3911,2
1542,2
10630,2
1173,2
1516,1
6718,2
4137,0
2283,1
6340,0
1763,2
1637,1
5310,2
807,2
10580,1
2319,2
2941,2
6770,2
1844,1
3895,2
1123,2
2403,2
1009,2
4693,1
2066,2
10504,2
695,2
2551,2
2289,1
863,2
4497,2
469,2
6432,1
2389,2
2149,2
4236,2
1706,2
402,2
823,1
754,2
899,1
404,2
1109,2
1386,1
808,2
333,2
4751,2
1349,0
1095,2
1006,2
4689,2
949,2
1465,2
1817,2
2238,2
5157,2
2061,2
1515,2
6768,2
1935,0
5284,2
2117,2
599,2
1489,1
5168,2
4131,2
2814,2
1547,2
1830,2
3893,2
1262,2
4083,0
1328,1
389,2
1869,2
3202,2
2753,2
1315,2
3513,2
2058,2
1836,1
3310,1
2409,2
966,0
10594,1
6776,2
2781,1
859,1
6345,2
441,2
238,2
1026,2
4360,1
435,2
11047,0
1497,2
709,1
5402,2
768,2
2003,2
2548,2
1127,2
1761,2
2263,1
1452,2
2167,2
10643,1
2707,2
2927,2
2129,2
929,1
2699,1
2826,2
768,2
918,2
2860,2
10407,2
10727,2
628,2
5400,2
3465,2
4345,2
14,2
687,2
5233,2
455,1
1212,2
2698,2
11137,2
309,2
11013,2
5539,2
4202,2
3328,1
6325,2
11171,2
2377,2
3700,0
363,2
1759,0
1826,0
1476,2
1402,2
2821,2
1357,2
2372,0
1936,2
3658,2
2391,1
2617,2
620,2
5864,2
4951,0
662,2
270,2
3782,2
272,1
4393,0
11090,2
1880,2
1912,0
1301,2
372,2
6087,2
2197,2
10821,0
2163,2
5868,1
3874,2
183,2
456,2
811,2
1489,2
382,2
1601,2
6156,1
4347,2
151,1
267,2
3086,2
2284,1
4987,2
587,2
888,2
3752,2
4812,2
2410,2
115,1
1854,2
511,2
11194,2
3507,2
8,2
1578,2
2772,0
1227,2
3567,1
4880,2
5382,1
697,2
837,0
1990,1
3766,2
2710,2
5648,2
1504,1
22,2
1250,2
796,1
752,2
1186,0
506,2
188,1
5592,2
6052,2
2695,1
2534,2
2252,1
2209,2
1818,2
1999,2
1891,0
261,0
968,2
10875,0
143,0
522,0
2758,0
620,2
6686,0
2227,2
6465,2
3994,2
1048,2
696,2
795,0
5542,2
5630,2
467,2
1860,2
2715,0
5564,2
2733,2
1716,2
6428,2
4144,2
3979,2
2603,2
368,2
3088,2
10213,2
5803,2
4368,1
2443,2
5198,2
2306,2
1805,1
3414,1
2536,0
1437,2
6342,2
2220,2
721,1
2161,2
1973,1
828,2
1443,1
2013,2
5771,1
1632,1
799,2
669,2
1650,0
6531,2
11188,2
1830,2
3819,2
10655,1
5675,2
4566,2
11052,2
1157,0
200,1
1332,2
1228,2
849,2
425,2
2831,1
205,1
733,2
6811,2
3175,2
78,2
1743,2
2257,2
2896,2
834,2
4075,2
4213,2
1554,2
10882,1
1382,2
4565,1
11059,1
2338,2
4767,2
734,2
161,2
2023,1
198,2
10414,2
1554,2
1064,0
5142,2
11323,2
2269,2
1501,1
5875,1
1364,2
1068,2
595,2
10726,2
3919,0
2483,1
1967,2
3701,0
2757,2
1434,2
1530,2
10841,2
786,2
2655,2
4227,1
6020,2
5509,2
5119,1
3210,0
3661,2
2562,0
1727,2
3845,1
3219,1
1350,1
2073,2
4965,0
6440,1
10453,2
6015,1
6539,2
1323,2
11312,2
6175,2
2501,2
5443,0
2487,1
1752,2
2254,1
2650,0
11199,2
4139,2
2708,2
1664,2
10402,2
1025,2
223,2
405,1
1068,2
2406,1
2031,2
2115,1
5917,2
338,2
1372,1
11325,1
3345,1
1151,1
6636,2
10682,2
4692,1
2026,0
2289,1
2064,2
1143,1
11189,2
557,2
11201,2
1404,2
6176,2
2112,0
910,0
642,2
10736,0
2016,2
926,0
1842,2
1806,2
3582,0
3426,2
263,1
395,1
2894,0
11087,2
2585,0
871,0
4255,2
418,1
1260,2
10373,0
2083,2
1657,2
1630,2
1683,2
10926,2
10733,2
5876,2
2594,2
433,2
2362,2
6068,2
5807,1
598,2
2277,2
1641,1
3560,0
3138,2
10147,1
681,0
3133,2
11118,2
2422,1
10675,2
1212,2
10623,2
10356,0
1690,2
104,2
1897,1
3401,2
3315,2
190,2
2009,2
4307,2
1529,2
695,2
5195,2
2693,2
203,2
1822,2
3184,1
6583,2
149,2
305,2
2986,2
3317,2
1263,2
560,1
664,2
6302,2
954,0
10988,1
4874,2
2616,2
823,2
1697,2
2964,1
2869,2
1604,2
5230,2
1367,0
3032,2
336,2
2591,2
2150,2
5127,2
2448,2
2069,0
10638,2
653,2
5549,2
789,2
1869,2
71,2
4830,2
3311,2
1781,2
586,0
6719,2
4669,2
1460,2
2062,2
108,2
10625,2
1121,2
1673,2
3217,2
2210,2
10329,2
2228,1
1885,2
4977,2
140,2
4673,1
76,2
192,0
397,1
1712,1
6235,2
1599,2
588,2
357,2
146,2
5175,1
215,2
1922,0
5486,2
945,0
1360,2
446,1
1965,2
11080,2
2403,2
1022,2
989,2
5287,2
3767,2
1240,2
5154,0
4551,2
2019,1
1701,0
10502,1
6810,2
1088,2
5294,2
2542,2
774,2
4409,2
931,2
2877,2
1711,0
1024,2
1131,1
11007,2
3824,2
11117,1
2258,2
1994,1
3230,1
1565,2
1678,0
1674,2
5463,2
2300,0
10658,1
934,2
5508,0
883,2
560,0
5465,2
46,2
690,2
5424,2
1498,2
2021,2
2576,2
2221,2
10794,2
197,2
10913,2
2363,2
1325,2
2154,2
2505,2
10909,2
1029,2
529,2
4545,0
1715,2
1273,2
579,0
2226,1
4606,2
10425,2
530,0
11242,2
4149,2
11216,1
98,2
1588,2
11004,2
4297,0
2000,2
39,2
149,2
11017,2
3433,0
2225,1
4752,0
6466,2
10611,2
1722,2
3482,2
643,1
10828,2
1532,0
3660,2
11152,2
4779,2
3889,2
6016,0
5014,2
5300,2
1834,2
4327,2
2477,2
1874,2
10710,2
1011,0
1370,2
731,2
5108,2
6215,2
144,0
1263,1
3779,2
6548,2
3577,2
1314,1
3504,2
1922,2
1365,2
4816,2
297,1
1238,2
4126,2
11275,2
2720,1
265,1
1268,2
1949,2
10652,1
1369,0
1465,2
615,2
2115,1
700,2
1919,2
739,2
2316,0
1711,2
2496,2
5483,2
1377,2
3045,2
1756,2
912,2
373,2
5985,2
11043,2
41,1
5633,0
1738,2
2659,2
6221,2
4845,2
6259,2
1914,2
1622,2
11204,2
801,0
2803,2
2537,2
2501,2
5087,2
1878,2
390,2
794,2
5109,2
339,2
1354,2
1511,1
10463,0
1340,2
2732,1
2486,2
106,2
1845,2
11123,0
2661,2
4602,2
6231,2
986,2
5530,2
3228,2
3472,2
833,2
2779,2
174,1
954,2
1618,0
1347,2
1720,1
1640,2
5388,0
726,2
6,2
1701,2
4263,1
1472,1
2611,2
4572,2
2158,2
1809,0
697,1
4647,1
4697,2
10830,2
957,1
10197,1
363,2
693,2
504,2
2763,0
1976,1
2009,1
2452,2
1420,2
48,2
1081,2
3016,1
298,1
5734,2
2226,2
2848,2
1916,2
1332,2
5409,2
607,2
197,2
6158,2
2675,2
1286,2
11239,1
5499,1
674,2
1147,2
4086,2
10744,2
2188,2
2545,2
231,0
5712,1
269,1
2506,2
11291,2
1814,2
810,2
5105,2
987,2
1457,2
1629,2
3756,2
10289,2
10549,2
2945,2
355,0
589,1
1665,1
2040,2
6494,2
2477,2
2528,1
983,2
1706,2
409,2
2037,1
4650,1
6591,2
2735,2
3121,2
1044,2
1209,2
5954,1
4335,1
5726,2
6139,1
2700,2
4054,1
1977,2
3381,2
6725,2
4015,1
1787,2
396,2
873,2
1494,1
1309,2
4432,2
4419,2
5470,2
2445,2
769,2
3907,2
1134,2
4849,2
256,2
227,2
1998,1
923,0
2141,1
2015,2
9900,1
1074,2
3869,2
3846,1
2962,0
4705,2
10758,2
1226,2
1753,2
89,1
1939,1
2780,1
3657,1
925,2
1106,2
10437,2
1728,1
11026,2
4162,1
6293,0
413,2
1826,1
2309,2
1758,1
859,2
2577,2
11224,1
10360,2
5471,0
51,2
2372,2
2397,2
3867,2
2668,2
11002,0
453,2
3982,2
2733,2
4226,0
628,2
10415,0
1463,2
2077,2
1506,0
1343,2
1473,2
1138,2
2410,2
3391,2
112,2
1940,2
1174,2
213,2
734,2
396,2
4010,2
6118,2
4892,1
488,2
3885,2
2257,0
1672,2
4634,2
1260,2
1317,1
2341,2
929,0
2774,2
5288,0
1816,2
6408,2
2452,2
864,2
617,1
1652,1
2476,2
5612,2
1919,2
1171,2
1451,2
1618,2
548,0
1276,2
2200,1
4507,2
2049,2
201,2
1613,2
241,1
6037,2
5547,2
6138,1
1443,0
2382,2
2725,2
236,2
4511,2
3313,2
3965,2
5857,1
4978,2
1863,2
1625,1
2674,2
10995,1
784,2
6161,2
6046,0
397,2
5775,0
1965,2
2455,2
1213,2
1378,2
187,0
1112,2
86,2
3580,1
1155,2
2535,2
10375,1
6647,0
1257,2
2382,2
11266,2
2251,2
1592,1
6551,2
1115,0
10802,0
283,2
1760,2
2471,2
825,2
2177,2
3803,2
4290,1
866,2
3154,0
6504,2
124,1
510,2
3902,2
5682,2
4017,2
1639,0
2738,1
966,1
3644,1
1626,0
4474,2
5607,2
632,1
1060,1
2266,1
4876,0
10863,2
5655,2
2046,2
10444,2
10956,2
11223,2
937,0
1411,1
1310,2
2486,2
1616,2
2535,2
2272,1
5579,1
6190,1
385,2
1908,0
4643,2
1486,1
1808,2
1351,2
5753,2
11227,1
2152,2
2442,2
648,2
3234,2
2385,2
1409,2
2600,1
1355,2
10852,2
2247,1
368,2
1462,2
1929,2
1036,2
3128,2
28,2
1911,2
2771,2
2601,2
1541,2
5693,2
4021,2
5723,2
1448,2
2056,2
2201,1
10421,2
6702,2
68,2
9988,1
1900,1
964,2
4678,0
1198,1
3130,1
5546,2
5492,2
651,2
548,2
4529,2
2366,2
746,2
3006,2
1981,2
3534,0
948,2
479,2
3346,2
5699,2
1358,2
1012,2
467,2
10730,2
5089,1
2206,2
201,0
2255,2
2505,0
3522,2
1492,2
1421,2
2571,2
2210,1
1795,2
2344,1
10371,0
3734,1
1986,1
2088,2
99,2
2395,2
1333,1
316,2
278,2
1626,2
3096,2
2105,2
4921,1
5495,0
2621,2
1424,2
1204,1
3648,1
4548,1
456,2
1313,2
497,2
675,2
4257,2
5825,2
48,1
1456,1
29,2
1493,2
1531,2
6576,2
42,2
3763,2
1077,1
5269,2
387,1
4313,2
2645,0
6610,2
224,2
3258,1
1364,2
1535,2
1395,1
1697,1
260,1
2466,1
3672,2
2692,1
3728,1
10738,2
604,2
5700,2
2512,2
2449,1
10949,2
809,0
1257,2
891,2
2374,2
927,2
132,1
1006,2
10688,2
721,2
505,2
348,1
6061,2
2003,1
1392,0
1083,1
364,2
6953,0
5253,2
58,2
10343,2
4605,2
60,2
4840,2
2047,1
4340,2
441,1
1874,2
6312,2
402,2
3142,2
5191,2
5170,2
2135,2
491,2
1868,2
1455,0
3593,2
673,0
1046,2
2659,2
2726,0
2453,2
897,2
2088,1
3435,2
3514,0
6565,2
520,0
2467,2
10338,2
3807,2
4211,0
5477,1
10321,2
398,2
274,2
6248,1
1760,2
4265,1
1921,2
11295,1
778,1
1659,2
192,2
5581,2
1436,2
1658,2
1273,0
2525,0
2561,2
10963,2
2334,2
1829,2
2522,2
889,2
1603,2
3010,1
1498,2
2386,1
6797,2
2022,1
946,0
11133,2
6614,2
1727,0
1654,2
2518,2
2603,2
1545,1
988,1
6181,2
6699,2
4927,2
2728,2
11183,2
10071,1
841,0
4834,2
4635,2
2162,2
1494,1
297,2
2012,2
3124,2
3691,1
2087,1
5527,2
189,2
3690,1
2467,1
2411,2
4115,1
332,2
2277,1
2515,2
1175,2
1585,2
1013,2
10816,2
5887,2
711,2
429,2
10583,0
4585,0
993,2
1162,2
2990,0
3643,0
601,0
2631,1
831,2
3967,2
1073,2
2050,2
5733,2
1306,2
4248,2
3517,0
4686,2
5759,2
1825,1
1840,2
1193,1
2286,2
376,1
188,2
4679,2
5254,0
1289,2
3463,2
724,1
1076,0
1716,2
3719,2
2161,2
5574,2
10775,1
4919,1
11268,0
3524,1
4085,2
1240,0
2398,2
102,0
6544,2
1080,0
10489,2
10759,2
2063,2
1373,1
2080,2
3176,0
1166,0
5043,2
6086,0
4738,2
1157,1
2815,2
2550,2
10707,2
9898,1
948,1
93,1
6784,2
629,2
166,1
1878,0
10393,2
76,2
449,2
3054,2
2281,2
4546,2
1778,2
569,2
822,2
3571,2
415,2
1629,2
6441,2
10603,2
1039,2
2947,1
4396,2
1545,0
508,2
131,0
6488,2
2562,1
213,2
5863,2
2303,2
5199,1
1398,2
6166,2
526,2
983,2
1238,2
2614,2
4788,0
1420,2
23,2
2030,1
2773,2
10251,2
4489,1
1717,0
5750,2
229,1
116,1
1000,2
1881,2
1363,2
1023,2
827,2
5390,2
716,1
10196,2
326,2
1717,0
663,0
1407,0
1913,2
1698,1
735,2
2454,2
5830,0
600,1
93,1
246,1
1955,1
1179,0
6057,2
200,2
11317,1
10505,2
997,2
5732,2
1872,2
10545,2
11256,2
3262,2
702,2
4681,0
6330,2
2754,2
1162,2
375,2
10318,2
2549,2
4296,2
782,2
6454,2
10350,2
6385,2
6198,1
1633,2
1880,2
1981,2
533,2
1292,2
6394,2
2700,2
6607,2
612,2
1975,1
2607,2
1424,2
365,1
321,1
6363,2
6043,2
2394,2
281,2
1585,2
10915,2
1460,2
5496,2
2461,2
2598,2
4581,2
5333,2
2626,2
11192,2
1593,2
1963,2
2658,2
6189,0
5632,2
10653,2
2309,1
6658,2
843,1
2698,2
5952,2
4179,2
951,1
10367,0
1079,2
6301,2
3773,0
2952,1
6513,2
4609,2
1094,1
3646,1
1658,0
4445,2
6519,2
187,1
214,2
1333,2
4771,2
2608,2
2230,2
1631,1
6212,2
2690,2
41,0
3232,1
4975,1
2429,2
2379,2
540,0
1335,0
2236,1
1983,2
1258,1
11106,0
1888,2
1840,2
3583,1
2722,2
4515,2
1525,2
744,2
10564,2
1923,1
1338,1
1534,2
3058,2
1654,2
826,2
1782,0
2248,2
3751,2
328,0
70,2
4725,2
11191,2
1147,2
4276,2
4505,2
3348,2
1894,2
10391,0
2342,2
461,1
3828,0
2148,2
2312,1
369,2
2321,1
2089,2
1767,1
1075,2
1453,2
431,1
1245,2
10947,2
1606,2
1865,2
1178,2
751,2
2420,2
1049,2
294,2
11203,1
6081,2
322,2
385,2
11326,2
4372,2
795,2
484,1
4009,2
6791,2
3306,1
11070,2
881,2
548,2
2176,1
10950,2
4098,2
407,2
6471,2
680,2
11065,2
1988,2
128,2
2654,2
1781,2
1267,1
1885,1
331,1
2649,1
5828,1
2696,0
6005,2
47,2
4046,2
2016,2
4465,1
1192,2
5903,2
76,2
1380,2
1139,1
1785,2
6704,2
1510,2
1087,2
4337,2
1371,0
4726,2
49,0
3640,2
903,2
4440,1
57,2
1461,2
410,2
1782,2
2104,2
106,1
5372,2
1936,2
2997,1
692,1
3720,1
475,0
1763,2
167,2
29,2
6833,0
10434,2
4219,2
658,1
434,0
10906,2
1871,2
564,1
809,2
2298,2
551,2
2124,1
1054,2
1119,2
190,2
5522,2
5343,2
978,1
1745,1
2082,2
6549,2
2667,2
5391,2
2144,2
2985,2
2260,0
5841,2
1099,0
2203,2
1647,1
2102,0
2551,2
4111,2
143,2
1474,1
4036,1
2784,2
580,2
5071,1
851,2
6472,2
2678,2
616,1
2957,1
6329,1
2961,1
2573,2
3822,1
1055,2
1379,2
447,2
2702,2
5515,2
3227,2
10689,2
6144,2
347,2
2704,0
6622,2
3332,2
1923,2
6100,2
4926,2
2035,2
2322,2
6753,2
1893,2
84,2
1108,2
442,2
10512,2
1058,2
4097,1
2347,2
5432,2
6601,2
1691,2
172,2
1096,0
2413,2
780,2
925,2
984,1
1202,2
3223,1
3427,2
1163,2
2174,1
150,0
252,2
10304,2
835,0
2184,2
55,1
10589,1
2239,2
112,1
5166,2
3675,0
2557,2
2555,1
1693,1
1229,2
1272,2
2499,2
5060,2
2729,2
2298,0
11008,1
2163,2
6107,2
4338,2
4803,1
10739,2
3213,2
1515,2
1657,2
980,0
2391,2
4902,2
174,1
1582,1
5215,2
1092,2
2166,2
1874,0
3203,2
4837,2
762,2
2716,0
3853,2
3017,2
1703,2
2447,2
5403,1
1537,2
3201,2
5106,1
835,2
3855,2
11262,2
824,1
698,2
2727,2
6177,0
6397,2
4765,1
1218,0
11293,0
5754,2
728,2
1697,2
827,2
1729,1
2536,1
2191,2
109,1
2461,1
1203,2
3721,1
1712,0
481,2
1600,2
5427,2
1226,0
5171,2
4001,0
4459,0
5792,2
5285,0
178,2
450,0
734,1
4317,1
991,2
1475,2
6336,2
1405,2
510,1
2580,2
2043,0
2633,2
145,1
3625,2
2642,0
552,2
2645,2
351,1
2720,2
553,2
4829,0
98,1
2460,0
11082,1
100,2
159,2
1154,2
5946,2
1337,2
2624,2
1770,2
1352,2
1085,1
6339,2
1797,2
2582,2
4962,0
2418,2
5725,2
173,2
784,1
6642,2
1897,0
1828,2
5379,1
320,2
374,1
2439,2
5973,1
4639,2
769,2
1032,2
1332,2
1762,1
1600,2
2745,2
3161,2
11063,1
750,2
31,2
3471,0
4531,1
10412,2
133,2
5990,1
20,1
892,2
2042,2
2424,2
1168,2
2044,2
10577,2
2657,2
748,2
2745,2
10404,1
5981,2
2426,2
565,0
2156,2
852,2
1811,2
1345,2
1100,2
3670,1
5616,0
2390,2
490,2
534,2
6750,0
95,2
4614,2
655,2
443,0
3796,2
5202,1
11212,1
5256,2
10676,2
2917,1
90,2
759,2
6785,2
1367,2
645,2
3886,1
2042,2
2734,1
1648,2
2084,2
459,2
2317,2
3975,0
9931,1
4891,2
5536,2
2427,2
2305,2
2479,1
2369,2
1902,2
5645,2
1891,2
337,0
870,2
5997,2
2455,1
4618,2
10629,2
10234,1
1496,1
10209,1
10524,2
4025,2
10679,0
2136,2
5314,1
1655,2
5033,2
791,1
2214,2
2421,1
2381,0
1032,1
3726,2
5494,1
848,1
1627,2
216,2
252,0
6154,2
2432,2
11172,2
9985,1
3758,2
979,2
59,1
3990,2
10767,2
155,1
10731,1
4386,1
2924,1
6714,2
2561,2
1921,2
10557,1
1464,0
2455,2
3368,2
3437,2
698,1
2358,2
5998,2
6098,1
1129,2
2365,0
2200,2
818,2
10277,2
125,1
62,2
1963,2
3632,1
4175,2
663,2
4121,1
5148,2
737,2
226,2
2718,2
1114,2
5684,2
5514,1
55,1
295,2
2558,0
3046,2
1705,2
1688,2
5848,2
404,2
2692,0
2147,0
1568,2
1440,2
2542,0
638,2
313,2
678,2
1743,1
2148,0
3603,2
1775,1
4476,2
2468,2
4793,1
2916,2
5206,1
1173,1
10359,0
79,1
1822,1
566,2
179,2
2476,2
1628,2
1370,2
2509,0
3029,1
176,2
2590,0
1996,2
2236,2
109,2
1250,2
565,2
6733,2
4750,2
1580,1
351,0
702,0
3298,1
209,1
5368,2
4858,2
5281,2
1620,2
2044,2
4510,2
2934,2
2674,2
614,2
3281,2
940,2
224,2
1190,2
3973,2
3612,2
11056,1
3957,2
2710,2
1271,1
817,2
727,2
4641,2
685,2
2622,2
1267,2
5093,2
338,2
1520,2
2284,0
5141,2
3040,2
9981,1
3709,2
1575,2
1628,1
1776,2
1195,0
2125,2
1540,0
3480,0
969,1
4038,1
1750,2
10804,0
2067,1
5860,2
1530,2
1309,2
1117,0
2413,2
1292,2
5160,2
1118,1
489,2
2719,0
1166,2
3538,1
5594,2
5626,0
5992,2
597,2
6409,2
1346,2
994,0
3698,2
2456,0
258,2
1620,2
977,1
656,0
1221,2
1723,0
4862,2
3231,1
10716,2
5853,1
2001,1
3852,1
3428,0
285,2
3265,1
1003,1
3299,2
1708,2
1291,1
1519,2
218,2
1192,0
2380,0
10642,1
1285,1
5977,2
11320,1
4600,2
1499,2
4513,1
3359,2
287,2
6400,2
144,2
1416,2
2569,1
10693,2
492,2
6338,2
1666,2
1200,2
4552,2
2521,2
2234,2
3035,2
10229,2
524,2
1122,2
190,0
743,2
1270,2
3442,2
720,2
4906,2
5692,1
2462,2
2122,0
400,0
1601,2
474,2
10331,2
10301,2
1645,2
327,2
1374,2
5611,1
1538,1
1053,2
6567,2
2712,2
2580,1
2623,0
1197,2
10558,2
222,0
1777,2
470,2
2094,2
2128,1
2742,2
10700,1
854,2
4839,1
6088,2
1005,1
5497,2
342,0
1170,2
538,0
2535,2
2532,2
129,1
2280,1
749,2
361,1
501,2
2563,2
379,2
2431,2
2351,2
1111,2
1513,1
544,2
1728,0
5029,0
5928,1
870,2
1884,2
2543,2
1759,2
803,2
4931,1
61,2
5644,2
2643,2
491,2
1837,0
2186,2
165,0
2624,1
450,2
6222,2
5704,2
5966,2
6595,2
1412,0
699,2
1988,1
2269,2
812,1
4756,2
11290,2
2285,2
2164,2
4380,2
1989,2
1434,2
1510,2
248,2
435,2
5069,2
824,2
1251,2
3389,1
151,2
5941,2
1461,2
1665,1
6151,2
2606,1
2595,1
11141,2
1996,2
5208,2
1356,2
2972,2
5259,2
4569,2
2767,0
451,1
6492,2
1128,1
2486,0
3896,2
1131,2
6689,2
6353,2
2740,1
3840,2
10276,1
2484,2
4653,0
3494,1
681,2
353,2
953,2
3903,2
2600,2
3653,2
4237,1
3781,2
2649,2
2094,2
4728,0
72,2
5153,2
11211,2
1566,2
648,1
1403,2
1215,1
6700,2
37,2
5747,0
1661,2
2588,2
2194,1
6167,2
4134,1
5429,1
2562,2
2016,2
2636,2
5061,0
591,2
3454,2
1705,2
10490,2
10715,2
994,1
6299,2
1959,2
10405,1
3349,1
648,1
4979,0
10294,2
1321,2
5348,2
2746,2
10904,2
3269,2
2885,2
118,2
1929,2
4615,2
11214,1
1322,2
3062,2
11044,0
489,2
3410,2
286,2
1239,2
3714,2
2126,2
1069,2
10695,2
330,2
922,2
963,1
2676,2
2295,1
9885,1
1,2
1063,1
3899,2
1314,2
1811,2
2031,2
2174,2
4410,2
10957,0
309,2
10672,2
4807,1
2195,2
4458,2
4373,2
1768,0
29,2
1165,2
1804,0
5124,2
2263,1
2933,2
600,2
2625,2
1417,2
1860,2
2352,2
996,2
1677,1
1110,0
2569,2
10936,1
1722,1
10200,2
1923,1
2446,2
2511,1
1105,2
2419,2
2168,2
3329,2
10314,2
5615,2
115,2
5129,2
1326,2
2090,1
2087,2
918,1
1063,2
6066,2
5349,2
2689,0
2185,2
6296,2
2656,0
2240,2
2330,1
2677,2
2517,2
10183,2
10255,2
11032,1
1159,0
1680,1
1556,1
6120,0
1293,1
2235,2
625,2
1944,2
1212,1
2554,2
1789,0
10259,2
3207,2
1101,0
1796,2
908,1
5949,0
10902,1
920,1
4846,1
630,0
310,2
1478,2
5938,2
5702,2
2332,0
11316,2
1225,2
10455,2
5200,2
2194,1
335,1
34,2
187,2
10628,2
2646,1
6332,2
2736,2
2725,1
5242,1
6169,1
1596,2
1819,1
407,2
2254,2
168,0
1602,2
10057,1
2597,2
10461,2
10538,1
1035,2
258,1
1139,2
10537,2
1634,2
10656,2
1298,2
1117,2
2443,2
786,2
10008,1
5263,2
582,2
2126,0
6143,1
1926,1
86,0
333,1
687,2
529,2
2664,2
4376,0
2428,2
1779,0
1783,2
5449,2
6949,0
2188,2
2416,1
1473,2
5097,2
10612,2
2746,0
2702,2
10527,1
431,2
1781,2
6938,0
5913,1
844,2
2721,2
6805,2
5591,0
1982,2
4488,2
2103,0
5345,0
5052,2
1523,2
1406,2
3971,1
2746,2
2859,0
6010,2
346,2
1177,1
886,1
10452,2
4030,1
4441,2
751,2
2732,2
11069,2
1396,2
2298,2
4384,2
5688,2
271,2
3668,2
938,1
6036,2
2244,2
1737,1
4941,1
10441,2
1548,2
10881,2
10078,1
10517,2
2421,2
2711,2
948,2
1283,2
731,2
6616,2
1925,2
11235,0
2498,2
261,2
4843,2
1841,0
1905,1
4077,2
4043,2
2080,2
2375,0
11126,2
4089,2
1182,1
997,2
5395,2
1767,2
5295,2
1801,2
5038,2
1643,1
4759,2
543,2
798,2
1836,2
2095,2
118,0
3521,2
10399,2
2260,2
3920,2
1151,2
11039,2
308,2
1971,1
51,1
5696,2
560,2
10279,2
10520,2
1863,2
1967,1
2855,2
514,2
1505,2
661,0
1019,2
3083,2
2096,2
631,2
1110,2
10522,2
1633,2
6218,2
4275,2
1321,0
4940,2
475,2
5988,2
11034,1
10258,2
11015,2
2282,2
1216,1
5816,2
2875,2
2849,2
5192,0
340,0
1230,2
1077,2
3455,2
2708,0
1634,1
800,2
4603,2
1616,2
3369,2
2973,2
4696,2
10842,0
4994,2
204,2
1979,2
2364,1
2502,2
1483,2
1851,0
5101,2
1951,2
623,2
11190,2
2754,2
1486,1
1876,1
436,2
1537,2
120,2
626,2
5305,2
6570,2
10250,2
2615,0
6327,2
826,1
1467,1
1382,1
580,2
2107,2
11236,2
3590,2
6258,1
217,2
1279,2
4444,2
4102,2
2674,1
199,1
2235,2
1076,0
1820,2
3296,2
601,2
6989,0
242,2
3082,2
1957,2
1422,1
1215,2
2605,2
2387,1
1859,1
1343,2
1565,0
479,2
5164,2
2223,2
2229,2
193,2
10840,2
3904,2
5855,2
4610,2
1924,1
425,1
315,2
5894,2
1472,2
3218,2
1613,1
2587,1
2248,0
11267,1
10565,0
2110,1
314,2
253,2
2520,2
5880,2
773,2
5317,2
995,1
2658,1
1109,2
311,1
2354,1
5387,2
678,1
2611,0
5906,2
10971,1
10803,2
1704,2
1512,2
5833,2
6125,2
5924,2
3666,2
1799,1
2644,2
1174,2
766,2
2139,2
1614,2
135,0
1892,1
81,0
1689,1
1141,1
3905,1
310,1
2078,0
5205,1
5945,2
1834,2
3320,2
3916,0
2032,2
251,1
1325,1
1058,2
10501,2
10892,2
1852,0
10824,2
1796,2
10480,2
1543,2
497,2
2638,1
756,2
10468,1
581,0
1071,2
1904,2
329,2
311,1
3873,2
2517,2
10945,2
2871,2
753,2
1834,1
3293,2
6720,2
88,2
1158,2
5299,1
1083,1
6373,2
817,1
2297,2
1581,2
11164,2
2567,2
3883,1
2393,2
10472,2
6715,2
3976,1
3336,1
1164,2
5229,0
5889,2
1761,2
2881,2
10718,1
1555,2
1295,0
1311,1
1544,1
4052,2
6463,2
3050,1
2155,2
2766,2
3182,1
1062,2
1512,1
2468,1
6148,2
10326,2
10703,2
184,2
11283,2
2534,2
5278,2
4008,2
5297,2
766,2
861,2
10352,2
2488,2
1400,2
2690,1
5660,2
3469,2
11110,0
1053,2
3572,1
6018,2
2371,2
2671,2
4622,1
589,2
2335,1
2081,2
4769,2
350,0
1920,2
11173,2
2769,1
5078,1
783,1
383,2
2191,0
3020,2
9978,1
1931,2
1739,0
490,2
2580,0
2863,2
1592,2
2614,0
896,1
2153,2
2426,2
579,2
2271,2
10766,2
1005,2
4238,1
10822,2
1999,2
4436,2
673,1
6424,1
783,2
2014,0
586,2
6789,2
10908,2
288,2
10546,2
814,0
2575,2
3520,2
4093,2
4016,2
1433,1
4828,1
148,1
4960,2
3467,1
1378,2
1624,1
1166,0
5662,2
11105,2
10186,1
68,2
458,1
272,1
685,1
5417,2
6801,2
771,2
