,norm
8066,2
9266,2
1834,2
2263,2
6727,2
110,2
269,1
1809,1
7755,2
2632,2
9984,2
349,2
7649,2
10059,2
1852,1
7518,2
6,2
5088,2
3696,0
1022,2
5289,2
5933,2
1364,2
9121,2
5523,1
2671,2
557,2
8329,0
1822,1
9828,2
2106,2
2395,2
9285,2
1908,1
3575,2
56,2
2351,1
926,1
1212,2
2047,2
1922,2
10589,1
2368,2
2358,2
8936,2
8732,1
195,0
10458,2
911,2
5168,2
5589,2
2119,0
2121,2
2739,2
449,2
7734,2
1039,2
1899,2
1457,2
10637,2
4977,2
9799,2
2788,2
5770,2
5751,2
2665,2
106,1
479,2
108,1
10309,2
5476,1
2388,2
1247,0
5025,2
1463,1
8746,0
2404,2
1035,2
2717,2
10244,2
4824,2
11194,2
1483,0
8713,2
2196,0
1677,2
1901,2
11036,2
3554,2
3722,2
166,0
4446,2
4852,2
10758,2
1289,2
8449,2
4004,2
798,2
10304,2
7601,2
11278,1
4386,1
5959,1
254,2
8068,1
10290,2
851,2
10964,1
1550,2
912,0
10158,2
220,1
7060,0
2349,2
183,2
841,2
1059,2
8809,1
8892,2
1760,2
1233,2
9401,2
1294,2
6266,2
630,0
1868,2
5891,0
1388,2
7415,2
3548,1
2295,2
8640,2
99,2
11318,2
1337,2
5481,2
5724,2
9431,2
87,2
6004,2
4023,2
6165,2
2378,2
4269,2
3971,1
2183,1
1128,1
6687,1
8674,0
4757,2
1763,2
2336,2
3820,2
5261,0
4155,2
6078,2
5852,2
6206,1
4297,0
6555,2
10697,2
9095,2
10981,2
9035,2
9052,0
3920,2
10532,2
1830,2
1116,2
10698,0
1715,0
1282,0
1855,0
4912,1
740,2
3782,2
5417,2
626,2
850,1
719,2
2217,2
1214,2
7929,2
2122,2
1554,2
10105,2
2120,2
6417,0
5446,1
4827,2
6719,2
2491,2
7194,0
1865,2
5900,0
1297,2
1918,2
1392,0
10455,2
2692,2
8895,2
4719,2
6052,2
9194,2
10474,2
11159,2
6707,2
85,2
11320,1
10130,2
5181,2
10003,2
415,2
1441,2
5159,2
9605,1
10262,0
7802,2
1841,0
4414,2
6197,1
4704,2
6299,2
6593,1
185,1
6433,0
4915,2
4983,2
2652,1
8970,2
3751,2
647,0
1648,2
10136,2
6389,0
6761,1
538,2
1762,2
6845,2
6539,2
608,2
5622,0
1496,1
9740,0
5102,0
5823,2
1859,1
5438,2
10636,1
1076,0
4422,2
4955,1
7509,2
2496,2
5135,1
403,2
590,0
388,2
10595,2
10440,2
866,2
10541,2
1363,2
7092,2
5631,2
641,2
2021,2
9767,2
903,0
676,2
928,1
5520,0
1469,2
570,1
681,2
8064,2
9615,2
6832,0
482,2
990,2
3693,2
8053,1
8380,2
11230,2
4969,2
9295,0
7481,2
7996,2
3629,1
4419,2
1219,1
2087,1
2477,2
5280,2
1495,0
4002,1
6331,1
10963,2
5973,1
4628,2
4024,2
1430,0
1678,2
2085,2
10308,0
2700,2
165,1
6801,2
5878,2
6796,1
790,2
10064,2
2387,2
917,2
1263,2
984,1
785,2
8239,2
1900,1
10489,2
2212,1
11169,2
2323,2
2162,1
7031,2
9437,2
4174,2
11326,2
1827,2
4052,2
7688,2
1565,2
2628,2
1697,1
5180,2
7008,2
2710,2
825,2
1422,1
3684,2
913,2
10032,2
7864,1
5129,2
4225,2
232,0
1272,2
1152,2
5864,2
5529,0
1342,2
963,0
4889,2
5510,2
385,2
3715,2
2444,2
2335,2
9769,2
2095,0
2560,2
8174,1
2411,2
7707,0
2538,1
2649,2
7201,0
6660,2
5419,1
2453,2
2023,1
1586,2
791,1
6330,2
7536,0
2279,2
6775,2
1765,1
9665,1
6371,0
3649,2
6587,1
1287,2
1532,0
4607,2
1591,2
6247,2
1271,1
7354,2
2647,2
2129,2
7466,2
3654,2
7220,2
4494,0
9547,2
2750,0
255,2
6762,2
1874,0
9412,1
11241,2
8219,2
4737,1
8720,2
191,2
7725,2
5045,1
1618,2
2746,2
69,2
8994,0
4558,1
6633,2
6980,2
2253,2
685,1
6940,1
10303,1
407,2
3522,2
9590,1
6592,2
8217,0
7896,2
6080,2
6214,2
3430,2
672,2
2672,2
5380,1
9906,1
4028,2
8799,2
9779,2
8463,2
5835,2
505,2
2751,2
899,1
2231,2
2420,1
9765,1
1115,0
1437,1
1410,1
11026,2
1600,2
3754,2
1716,2
2606,1
9411,1
1316,2
5787,1
7637,2
7924,2
46,2
5033,2
10475,2
3899,2
5426,2
2712,2
11012,2
2016,2
3416,1
2099,0
9212,2
5776,2
7041,1
4718,2
1484,0
1628,2
1576,1
6554,2
9630,2
10025,2
2459,2
6665,1
9890,2
1218,0
4909,2
6,2
266,2
8385,2
223,2
2610,2
438,1
4781,2
2034,2
7556,0
957,1
1991,2
10854,0
3863,2
10428,2
115,1
6716,1
922,2
2733,0
1750,2
7516,2
691,0
2196,1
683,1
1777,2
2494,0
10205,2
7071,2
451,0
8169,2
1197,1
1577,1
10307,2
2233,0
10715,2
4536,2
6670,2
7288,1
3739,2
203,2
7827,2
2668,1
4821,1
6869,1
8152,2
4384,2
1178,2
8870,0
1235,2
360,2
4669,2
768,1
5093,2
214,2
1058,2
271,2
1931,0
2643,2
149,2
5568,2
10601,2
7699,2
1109,2
245,2
10683,2
10011,1
1728,0
377,2
3676,0
9004,2
6641,2
1745,1
2072,2
8238,2
1568,1
10769,2
8578,0
4213,2
496,0
10830,2
3421,2
8924,2
9875,2
6260,2
7178,2
8690,2
3669,2
9463,1
4619,2
11200,1
2279,2
9917,1
6849,1
731,2
1491,0
6320,2
67,2
8308,1
8445,2
1942,1
3504,2
9577,2
1585,2
1604,1
2019,2
9551,2
1329,1
11310,2
2428,2
523,1
892,0
1271,2
1581,2
7485,2
9028,2
4630,2
2094,2
4266,2
1295,2
3612,2
6447,2
1803,2
11080,2
5453,2
973,2
9398,2
4602,2
6028,2
1201,2
2393,2
1222,2
7739,2
7264,1
9504,1
8376,2
4057,1
4520,2
10621,2
379,2
1721,1
10584,2
6659,2
3912,1
10269,2
9633,2
7512,2
3869,2
4992,1
11307,2
8659,0
4831,0
5335,1
1620,2
1888,2
10570,2
6261,2
2319,2
5942,1
9594,1
3415,2
432,2
464,2
6280,1
11314,0
70,2
4723,1
9144,2
4539,2
1972,2
7191,1
2243,1
1242,1
1967,1
10749,1
6619,1
8500,2
3418,2
1435,2
1291,1
276,2
1532,2
2407,2
1879,2
8288,2
8495,0
9904,2
9386,0
6246,0
1063,1
9206,2
6689,2
3996,0
1801,0
4986,2
3762,2
5524,2
10283,2
1726,2
4008,2
839,2
8498,0
1610,0
2786,2
8782,0
1663,1
9322,2
4993,0
2046,2
4807,1
8159,2
5752,2
711,1
2617,1
11143,2
6271,2
941,2
5639,2
4073,2
8872,2
420,2
5327,2
5032,1
1569,2
3730,2
4350,2
2607,1
9763,1
1593,2
1516,2
7537,2
6016,0
10050,2
1700,2
4372,2
1592,1
15,2
7094,2
1497,2
1916,2
1766,0
2414,0
1607,2
10404,1
5095,1
8552,2
11234,2
10326,2
10998,2
9860,2
8202,2
280,1
6285,2
2126,2
600,1
1891,2
1249,2
612,2
881,2
4967,2
10667,1
959,0
3753,2
5123,2
10962,2
9568,2
5536,2
6995,1
3523,1
105,2
10757,2
10152,2
737,2
9922,2
8969,2
2092,2
3875,1
3483,2
8521,1
6149,2
10785,2
1726,2
6735,2
8748,2
746,2
1769,2
7539,2
8209,2
971,2
2263,1
9281,2
1395,1
10930,1
1669,2
137,2
3837,2
2400,1
9358,1
483,2
471,2
2549,2
47,2
937,2
3521,2
6807,2
5082,2
870,2
1418,0
9325,2
9914,2
403,2
2645,0
1720,2
10087,2
682,2
7855,2
4069,2
1284,2
7121,2
2049,2
6347,2
4900,2
5115,2
1072,2
8518,2
2548,2
555,2
6287,2
2721,2
2469,2
5672,2
3380,1
1755,0
7430,2
5278,2
5989,2
3801,2
7906,2
6240,0
8643,1
6344,2
1281,2
1975,1
8165,1
9507,2
2763,2
6220,0
62,2
8474,2
120,2
7349,1
3777,2
5736,2
4079,0
119,2
2628,2
7681,2
5268,2
7741,2
1480,2
4050,2
11201,2
1123,2
2750,2
6925,2
43,2
5382,1
6804,0
4710,1
2101,2
10528,1
5896,1
6312,2
10101,2
9677,2
249,2
9309,2
5733,2
2210,2
4316,2
364,2
5258,1
7853,2
4872,2
5966,2
7305,2
5717,2
5577,1
8733,2
6578,2
9200,2
1916,2
2081,2
1492,2
1695,2
257,2
8790,1
9850,2
2572,1
2079,2
205,0
8221,2
10739,2
4019,2
6908,0
4254,2
2372,2
9534,2
5040,2
6332,2
9639,2
4774,2
4294,2
406,1
173,2
450,0
2377,2
10285,2
3652,0
6112,2
1341,2
1041,2
4441,2
693,2
991,2
1213,2
5990,1
6295,2
3603,2
811,2
951,1
5256,2
11189,2
1561,2
11002,0
4029,0
1313,0
1654,2
9724,1
2505,0
9480,0
5800,2
246,1
2528,2
669,2
702,2
2548,2
824,2
6177,0
2454,2
2317,2
4839,1
1906,2
10377,2
310,1
10446,2
10995,1
3844,2
895,1
558,2
3732,2
5067,2
6489,2
5551,2
7038,2
1190,2
10282,0
2331,2
8624,2
2544,1
952,0
6556,2
1914,0
2334,2
8409,0
2604,2
3574,2
4305,1
8520,2
8914,2
10878,2
1627,2
9699,0
1912,0
1921,2
5314,1
4178,1
7048,2
9716,2
2360,2
665,1
1345,1
10663,2
6790,2
2251,2
2128,1
148,2
9361,1
9198,2
4510,2
1917,0
5670,2
1903,0
10110,0
7697,2
4247,2
9263,2
5432,2
10703,2
8775,2
2508,2
10313,2
8121,2
9119,2
8582,1
10213,2
1299,2
11020,2
1250,2
1108,2
4485,2
5967,2
582,2
9241,1
1926,1
491,2
4018,2
4035,2
10672,2
1145,1
2655,2
2770,2
3563,2
4006,2
891,2
56,2
1794,2
1097,2
2160,2
4934,1
8843,2
6449,2
2205,2
11158,0
3772,1
3873,2
7369,2
763,1
874,2
722,2
5580,0
8605,0
256,2
9169,2
8854,2
2101,2
1634,1
9114,0
1474,2
927,1
1180,2
4676,2
6528,0
2543,2
521,2
3389,1
6346,2
5972,2
1517,2
3435,2
1137,2
1138,1
703,2
7974,2
9275,2
2727,2
2780,2
2182,2
401,2
9471,2
10549,2
6525,2
770,2
0,2
1687,1
9946,2
1779,2
10066,2
6668,2
6529,2
1311,1
9032,2
5199,1
11228,2
1709,2
2558,1
2141,2
4093,2
910,2
9493,2
7529,2
7279,2
6674,1
7578,1
8488,2
2425,2
1892,2
10357,2
9140,2
2742,2
6515,2
1358,2
7729,2
312,0
10298,0
1570,1
1537,2
1930,2
4342,2
10744,2
9059,2
10787,1
1585,2
494,2
6991,1
10353,2
1465,0
9311,1
10978,2
47,1
303,2
307,2
4182,2
1297,2
6721,2
9429,2
11156,2
6264,1
7743,2
7149,2
1623,0
5357,1
4811,2
6245,2
2025,1
5337,1
10263,2
6892,2
6438,2
1461,0
717,2
2438,2
3992,1
1732,2
2333,2
1422,0
2597,1
1042,0
787,1
503,2
1445,1
9529,0
10810,0
1221,2
10336,2
6487,2
4517,2
4567,2
2698,2
1884,2
289,2
11060,1
2321,2
7299,1
339,2
4003,2
6757,1
1222,0
10026,2
1881,2
852,2
2546,1
1031,2
75,1
3646,1
2014,1
8113,0
2150,2
743,2
1320,2
9298,2
703,2
10818,2
9088,1
1632,1
4897,2
1634,1
8375,0
3584,2
7350,2
1663,1
103,2
5207,2
204,2
8547,0
8024,2
8289,2
9127,2
2789,2
6031,2
8251,0
7967,2
7593,1
9949,1
6458,1
459,2
10284,2
6861,2
2320,1
6563,2
1518,2
10047,2
4703,2
10379,2
1727,0
1017,2
1280,2
2165,2
372,2
10443,2
2713,2
3944,1
7569,1
7954,0
8464,0
10139,2
4901,2
4957,2
836,2
1605,2
5619,2
1384,2
7046,2
113,1
7287,0
967,2
2344,1
1610,2
4828,1
4701,2
573,2
8070,2
1918,1
1009,2
1984,2
452,2
2735,0
1147,2
1669,2
1923,1
10945,2
1470,2
224,2
6902,2
10393,2
7462,2
3349,1
2759,2
4181,2
626,2
72,1
5429,1
9562,2
1848,0
174,1
9992,2
7259,2
6387,2
9136,2
4574,2
2584,1
8904,1
5024,2
2314,2
1548,2
6230,2
9789,2
1298,2
9696,0
9608,2
10751,2
2645,2
7894,2
770,2
1779,2
2448,2
1811,2
4454,1
7275,2
5188,1
5274,2
2198,2
8186,2
959,0
5352,2
594,2
2081,2
4857,1
11115,2
4933,2
1001,2
5596,2
9857,1
8526,1
510,1
3466,2
8878,2
1386,1
10723,2
7721,0
5907,2
8311,2
367,2
2525,2
9725,2
6708,2
5242,1
7410,2
9626,2
4755,0
617,2
9764,2
9364,2
1125,2
224,2
6436,2
6604,1
25,2
804,1
5332,2
1391,2
2089,2
5105,2
7052,2
8700,2
7821,2
1069,2
1224,0
4043,2
1332,2
4471,0
9260,2
10415,0
5466,2
633,2
881,0
1702,2
10588,2
6912,1
6970,1
2635,1
10217,1
1284,2
141,2
2302,2
635,1
2327,0
5170,2
11164,2
5628,2
9650,2
368,2
1416,2
10412,2
5561,0
9026,2
2358,2
9544,2
3374,1
5988,2
7963,2
9102,2
6603,1
2102,0
11317,1
4356,2
1171,2
134,2
1081,2
3633,2
5302,2
6598,2
3550,1
7829,2
2178,2
3673,0
1602,2
2704,0
10743,2
4940,2
10843,0
2370,1
2071,2
2669,2
3666,2
3616,2
2399,2
531,2
2409,2
3498,2
5269,2
7959,1
8906,2
2296,1
2230,2
9625,2
5847,2
6874,2
4469,0
265,1
5637,1
5398,2
4483,2
7868,2
834,2
5928,1
8721,2
10965,1
9601,2
10022,2
439,2
5484,2
4439,2
8302,2
136,0
2274,2
4296,2
2421,2
9889,2
1498,2
324,2
1537,0
10148,2
618,1
218,2
11142,2
9181,2
7705,0
1709,2
7676,2
7359,2
296,2
7913,2
4220,2
1027,2
1735,2
10434,2
767,2
9096,2
397,2
6100,2
5209,2
1607,0
5325,2
5729,2
4903,2
1203,2
4130,2
1307,2
4681,0
1930,2
1517,1
1704,2
2654,2
634,2
9694,2
5100,0
10016,0
249,1
7948,2
6360,0
2461,1
7702,2
11214,1
3780,1
477,2
2557,2
8359,1
8607,2
8853,1
6942,2
616,1
8247,0
1144,2
786,2
2719,2
545,2
1528,2
11041,2
1542,2
1241,1
2554,0
9892,1
5226,1
4583,2
6421,0
8818,2
3927,2
8334,0
9492,0
6714,2
8523,2
9623,1
2458,0
456,2
814,0
1873,2
6395,2
9434,0
1977,2
11242,2
3571,2
7180,2
1310,2
5892,2
587,2
5288,0
2470,2
5712,1
2174,1
2280,2
2778,2
6097,0
3677,2
2171,0
7324,2
11057,1
10792,2
6467,0
1409,2
9134,1
5059,2
2281,2
5047,1
1345,2
929,0
5984,0
9442,2
11319,2
105,2
7790,2
8021,1
2644,2
531,1
2412,2
1889,1
1523,2
2180,1
8542,2
591,2
1974,1
1734,2
3631,1
10831,2
1000,1
6645,1
8050,2
5041,2
6227,0
1861,2
8759,2
972,2
9048,2
7417,2
6072,2
1943,2
6225,2
10427,0
7265,2
5183,2
5872,2
6239,1
596,2
2289,1
5090,2
10107,2
10876,1
6546,1
884,2
7987,1
4650,1
5185,2
2625,2
714,2
11209,1
2555,1
5826,2
2788,0
8993,2
6375,2
5094,0
7009,1
2651,0
2202,2
3889,2
10778,2
7355,2
7925,2
6734,2
2583,2
5366,2
1986,2
5908,2
4258,2
5758,1
7520,1
6385,2
5586,0
7804,2
11295,1
1016,1
5493,2
9667,2
1114,2
2060,0
4390,1
1741,0
2707,2
8682,2
522,0
134,2
9306,2
7123,2
6778,2
1092,2
9190,2
7075,1
8590,2
8937,0
235,2
2145,2
6172,2
8378,2
4113,2
9702,0
6091,2
6581,2
2258,2
9952,2
10149,2
6829,1
3950,2
7825,1
8887,2
10988,1
3561,1
3566,0
9009,0
3721,1
10567,0
8740,0
640,2
7595,2
419,2
2498,2
4518,2
1455,2
6723,2
1038,2
2617,0
9380,2
323,1
264,0
5951,2
5106,1
329,2
2014,0
5020,2
4340,2
8471,2
7132,2
4470,2
5142,2
6584,2
10547,1
3768,1
10097,2
7527,2
291,2
2086,0
2774,2
2563,2
10768,2
1919,2
5865,2
155,2
2271,2
8828,1
802,1
2164,2
130,2
5104,1
8941,0
475,0
7541,2
1605,2
8192,2
4542,2
4150,2
2382,2
6882,2
1783,0
1853,2
888,2
10018,1
7110,2
10934,2
4522,2
7776,2
7587,2
1426,2
8898,2
1954,2
5895,1
2011,2
8402,2
3807,2
4575,1
4800,2
392,2
2047,1
978,2
9548,1
1023,1
6396,2
4937,2
7722,0
10316,2
10894,2
2267,2
10472,2
9253,1
7395,1
7575,2
8301,1
5681,2
7831,2
314,1
1759,0
6625,2
4584,2
2671,2
3823,2
5182,1
1264,1
2774,2
8422,2
6066,2
8365,2
7447,2
5175,1
7708,1
5701,2
10565,0
4327,2
5525,2
2455,2
1164,0
5820,2
2708,2
1322,2
1922,0
5913,1
1487,2
9342,2
5435,2
2041,2
4126,2
682,2
615,2
1405,2
9762,2
9460,2
1449,2
10847,2
863,2
6521,2
6198,1
10268,0
9840,1
1050,0
6058,2
1236,0
953,1
2078,2
2675,2
413,1
2314,2
532,2
9673,2
7841,2
11232,2
8736,0
900,1
8909,2
2205,2
3511,2
3922,1
4873,2
6548,2
8819,2
6012,2
11062,1
5316,2
2246,1
382,2
2248,2
1959,2
1244,0
9215,1
5952,2
4730,0
2383,2
8752,0
10425,2
1629,2
190,2
5560,2
229,2
9790,2
6365,2
4216,2
547,2
3949,2
7856,2
2045,2
8214,0
10585,2
1655,2
4667,1
6971,2
2636,2
1172,2
835,0
2537,2
10850,1
1823,2
9418,2
5250,2
7270,2
7750,2
1338,1
441,2
998,2
8393,2
5362,0
5868,1
1213,1
2056,0
5581,2
7396,2
2631,2
10280,2
9938,2
5575,2
2078,0
4306,1
3746,2
7880,2
5224,2
9019,1
9646,2
9643,1
2682,2
575,2
2187,2
9832,2
1748,1
5486,2
2300,2
6945,2
6170,2
7304,1
2630,2
347,2
10453,2
745,2
4622,1
9518,2
1651,2
819,1
1965,2
10653,2
6965,2
5308,2
1738,2
9062,1
1113,2
2478,2
1692,2
507,2
1505,2
8195,2
338,2
4307,2
980,0
11300,0
9018,2
2294,1
10882,1
2562,1
1887,2
820,2
10562,2
1327,2
3933,2
7672,2
9649,2
9539,2
4813,1
1689,2
7873,0
1685,2
4139,2
1010,2
7908,1
10199,2
2155,2
10382,2
1051,0
1486,1
1876,1
8355,2
10250,2
4941,1
7521,2
389,0
1504,2
7454,2
3733,2
50,2
3627,2
1541,1
5469,0
4106,2
5703,2
5444,2
5036,2
4535,2
11,1
4408,2
9379,2
10046,2
111,1
2751,2
6900,2
2219,1
3314,1
4397,1
11052,2
4803,1
9472,2
10950,2
6933,2
2713,2
1526,2
4080,2
3340,1
10917,2
4552,2
3305,1
7266,2
1468,2
2154,0
476,0
9151,2
923,0
6562,1
5470,2
9846,2
10884,2
8153,2
677,2
1012,2
6007,2
2134,2
7228,1
897,2
3615,2
1443,1
5428,2
2648,2
4717,0
9807,2
962,0
5617,1
5270,1
5624,2
1782,2
7362,2
259,2
3482,2
9387,1
5784,2
7698,2
2100,2
1115,0
5085,2
10249,1
1456,1
10195,2
5914,2
2281,2
8597,0
11213,0
8950,1
9070,2
238,2
6661,2
10243,2
7190,1
9569,2
8447,1
2117,2
5555,1
2236,1
6848,2
1323,2
4037,0
6759,0
8558,0
7278,2
741,2
9986,2
1308,2
258,1
2286,2
6147,1
7286,1
1662,1
10860,2
6913,1
3614,2
2261,2
6314,2
10160,2
515,1
2580,0
112,2
493,1
2291,2
7204,1
945,0
10076,2
652,2
1242,0
6289,1
2199,2
10239,1
3648,1
8608,2
1826,2
3824,2
2260,0
6582,0
3792,2
3549,2
1875,2
2679,2
4626,2
18,1
6189,0
9806,0
5196,2
8587,2
8136,2
2398,2
6263,2
3725,1
1504,1
8058,2
1208,2
7553,2
348,2
3804,2
672,2
9,0
10645,2
1381,0
9869,0
11131,1
2270,2
10726,2
8881,2
3542,1
9473,2
2050,2
3945,2
6890,2
5647,1
10729,2
8386,2
7854,0
2118,2
8303,2
7936,2
467,2
3560,0
845,2
6923,2
11215,2
590,2
3524,1
1110,0
8954,2
6044,2
2394,2
4444,2
9015,2
1356,2
10260,2
9041,2
1173,1
530,0
8788,2
2435,2
2661,2
4287,2
6779,1
5365,2
1697,2
1603,2
7759,1
6382,2
1858,1
1522,2
10381,2
925,2
8866,0
5213,2
9403,2
2621,2
9550,2
8778,1
5949,0
3719,2
10229,2
8147,0
9491,1
4885,2
11225,2
7526,2
1993,2
5079,2
5715,2
3665,2
6258,1
1089,2
9775,1
1703,2
969,2
1043,2
757,2
5610,2
5859,2
10859,0
3379,1
301,1
1176,2
739,2
37,2
3847,1
7389,1
5782,2
9001,2
9731,2
7660,1
2327,1
96,2
2618,2
5331,2
8780,1
1604,2
6780,1
10078,1
2176,2
42,2
3850,2
1,2
307,1
8212,2
1938,0
8654,2
8233,2
1967,2
5985,2
1563,2
9180,2
5519,2
1958,2
9648,2
298,1
149,2
8387,1
2256,2
1100,2
1619,2
8235,2
4747,2
6494,2
2084,1
8765,2
6993,2
876,2
6911,1
6852,2
8432,2
3604,2
1087,2
939,2
9453,1
571,0
122,2
4202,2
5355,2
7382,2
9219,2
1200,2
723,2
5498,2
8222,2
9208,2
10607,2
10853,1
1886,2
6077,2
1056,2
2675,0
8794,2
9218,2
10680,2
4,2
9196,2
55,1
8622,2
1352,1
82,1
8362,2
747,2
207,0
11266,2
1512,1
7886,0
6732,2
6572,1
10611,2
8979,2
830,2
7585,1
8657,0
1359,2
409,2
8470,1
4636,2
4292,1
9171,2
3973,2
650,2
5786,2
2181,2
1348,1
8801,2
7400,2
9388,0
8811,2
9825,0
685,2
1858,2
794,2
6894,2
7217,2
2443,2
398,2
520,0
11069,2
7547,2
2301,2
9756,1
2340,2
556,2
2544,1
7808,2
7363,2
4056,2
4687,2
7293,1
8896,2
8193,2
2171,0
7102,2
4436,2
906,1
1234,0
1104,0
1626,0
278,2
6663,2
198,2
5297,2
1927,2
79,2
6479,0
4166,2
1306,2
2020,2
2715,0
1155,1
958,2
285,1
1680,2
10742,1
2312,1
2299,0
10014,0
1442,1
9598,2
5508,0
2504,2
10616,2
4282,2
393,1
1393,2
95,2
6422,1
8609,0
7797,2
2670,1
386,2
8364,2
6495,2
10923,2
5824,2
10173,2
10196,2
57,2
2460,2
1397,2
4309,1
10234,1
9713,2
422,2
688,2
10900,1
4498,2
8368,0
656,2
3675,0
4809,2
6142,2
7425,2
7631,2
4467,2
6328,2
5049,1
2782,2
771,2
9897,2
297,1
7156,2
3828,0
9013,2
8226,1
7443,2
10451,2
8835,2
260,2
1732,2
9520,2
2593,1
8644,2
5022,2
277,2
6343,1
2459,2
3557,2
2179,1
2384,1
1391,2
3437,2
3969,1
962,2
2151,2
4895,2
1288,0
9335,2
86,0
2223,2
212,2
2089,2
2112,0
1129,0
9610,2
7219,2
10887,2
6564,2
435,1
9678,2
4038,1
1420,2
10793,0
9287,2
2439,1
6418,0
2224,0
848,2
10375,1
7506,2
701,0
5404,2
2714,2
11264,2
11092,2
1758,2
7408,1
571,2
5343,2
7973,2
799,2
516,2
9878,1
7455,2
10856,0
2514,2
6163,2
9317,1
129,1
9487,2
10093,1
1590,2
9717,2
8189,2
5974,1
3879,2
1885,2
9310,2
6839,1
1401,2
5245,1
8546,2
8897,2
4950,0
4322,0
5753,2
2149,2
9662,2
1944,1
9074,1
4612,2
1946,2
4013,2
7534,0
7927,2
715,0
265,2
4801,2
442,2
2304,2
10114,1
548,2
5745,1
3706,0
7269,2
933,2
10403,2
120,0
1937,2
7867,1
5732,2
864,2
1986,2
9438,1
2568,2
1084,2
2743,2
5146,2
7271,2
1973,2
1283,0
9237,1
4611,2
8953,0
1440,1
8411,2
9373,2
6235,2
142,0
10935,2
2277,2
1590,2
2785,1
4476,2
5243,1
2681,2
2112,2
4215,2
10552,2
184,2
605,2
8528,2
2341,0
716,1
1026,2
821,2
9362,2
10505,2
6808,2
1143,2
7634,2
10286,1
1476,2
8086,2
281,2
2383,2
6159,0
7847,2
182,2
8431,2
9297,1
1484,2
9559,1
35,0
5334,1
5249,1
873,2
5940,0
8688,2
7985,2
6507,2
1089,2
8296,2
9286,2
1999,2
4211,0
9346,2
4341,2
1249,0
527,1
8080,0
4880,2
9289,1
1824,2
2015,0
465,2
1151,1
9111,1
568,2
6424,1
1121,2
2073,1
8397,2
9743,2
7067,2
8421,2
1229,2
3795,2
3832,2
197,2
9729,0
7357,2
1141,1
1133,2
7315,2
9810,2
5262,2
6224,1
5087,2
135,2
1952,2
670,0
4749,0
9235,2
2059,2
558,1
3750,2
897,2
3868,1
1033,1
1988,1
1707,2
1349,2
295,1
5936,1
5320,2
1158,2
4193,2
4184,0
10582,2
4734,0
822,2
2461,2
743,2
5950,2
6317,1
5294,2
2063,2
10041,0
7871,2
2633,2
8711,2
9056,2
9966,2
7091,2
7419,1
11005,2
8215,2
1432,1
2220,2
2054,2
1033,2
10669,2
3825,2
9899,2
2437,2
9852,2
8403,2
7563,2
2219,2
168,0
9163,2
1807,2
4818,1
6278,2
2497,2
7947,2
7596,2
2708,0
2021,2
22,2
2615,2
10828,2
10297,2
1135,2
8349,2
414,2
5231,2
71,2
10010,2
263,2
1224,2
4034,2
789,1
7325,2
233,2
8725,2
659,2
9315,0
9841,2
9105,2
140,1
8452,2
7605,1
10341,2
9065,2
2339,2
5545,0
7241,2
1002,0
8244,1
1177,1
9530,2
6333,1
10013,0
1407,2
1034,2
9352,1
7134,1
9161,2
8988,2
5594,2
1252,1
2338,2
5699,2
100,2
2009,2
11075,2
10906,2
5336,2
2387,2
9498,2
7033,2
2115,2
43,2
5640,2
5048,2
1592,2
2287,2
5857,1
9244,2
9847,2
9123,2
2579,0
1743,2
8852,2
236,2
2404,2
9822,2
1374,1
367,2
6148,2
752,2
2273,2
8063,0
4994,2
6171,2
7015,0
10481,2
6435,0
413,2
688,1
9230,0
1806,0
10741,2
7285,0
980,1
2049,2
6483,2
6380,2
186,1
9944,2
424,1
588,2
6356,1
6835,2
7830,2
1642,2
9406,2
1357,2
8939,2
7242,0
3577,2
5,2
7356,2
1750,2
8875,0
5667,1
10908,2
10085,2
2075,1
24,2
1854,2
630,2
2001,1
3998,2
2304,2
1786,1
6437,1
10146,2
9446,0
5237,2
7630,1
2552,0
2730,2
8412,0
4685,2
2584,2
7905,2
309,1
6626,2
6319,2
455,1
6866,2
2519,1
8825,1
159,2
2161,2
9337,2
8373,2
2485,2
6899,0
572,1
10045,2
1782,0
8427,2
346,1
2666,2
1015,2
4617,2
10366,2
6160,2
10937,0
4922,2
2752,2
4879,1
2385,0
9042,2
9389,2
11186,0
1303,2
8589,2
9351,2
744,2
8164,0
5276,2
8741,2
9845,2
4726,2
2245,2
10889,1
5630,2
1195,0
8864,1
9490,1
7129,2
7215,2
1834,2
2352,2
5264,0
1690,1
8984,2
2282,2
10708,0
8847,2
176,1
324,2
1046,2
1683,2
8630,2
2345,2
4998,0
6193,1
1547,2
7073,2
6363,2
5430,2
664,2
1660,2
6740,2
1925,2
11040,1
873,1
6132,2
1615,2
1134,2
6960,2
8899,1
2397,2
7583,2
8010,2
1594,0
5515,2
7962,2
7682,2
2079,2
82,2
1088,2
7471,2
2360,1
5184,0
9258,2
2749,2
3726,2
1647,2
8143,2
1077,2
1499,2
10678,2
8678,2
9109,2
1500,2
4576,2
2010,2
3745,1
10140,2
6654,2
10312,2
10661,2
7310,2
6104,2
1274,2
1203,0
1579,2
7112,2
11055,2
4087,2
723,0
6974,2
6311,2
1383,2
7250,0
6751,2
9039,2
664,0
8889,1
9060,1
5043,2
10722,1
9091,2
1646,2
2668,2
2239,2
4450,2
8529,2
