,text
4662,"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so."
14297,"""You ain't my bitch"" is my favorite response to long texts"
16386," Big booty bitches with... "" Ass Tits"""
3255,Delete now you bitch ass nigga If the Redskins beat us I will delete my fucking IG
678,&# ; yo mama was confused when she had u&# ; lol .. These hoes ain't got no manners
5133, I have something that you don't bitch. Always remember that.
2305, I like where ur domes at #smart
646,&# ; I'm Dre's a bitch tho&# ; &# ;
6327, Hoes is Hoes niggas be mad cuhz they be tryna cuff the hoes cuh
2175,"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding"
3241, If you're not a little bitch 
7500," Oh, yeah, the HPV shot swells like a bitch. Put some ice on it for a bit if you want, it'll go down eventually."
14364, I've had shots go off where yellow smoke
7449, I slid in your DMs so answer me bitch!!
12536,"&# ; &# ; Repost . ""kush blunt convos""?? A simple minded ho made this pic I bet"
14778, man some of these bitches are in denial about it. &# ;&# ;&# ;
602, &# ;&# ;&# ;&# ;&# ;&# ; my bad bitch im logged in on everybody shit
8939, if Crabtree woulda caught that over Sherman for the game y'all woulda said Sherman trash &amp; he got what&# ;
1515, sounds like gypos to me - they used to do this all the time where I lived
6165, lol just getting this..early bird catches the worm!
4206,California is home to skater trash.
7413,I did anything for my bitch now these hoes only get hard dick nbs
9426," Go fight against the IDF if you progressive trash hate them so much, you don't have the guts to do it. #IStandWithIsr&# ;"
180,bitches be brilliant..haha 
1705, once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic&# ;
15681," Women complain that chivalry is dead. Yes congratulations bitches, you killed it with feminism "
972,When a girl asks me if I eat pussy... At first I don't even cause that's just a stupid question in itself
9793,"Same bitches they be all in my face bout how they couldn't do it , be the same bitches all on his dick &# ;"
9184,"""I don't chase after dudes... I chase after bitches."" - Edgar Bautista"
11003,The early bird gets the worm But the second mouse gets the cheese
7466," tryanna explain sumn to des young boys out here now days,they don't know wat a true pimp is I be pimpin des hoes moma Lmfaoo"
1728, Colombia supporter reminds us the double bird is a universal language 
14367," Whatever! Fuck all those assholes. They're niggers, they all look alike to me."
6622," Don't ever be ashamed of who you are, unless you a hoe."
2336," Only one current Yankee sells! Only one current BoSox sells! Only ONE player on each L.A. team sells! Most teams have , yeah."
16221,"Tyra Banks still getting paid for these America's next top model re runs, this bitch so bossy &# ;&# ;"
913, IDC. I can still get it. That's my pussy
6973," Bitch at MacDonalds say..""U look a lil devilish day homey""..Oh well bitch..I WOKE UP LIKE THIS-I WOKE UP LIKE THIS(Bey&# ;"
2174,"#VinitaHegwood can get a job at the naacp. Or as The AG. I hear they like ""diversity and tolerance"". As long as you ain't a cracker #tcot"
11863,"""Nah its You &# ;&# ;&# ;&# ; yo i thought some photoshopped my face on that faggot smmfh...i hate yall"" "
551, Wayne really treat nicki like that's his bitch &# ;&# ;&# ;....
2753,""" love frat boy w/ soft long soles"
4211,Leap tall hoes in a single bound.
9447,"You boil my blood, just how spoilt and how much ae an arrogant bitch you are. If u try to show off I'll flip nd most likely go nuts #ohwell"
13879," im American, don't give shits about the beaners, ship them beaners back"
4083,I get bitches on tinder
9081,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Anal gaping tranny play panty nylon part "
16019,This bitch think I want her I'm in love wit da gwap. &# ;&# ;&# ;&# ; 
3067, half y'all bitches side hoes and don't even know.
6366,I need some new hoes
14290, go to sleep faggot!
10073,I bet if we took a twitter cencus it'd be at least % basic ass bitches
7142,#tbt me being a bad bitch 
15054, These old hoes is madddd that and slayed they attire!!! #BasketballWivesLA #DrayaMondays #Mala&# ;
16603,Saw this bad bitch today &# ; 
10532," I suck a giant dick, i suck a skinny dick &# ; i suck a faggot dick, i suck a nigger dick &# ; i suck the dicks that remind me&# ;"
4330,She said to bring a bitch of mine &# ;done &# ;&# ;&# ;
1509, &# ; a bitch that don't like you always gone think you ugly. &# ;&# ;&# ;
1078,A bitch could never come out of her mouth and speak on shit that she has no idea what she's talking about.
12860,"Who the fuck puts a block of cheese in they room without a refrigerator ghetto ass niggas eases, like that's just the thing to do wrong."
10294,Aye my NIGHA #YeaYouReadinDis... Gone let ya bitch fuck wit my team donjuuuan&# ; 
15318, When you sit down and realize you really dont got bitches 
5181,&# ; So that history test made me its bitch &# ;&# ;&# ; haha
11374,""" when ur teacher tells u that u have homework this bitch need to go!!!"
315, That hoe is live though
13135," "" Aye everyone buy some bombass brownies tomorrow from my wigga They don't contain marijuana b&# ;"
5079, like what u bitches wantttt (dmx voice)&# ;&# ;&# ;
8130,ain't nuttin ta cut that bitch off
2943,"GUYS, I just walked into an office, and the secretary has a bird. Looks like I may just find out for myself. "
932,This student call me to bitch about her grade. I tell homegirl I'm seeing an assignment here as not submitted.
4123, Pink nipples are cute but some be looking nasty than a bitch! &# ;
9480, I understand but stop venting on this bitch you give to much insight in to your life &amp; these people don't deserve that
814,"Lol @ ""active"" Idgaf about an active hoe as long as she's not fucking my man. need to learn how to mind your business."
8774, that's what I call a crash dummy hoe
12279, perfect smoking weather haha bro I ain't even in my hood yet and I already got hoes trying to say was up from other towns
1783,"Yous a Gold bottle, These hoes pink mascato"
1591,Stunt on these hoes like&# ;&# ;&# ; 
13931,&# ; &# ; bitch&# ; what u gone say bitch for. We're on the phone bitch.&# ; Cuz to the let these Mfs know &# ;
2309,It be sounding like the bitch that the cops talk to on their radio is the same sounding bitch every single time. It aint never a dude voice
14949, A relationship is for &# ; . . but you know some of you hoes don't know how to count &# ;&# ;
14807," "" Dudes probably just think eating pussy is sucking on pussy lips &# ;"" lmaoo"
2555,call me bitch 
1398,I love the acoustic domes in the hallways. Favorite place to sing in public. No lie. 
8657,Fresh Japanese model toys her succulant pussy until she&# ;cums 
843, That twat Barry Hearne.It would seem to be all about there was no option for teams to share the venue.
15689, I didn't think you knew of a bird that couldn't be tamed. #cajuncharm
2004," These hoes be twerkin for Birkin, poppin coochie for Gucci, bustin wide for that Prada, Bendin over for Louis"
9352, bet hoe
330, I always waste my time on irrelevant bitches! &# ;
670,Dont fuck wit broke bitches
1765, These hoes ain't loyal&# ;&# ;&# ;
317,""" #WutKinda r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls"
5875, Scores don't matter in Spring Training man!
2244, Monday was SUCH a bitch today.
9952,Ain't nothing that good head or pussy that curl yah toes up&# ;&# ;
10853, ew queer white thirsty bitch
1188,Omfg I'm about to murk a bitch all I see is red dude
8468, well that's some cracker jack secret service work there. jfk anyone?
9468,The power of Christ compels you to pop that pussy.
10780,#DearFeministMen there are easier way to get pussy w/out sacrificing your man hood...best of all they dont include losing ur self respect!
12093," Fear mongering by the left is dying. Wake up, who are you going believe Charlie Rangel and Hussein or Mia Love and C&# ;"
6215,These bitches boringgggg
5932, Ebola not scary at all while yall worried about Ebola ima b getting hoes
3721,Miss ma niggah leo
14676,Fuck a bitch flip a brick
7381,Like that bitch Ernest or somebody
9462,"Oomf a hoe. She know she a hoe, I know she a hoe, she wont claim she a hoe, so she say she aint a hoe, but...WE ALL KNOW YOU A HOE!!! HOE!"
16297,"Niggas at the march looking for hoes, &amp; they out there too I'm sure of it"
647,Thanksgiving early hoe 
12495,This bitch so ratchet
14388, U lookin for a boss? Go get a job bitch
3656,What state got the best pussy? &# ;
7972,Alex Smith such a got damn bitch man
8997,&# ;&# ;&# ;&# ; Murda out here sucking bitches &# ;&# ;&# ;&# ; #howDhow?
488,Check your slutty fat girl friends instagram pics.See if she don't have five niggaz in every pic thirsting for fat girl pussy.
2808, I could have that chick there boobs in my face and score the fight better than the bitch that made it - 
1044,Just stop being a hoe God dammit bitch it ain't that hard
1194,Back #InHighSchool me and used to have to stiff-arm bitches that kept tryna steal our fitteds
3184,""" ima keep on giving these pussy ass niggas ah reason to hate !"""
850,Rally's sound good af. But ion have no hoes so we can't take that ride &# ;
13007,My pits be stankin from doin dem flows. Is hard on a ol colored body in da heat. Dem white women be pushy when day want dare flows fixed
1093, nah some honkey lookin dude at chr
16523, Niggas get married and start dissin single bitches smh You bitches want allowance and $ dates and still singl&# ;
15443, bitch***
12475,Call me ghetto if you want but I'm walking to and from class with my bonnet on my hair.
1913, fuck no my school boring and ghetto
321, bitch don't kill my vibe
3282,Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh
12616,Never messed with a hoe that went to jail unless I didn't know her last name
4909,tryna get grey to call off work but he's being a bitch lol
3139," If a dude seems flighty then he probably is, so just nip it in the bud."
8379," Half the bitches that say tfti , wouldn't even go I bet."
5374,wth is that playing missy? ........ i mean seriously? This movie gone be trash 
7884,this bitch bad... firebird shit ain't even drop yet!! 
11434, Good pussy will change your life.
4317,"#DegenerateArtist KNOWS words&gt; Bo Jingo dangle fan slang ho, ting pang lick drum swing flick alarm bic&gt; But you can't hear fire can you?"
15095,the bird with the aim of dreams 
424, &# ; You're a faggot&# ;you're a Texas fan...
12313,Them Bad bitches blow kisses by my earlobe
1290,"Ppl really can't handle a girl that's not a ""yes girl"" and says how she feel .. come off as a bitch"
5127,"too many bitches, not enough adults."
3187, them hoes was trash
2798,&# ; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &# ; - - - 
3602, only if you're a twat as well. Be not a twat my son.
12994,Knowing what you want doesn't make you a bitch. It makes you a woman who won't settle for anything less than what she deserves.
1167,&# ; I try to keep all my bitches on lay away&# ; same way I feel
13287,"I told her too. I said ""bri don't get in tweef with anyone because you're trash at it"" and then she goes and tweefs with like freshman"
8018," Can't trust a bitch who lets the microwave hit , she doesn't care about her life...she probably jumps on the lava part o&# ;"
1054,"Can't fuck wit no bitch ugly friends,"
13660, Looks like a less-squinty-eyed to me. Hmm...
6284,All the snacks in this bitch &# ;
11417,This knicks game is so retarded right now smh
14780, How you fuck for cash but you not a hoe?
12843,sprayed da vee wit peppermint oil hopefully dat fuckin spider leaves or dies.. I hope dat bitch dying slow right now
6364,#Shoutout to my exit niccas! #RealNiccaSalute
16434," Your bitch called, she was missing this dick"
7797,Life comes at you fast Guys today I found out that I'm a side hoe &# ;&# ;&# ;
3586,Kaetlin is a bitch
9004,"Yeah, he forgot to say ""Dumb"" &# ; made a mistake for calling bitch.&# ;"
1749, haha them hoes only go hard when a nigga stooooned lol
7847,Tl blew up hoes on waka dick. #turndown he ain't follin y'all hoes#bow
6958,Fuk dat bitch lol voice
404,Naw she not a hoe she just a Freeky Girl
2631,""" a video an entire media will likely mock. i am such a crybaby"
1338, nigger
574, Happy birthday to my chocolate brotha &# ;&# ; love u hoe 
4411,Yuu Hinouchi gets fucked by two guys until she gets her pussy&# ;creamed 
5940,thot hoe
4050, what u doing bitch boy
11616,"This bitch lmao ""Steve Wilkos be goin on mfs &# ;&# ;"" "
14107,"Can&# ;t wait to humble these niggas in the playoffs again. Until then, good job hoes"
5029,"Anacortes bucks got racks like a black bitch, dwammm"
2566," Hi Charlie, have a great day"
1706," Aw that's cute, your mom raised you to be a bitchy little cunt&# ;"
15635,I'm hands on when its time ta murk a bitch
3422,My mf dawggg &# ;&# ;&# ;&# ;&# ; I miss this hoe man 
9101," "" you home. Niggaz in that bitch was some hoes yaknow"" yazz I gotta do applewood n shit"
14344," Jesus loves you, but everyone else thinks you're a right cunt."
1648,"""I don't love these hoes, baby It's me and you forever"""
948,""" Him seh me pussy wetter then a shower curtain....#ahmesehwetness""&lt;lmao!!"
1893,It's hard being a real nigga when these niggas got bitch tendencies
6494,"Blocked his fuzzy butt&# ; . Ignore this low life creature...."""
13489,"&# ; You just ugly AF stick to one Rt "" This new avi trash or nah""&# ; "
332, I wanted to see that but I like trash sometimes lol
12639, lol da nicca was str n Friday wit out it but dude str Uncle Tom nicca now
6421,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... 
10865,Couldn't care less about any bitch &# ;
6167,*live ... lol what's wrong with these bitches man 
7648,Draft Drinking Game: chug a beer everytime you see a black woman crying. 
13238, when I'm pissed I either go merit scholar and use big words or I go ghetto fabulous and talk like I'm trashy. either way I&# ;
15884,Only we would cut our best tight end and resign a trash nigga who can't make a play to save his life
4198, lol my bro said it about a bitch but it can be about u
10698, RT if you like BMTH ADTR PTV YMAS SWS ATL OM&amp;M AA MIW BTF WCAR MCR AFI PE BVB WIM BC SS CTE NSN GD WATIC AA! BFMV FOB F&# ;
4258, like fuccck man why yall bitches wearing wigs to school ?
5477,"Where Is VRSL, that nigger owes me bucks"
3184,"Come on Tank, break dem hoes backs!"
2786, hey Hun!
9543,"*scrolling through fb* some hoe says ""need a man cuddle in the cold with"" bitch nobody wanna touch your #ratchet ass!"
14153,Can't find my BC powder .. I'll just chug this children's Advil
12575, yea that hoe was rocking Friday and last night
7523, aye sae en feeld kawkin dyke
5618,yes good shapely eurotrash manbooty
7810, bitch get that job first.
15517, me waiting on you to take me to NY with you to get my nips pierced &# ;&# ;&# ;&# ;
14123,I don't understand why they mad at her making a track that spoke volumes about you muthafuckas. All the hoe &amp; bitch tracks about females
9666,"Trust no player, fear no bitch."
878, See Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex
8250,That Larry the cucumber tweet is funny af.. But it's a bit much to RT you young bitches might cry&# ;&# ;&# ;
8812, RT if you'd marry Scarlett Johansson 
7888,""" cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
11265,"Ur no from here, u act sound infront ae me or I'll be an awfy cunt nd break ur fukin phone tae"
13983,Slide in your bitch Dms like &# ; &# ; 
13730, idkmadz tbh I've seen you in recess at the monkey bars but I was too busy getting beat up lol ! we should talk more! rate &# ;
2415," also you can only refer to a girl as ""bitch"" if she has sucked your D #BetDat"
7615," &# ;&# ; FEC May Yank st Amendment Guards for Drudge, Rest of Internet #wiunion"
2589, bro u trash at that zombies
1348, fucking gay faggot look at that gay ass pink shirt haha
4540, Can I beat this bitch up?? Seriously....what a bitch
8571, just pulled out his pocket Constitution! Bring it man! just mocked McCain's wacko-birds comment! HaHaHa!!!!! #standtall
4524,I don't want no Philly disease lol Thot bitch
6488,Boozer so trash
3180,i have to be the taller older bitch
10545,&# ; All these hoes been passed around to a Cleveland niggah&# ;
9595,SWAG !&# ; bitch im serious 
15322, &lt;--- trash at it's finest &# ; Ladies if you post a picture and don't get at least niggas to favorite it then you t&# ;
6484,"Drake vs. Tyga beef, Yung Berg, Lil Fizz, Chris Brown bitch rants on Twitter, ILOVEMAKONNEN getting drug off stage. Light skins taking L's"
6588,&amp;&amp; some of you hoes too... 
4099, get fucked you racist inbred hillbilly fuck
6219,why did the fins sign finnegan? hes a certified bitch
3264,Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways
7384,Did you punk bitches take my salmon cream cheese?
2055, so much hoes?
707,"Damn bird nearly gave me a heart attack...! And all she said was ""Oh."" Bitch Oh..??"
4783,Dawg!! Man this about to be another trash Thursday night game
6999, No the fuck it doesn't it's a fucking song wtf r u talking about. Yes the fuck I can bitch
7556, u lost puppies dont know shit. Leave them niggers alone u can learn something besides how they like
1178," "" &# ; &# ; this bitch real nasty &# ; &# ;&# ;&# ;&# ;"" ah need her &# ;"
11756," &# ; That ""boss ass bitch"" song got basics thinking they're models lmao #knowyourplace&# ; &# ;&# ;&# ;&# ;&# ;"
11572,""" lassen cc , the coach wants me"" i feel it youll get more my nig no doubt"
5609,Can this bitch already update &# ;
1822," ""rate my hoe"" "
14427, THIS JUST IN: Yankees P Michael Pineda is ejected from game after substance found on his neck 
9889,"I had a dumbass dr do that on a c- , I was just like this dumb bitch"
14776,""" One mans trash &# ; is another mans treasure &# ;"""
13513," ""There is a special time and place for decaf coffee: never and in the trash."" My family's motto about their java habits. &# ;&# ;"
3157,When guys are more sentimental than most girls like man up pussy &# ;&# ;&# ;
15563,Its bros ova hoes but wifey comes before ya bros
12721,"&# ; Bout time Some of these chicks don&# ;t want a man, they just want support.&# ; Tell that bitch to get a bra"
3724,"Stood outside for minutes to take a phone call, went back in and looked in the mirror and saw a Somalian. Fuck the sun lil punk ass bitch"
9015,"Why the most Ratchet bitches be talkin shit? Y'all got nothing better to do but talk shit, pick up the liq, and hop on a dick."
1914,Niggas swear they don't trust these hoes but be fucking raw &# ;&# ;smh
1171,&# ; Trying to run game on me u dumb bitch !!&# ; @ her tho
2884,Load this bitch up with Kool Aid
10608,"&# ; fuck a #WCW dats my bitch , not my crush&# ;"
16452, probably time to put this twitter feed to bed #nyy
4386,The Giants trash
1968,Bitches rather be petty with his hoes instead of posting bail now that ah really fck em up.....psa
8198,If a bitch is bad n single she single fo a reason....hoe prolly cray or a runna
3587," It doesn't matter who I make out with in ""Spin the Bottle"" because I only invite the hottest bitches to play. #ladykiller"
4351, grab me some bitches while u up there lmao oh and a belt ( fendi )
165,Hey bitch..Adam showed up..bring more beer.
16026,U wanna piss a hoe off when u in the club &amp; she in front U Tryna dance for u do what I'm doing right now Tweet
11548," Sellin' my soul for material wishes , fast cars &amp; bitches"
2341,Look at y'all bitches only Hmu when ya wifi on bitches
3883,"&# ;&# ; Lmfao "" WTF kinda pussy my mom think I got, buying this shit. &# ;&# ; "
9084,"No sleep, sleep is for pussies."
8113,You arguin bout a bitch and she a god damn slutttt
13193, retarded pussy games #notPC
12056,&# ;&# ;&# ;&# ; these folks so bad. I'm just here to talk trash.
14440," im not rude, most people are just sensitive little bitches"
3525, honestly fuck whoever agreed with this bitch ass nigga your never going to get to tupac level
5048, So damn sick of that damn lie smfh&# ;Skinny girls look like iphones when they jeans come off bitch stop lying!!
5756," where are all the thinkpieces on why kids call themselves ""trash"" and ""garbage"" these days"
10425,Your pussy hella tight. Took me an hour to slide in that mothafucka &# ; &# ; Quote and I'll compliment you&# ;&# ;
9647,"Only Blood Can Satisfy The Hungry Flames Of R&# ;hollor, Charlie Brown"
5443, &# ; Ike finna have the bitter bitches upsaught&# ; - and he don't care lmao | not at all
16364," My brother want to put on an asshole persona just to get females.That what happens when you let pussy control you, you&# ;"
11987, This bitch just blew my high &# ; and I was high off all of these drugs &# ;
6708,Kanye west is a faggot
11538, &# ;&# ;&# ; a box full of yellow crayons.
331,Nicca In my DM talkn bout follow his Instagram .. Lame nicca I now no longer follow you on twitter .. #WhereTheyDoThatAt
6038," Kim K a hoe, because she fucked dudes we see on TV? Some of you hoes have fucked dudes that don't even got a TV ..."
11223, remember that one bitch ass you ate out last week
1795, pussies! #StB
14263,Big ol pussy Harrington blocked me again
7679, trash
1473,Bring another bitch for a real nigga.
15218, Can't wait to eat #metropole and see my friends! Bring on those damn yellow penguins!#ro ...
9926, ya games are you a retard?
13998,Early bird gets the worm!
11916, bitch nobody want you
904,Stop rt'ing Celtics trash please
7056,Bad bitch 
15071, &# ; Me when somebody says Childish Gambino is trash 
2328,Bitches don't even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches
9617," you're a little bitch, and I'm straight up rude."
10141, And the Yankees gave you a win. :) Happy Birthday!!
14357, none of my business ? Nigga if you get that I'm living with you lol and I'm stealing one of them bitches and k &# ;&# ;&# ;
15380,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | BBC Anal creampie bitch "
15878,Lmao! RT Lmao you'll never be Vegas. You faggot punk bitch.
1223,"id look real retarded trynna hi myself , so ill just do it in my head"
7959, what you still doing up my nig
3061,Bitches make me happy. Material objects make bitches happy #iPhone 
14928,FF has been consistently one of Marvel's worst properties. Ultimate FF was good; but the entire Ultimate universe is now in the trash.
7962, Breathe easy: Twinkies due back on shelves by summer 
2051, aight game over. dykes had to ruin it 
10736,It's official. I leave America January rd. See ya bitches in February. Have fun with winter for me.
2857,&# ; &# ; shit where you from&# ; Baltimore...&# ; Man them hoes fine &amp; crazy
12198,Like bitch y u ain't do that in the first place?
11813, who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger
5987, Hate fags? The answer's yes.
13217, Lmao they all trash before &amp; after &# ;&# ;
12132, Yeah he a bitch &# ;&# ;&# ;&# ;&# ;
11138,&# ;&# ;&# ;&# ; At work imma real Uncle Tom!&# ;
8146,I fuckin hate this bitches voice OMG
8896, pop wop and drop it tho
2776,I flipped dat pacc said fucc a bitch n went and did it again
1946, bitch music
15305,yo bitch whippin in the early morning
13610," Bizarre sports week in Cle. win a game that felt like a loss,failed ex-Browns QB's duel each other, and lose ho&# ;"
3433,If I had a dollar for every time someone called me Maggie I'd make it rain on all these hoes
6885,Can u say hoe hoe hoe? Ewww she was nasty. I was so mean to her on the daily. I'll spare the details lol.
14181,Which mean you hoes too STUPID ion want it around me #youhavejustbeenBLOCKED &# ;
15485, I don't fight bitchez. They bitch during it to much.
16588,basement diving mook bastards
12462,smells meaty up in dis bitch
15232, &amp; th my guinea pig will haunt you
7406, &# ;If your / ACT like your those ages not like your . Its not cute.&# ; That awk moment when I thought this tweet was abo&# ;
6310, PROUDLY a racist. u dumb nigger
13003," &# ;&# ;"" If I don't text you no more thats Cuz you a boring bitch just so y'all hoes know."""
1086," I wish my parents bought me a car man.. People bitch about not getting what car they want when they want it, and its free&# ;"
14795,I&# ;m logging out ah man The bartenders be sellin pussy too? I thought only the strippers sold pussy.
653,&# ; About to go take over the A this summer. Binging alll the fly bitches to bless atl! #turnup!&# ; Thank you!! &# ;&# ;&# ;
88,all I eva wanted was some muh fuckin guala
10721, we're talking about fucking you right in the pussy
11143, Good pussy takes your mind off the struggles and stresses of everyday life
2932, bitch im sick .
15273,Im from the you already know bout to bust a flow on this bitch hoe names miguel is chillin with my nigga tono
1141,"Its too early for all this bullshit, fuck all yall hoes lmfao"
2163, no bitch
5073, This bitch ugly in person
2165, this is gobbledy gook to me because i dont have the game
13400,Never lettin dat nigguh used twitter in my phone again
13955, I'm ' fag &# ;&# ;
14874,Grow up &# ; RT&# ; just because a nigga has hoes doesn't mean he doesn't love you&# ; 
551,I hate yellow jackets can't feel arms and back lol
10948," My current favorite line is Shea Moisture. It's at Target and CVS. Great for dry, curly, and/or colored hair."
14516,Get your slow ass out my way #bitch
5824, This crow in Aberdeen just won at photobombing (pic by Steve Black] - via 
283, Her pussy loves it when I speak in tongues.
7186,&# ; Police just tried to Rodney King a nigga...&# ;happen to my nig out here
5737,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri "
5558,If my friends don't wanna hangout my automatic response is to call them a bitch. Whoops.
2067,TK fucking money bitch
2880,Gucci fucked a lot more famous bitches but he the type to not have to speak on it.Wonder who opened their mouth?
1965, I literally just told to his face how trash he is at the shop in hooping
2360," not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america"
1505, but yo scary ass don't want to see me tho stfu talking am u know where I be at pussy boy
10259,Nah I definitely gotta find me a bitch to drive me around in my whip while I'm drunk to this Ty Dolla $ign tape b it's only right
12353, #Yankees win! Final score: - .
15082,Get your nasty ass out of my snapchat bitch
16426,"Dead af, stupid bitches still talking shit &# ;"
2007," I agree %. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin."
2054,This ignorant bitch on msnbc said police have no training on their weapons. SMH
9343,"&# ; Watching #AttackofTitan on bro you a HAN for stealing my tweet, bitch ass nigga"
9284,"&# ; Aye nigga, who tryna freestyle?&# ; You trash though lol"
5278," If a bitch could be okay with fucking a man knowing he has a girl, she's a hoe! That's it."
1581,"Besides my sisters, this is one of two bitches you will always catch me with. "
1703, &# ; percent yo bitch with me percent that scrap with me&# ;
7089,I can't fuck any ol bitch niggas be desert dicks out here&# ;
470,"I can't stand this fat bitch next to me, with her hairy ass legs kiss imik"
2525,Idk what's worse then a broke hoe with potential
5381,""" Fuckin hot gym pussy fuck yeah"
826,Y'all trying to use The Lord to sell pussy on this corner... I already know!
9946,"Y'all folks basic , ya parents both racist , I'm lawyering these hoes out here , beatin cases"
1992,Not even and I've already smoked out countries bitch. I do what the fuck I want.
6896, those hoes aint loyal
9757, them other bitches aint got nothing on me I can tell by how your still fucking with meeeee
753,Boyyyyy if I had a bitch who pussy taste lil mama's spaghetti.... THAT WOULD B HAPPY BITCH!!!&# ; 
7572,Hahahaa so people can't parent differently...? Twitter is fuckin trash ahahahha 
1333, Do I have time for these hoes? 
2253,"Come home from work to Bridesmaids, Twinkies and a bottle of wine #bestroommateever "
12028, no steak here either. No hurry on brownies. Just that picture u posted made me all but drool on my phone. :)
8171, So tired of Yall hoes giving a shout out to yall Moma talking bout she ain't raise no hoe &# ;&# ;&# ;&# ;
2697," These hoes be fucking all of us niggas. I got news for all the monogamous niggas, yo bitch fucking anonymous niggas"
3265, if you hate men so much why you trying to look like one? Stupid little cunt
1072, How to get unlimited pussy in high school 
10375,S/o to my ace boon one of the few of the real girls on campus!! #YouMyNigga
9645, bitch you got me I trouble I love you too .. Take your drunk ass to sleept
5142, If you not gator you gator bait #gatornation
1237,"Fat hoes on Twitter calling themselves Barbies, bitch you ain't no damn Barbie you a damn care bear."
1887, man damn dude come get this bitch lml
96,#pause but niggas is bitches tho Boy niggaz b so bitch made u cud kiss em n da mouth!!
14837, Lmaooo hoes so childish &# ;&# ;&# ;&# ; 
4611,"So the Flash pops is the Dawson pops. I think he mighta actually killed the mom. Cuz Gail was a lying, cheating bitch."
9100,"Or ""don't vote for the cripple"" amirite? bigot MT Vote #VoteWendyDavis for Governor of Texas. "
2750,Fuck MLK &# ; &# ; Why does Lexii keep favoriting my coon tweets ?&# ; MLK didnt die for this&# ;
12206,I've pretty much eaten an entire box of my nephew's cheese nips. I only feel bad a little.
309, at least put a caption when stealing the pic fag lol
2500,&# ;&# ; Niggaz get free pussy off of bounce beats alone!&# ;&# ;&# ;&# ;&# ;
3457,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt
693,Boy you gotta turn that Nikki song all the way down on the volume kuz it's trash ... But that the ass fat lawd&# ;&# ;&# ;&# ;&# ;&# ;
9593, wtf r u talking about I was in Plano tx what r u talking about pussy boy
557,"This hoe straight up disappeared on me, like where did you go ?"
6894, bitch u bs how fck yah &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;
1009, a loyal girl really truly does come with a smart mouth and arguments. only a hoe will let you do as you please cause she g&# ;
842,"That bitch told me to control myself, I told her to go find yourself"
6449,Wut a bitch
4663,This bitch &# ;&# ;&# ; 
8272,I have such a horrible perspective of time. I think I might be retarded smh
1016,Lol you're a cunt liar and I hope you drop dead k :-)
8461,Can I bring another bitch or nah?
14900, We all know a hoe like this 
14101," oh, well turns out that baby aint mine! *does jig*"
11020, THIS SHIT IS LIKE minutes away and it's AM so clearly I am in desperate need of some pussy bruh! So I pull up to this &# ;
1889,Here this nigga go Damn dark skinned hoes be havin all that ass but be lookin like pokemons &# ;&# ;
3155,...but if a SHOW about #Obama was called #Whitish ..........y'all motherfuckers would cry #racist like lil bitches. #Blackish
649,"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?"
980,"Oh, no. Not Whitney! It can't b true! &gt;sob, sob, weep, sob&lt; Oh, the crack industry has lost their champion! #RIPWhitney, ya dumb bitch."
5186,&# ; under in Miami is a keeper&# ;not hard to find them hoes just like to brain wrestle
5280, lmaoo &# ;&# ;I think I want this bitch YA me tiene cansada but thanks &# ;wait hold up ... Who u fighting &# ;
9490,' Ma niggah Alsina be doin his thang . 
3178,"there's always that dumb twitter hoe when it comes to sports. ""I hope Floyd beat mayweather"" or ""I hope New Orleans beat the saints"" &# ;&# ;&# ;"
7011," "" hoe ass nigga. &# ;""Hoe Ass Nigga x "
9813, When you and your friend are talking and that bitch y'all heavily don't fuck with walks past 
9734,if u gon be wit ur bae even if he or she cheat just shut the fuck up and take the dick or pussy... after all ain't nothing better then love
4516,Wagwuan bitches...!
15046, He no doubt copied it from someone else. Alert: The mock turtleneck is back. 
