,Unnamed: 0,index,text,class
12456,12456,22086,This just in: don't trust these hoes http://t.co/chyD7jrGxy,1
12457,12457,18322,RT @_MoDavis: RT if you want me to expose some more bitches http://t.co/mGZjPp0rfs,1
12458,12458,3896,@Leelucas_ &#128514;&#128514;&#128514;&#128128;&#128128; alright nah bitch you want play on Twitter.,1
12459,12459,16751,RT @OLDBROOKLYNJIM: Only in #Cleveland are #browns fans going to bitch about a blow out win this week. #Believeland #GoBrowns,1
12460,12460,12398,Life is a bitch.... but I appreciate her mayne.,1
12461,12461,658,#11 get to hit any bitch on campus he wants to,1
12462,12462,24433,smells meaty up in dis bitch,1
12463,12463,18387,RT @__Stackzz: Pick 6 hoe lets gooo,1
12464,12464,12345,"Lesbians all be like ""yo-ho and scissor me timbers!""",1
12465,12465,56,"""&#128514;&#128514;&#128514;@The_Paradox: And ima steal his cat n replace it with a pitbull &#128514;&#128514;&#128514;&#128514; RT @80sbaby4life: @The_Paradox He a bitch you should do it""",1
12466,12466,13905,Pretty ass niggah. http://t.co/jqlST70msM,1
12467,12467,16099,RT @L1LDebbie: I'm your bitch down for whatever,1
12468,12468,13086,"My name is Bryanna you can find me at @1bree_bree, I'm the baddest bitch you'll meet, because everybody wants to be me&#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;",1
12469,12469,18980,RT @etaks2evil: When the pussy so good you can't pull out. Ever. http://t.co/3529gVbXkT,1
12470,12470,7474,"A wise man once said ""Damn I hate a bitch that like to argue nd shit""",1
12471,12471,17665,RT @TheFatKidJames: @Von_VonRichter Bro fuck you for leaving! Lol no but have a great time up there and don't forgot about the bros back ho&#8230;,1
12472,12472,226,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",1
12473,12473,7164,@thereal_EMandM texans d/st won't play the redskins again this year...,2
12474,12474,22437,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE,2
12475,12475,8290,Call me ghetto if you want but I'm walking to and from class with my bonnet on my hair.,1
12476,12476,23849,get over it pussies,1
12477,12477,16812,"RT @OnlyBiirdsTweet: big booty bitches , big booty bitches ;*",1
12478,12478,14652,"RT @Charlie_Gru: My wife's doing some sort of ""boot-scootin"" while singing, ""a little less talk and a lot more action!""...where was this ho&#8230;",2
12479,12479,12213,"Keep doing your thing kid, people why soon realize your a lying faggot",1
12480,12480,2223,1X - The yellow tower by Gilbert Claes http://t.co/qc5IF6G4fG,2
12481,12481,10937,I take a bitch home give her long dick,1
12482,12482,7392,@zfunk007 I like how his tattoo on his head forms a mullet. White trash people can be so entertaining sometimes,1
12483,12483,228,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",1
12484,12484,1809,&#8220;@joytooawesome: I think this hoe pressed or some shit &#128533;&#8221;righttt how many times we asked where they be??ok,1
12485,12485,23977,i got 3 in a 24 ounce bitch,1
12486,12486,12886,Money doesn't make me happy one bit. Money makes me feel more comfortable if anything. I can get pussy being dead ass broke tho tbh,1
12487,12487,15752,RT @JaredLambert21: Brandon's a dumb fat chunky whore,1
12488,12488,20205,RT @tommy_kayyy: Aye little bitch y'all niggas hirin? &#128514;&#128514;&#128514; https://t.co/F0nTMVCDio,1
12489,12489,20989,"So was chris brown talking bout hisself when he said ""these hoes ain't loyal ?""",1
12490,12490,13741,Over bitches trying to act like I own them a picture,1
12491,12491,7721,And I've had enough. Unfollowing dat ass bitch,1
12492,12492,17237,"RT @SenorSteez: Man, now these hoes know &#128514;&#128176;&#128182;&#128184; #TheJigIsUp http://t.co/8W9Ag3bx1a",1
12493,12493,9583,Gucci feel like jeezy pussy outchea you tried to kill me and wasn't successful. Nigga lucky Gucci ain't tried to down him,1
12494,12494,2389,@Alan_Casillas lol bitches from riverside to LA ahah,1
12495,12495,22007,This bitch so ratchet,1
12496,12496,22014,This bitch tryna eat peanuts I'm tryna eat steak an shit bitch don't know nothing about grindin,1
12497,12497,3052,"@DomWorldPeace Oh nab.. Def not that easy. You may not know, nor believe this but I'm legendary for curving pussy.. lol Guilty pleasure.",1
12498,12498,18317,"RT @_Maniac_Mind_: I tell a bitch, go and get my name tatted on her spine so I can feel good when I'm hittin it from behind",1
12499,12499,17675,"RT @TheJoeySwoll: Don't be with a ""bad bitch"" that just looks good. Find a GOOD WOMAN that tells you when you're slippin and pushes you to&#8230;",1
12500,12500,24410,"she pooted &#8220;@Not1FuckisGiven: Either Young Thug gay, or this bitch pooted https://t.co/g0FgRX7dju&#8221;",0
12501,12501,14532,RT @BudaHefner74: Fuck dat bitch,1
12502,12502,22222,"Told that hoe to suck it up, she got lips like rubber ducks",1
12503,12503,9193,Freezing my nips off out here...,2
12504,12504,11343,I'm not the type of guy to bitch about how hot it is but it's about to be 11 and I'm still sweating,1
12505,12505,22343,"U niggas dnt like me I bet I can fck yo bitch tho ,",1
12506,12506,7972,"Because at your local insurance agency, the customer is ALWAYS our bitch. #itakeshitfromnoone &#128079;",1
12507,12507,6701,@mitchbattiste sup pussy;),1
12508,12508,11832,Ion give a fuck ion give a fuck ion ion ion give a fuck bitch I don't give a fuck about you or anything that you do,1
12509,12509,19536,RT @lildurk_: Seem like dese bitches ain't loyal,1
12510,12510,15811,"RT @JimNorton: And for the record, I think Dan Snyder is a cunt. The hypocrisy of the NFL is just embarrassing at this point.",1
12511,12511,2484,@Articulate_Aura bitches don't know if they wanna play basketball or look sexy bro,1
12512,12512,18828,"RT @dailytiz: ""Hey bitch, socialize this."" I love it RT @RedMillennial: IOC Cuts Constitution From Hockey Mask http://t.co/esxKWb4qnH via @&#8230;",1
12513,12513,23546,ain't trusting no bitch or no nigga... hoe or no sucka,1
12514,12514,14200,"RT @Anointed_Mouf: Would be so happy, so many bitches would be humbled RT @djdmt: How would you feel if they discontinued the sale of weave""",1
12515,12515,17459,RT @StormyDaniels: I know another chick I will NEVER shoot again. Filing this one under: heartless cunt,1
12516,12516,23442,"You want me on the couch playing video games where you can see me or out with my friends with other pussy in reach, bae?",1
12517,12517,6767,@nicole_steines whatever you fucking pussy &#128514;,1
12518,12518,3241,@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?,0
12519,12519,6369,@kaylynkitz yep I'm an asshole..oh well he shouldn't be such a little bitch..I'm sure he hears worse on a daily basis,1
12520,12520,4841,@T_Kelllz not only that.. after he pushed him he stepped back lolol. That was some pussy shit,1
12521,12521,9214,Fuc u say ? &#8220;@AyyyeThatsChubb: All these hoes look good on IG&#8221; http://t.co/PlsFL84cDp,1
12522,12522,22619,What that bitch Tryna say,1
12523,12523,15095,RT @EastSideKris: I'm glad Bey did this shit....now some of u bitches wit that one shaved side can go ahead &amp; shave that other side too....,1
12524,12524,6135,@iStandy is he chunky?,2
12525,12525,19572,RT @longbongchris: &#8220;@WORIDSTARHlPHOP: White twitter when they get in an argument https://t.co/u4dfp2XJ9B&#8221; i wouldve bitch slapped her into &#8230;,1
12526,12526,9905,How can I not take my style back from niccas when niccas was taking my style WAY before.....Preach @1future &#128175; #RNS,1
12527,12527,13311,Niggas already acting like bitches so why not get a real bitch right? Hell if you gone act like a pussy I rather just have one. Shit.,1
12528,12528,19205,RT @i_GotHoProblems: These bitches don't love nobody &amp; the ho's is for everybody!,1
12529,12529,10916,I swear a nicca sleep but im up .. Tired as fuk!,1
12530,12530,20077,"RT @suckdisdpiece69: I'm gonna rock out with my cock out, and you're gonna jam out with your clam out",1
12531,12531,22776,Where the bad bitches? Huh? Where ya hiding? *Kanye voice*,1
12532,12532,3644,@JennyJohnsonHi5 Did you say spray tan? **Charlie Crist switches back to Republican**,2
12533,12533,500,"""I'm probably your main bitch chocolate dipped cinnamon apple""",1
12534,12534,21529,"The bitch official though, dick harder than a missile yo",1
12535,12535,5320,@_Leeyoo @GoldFlacko niggah I'm not yo lil bro the fuck,1
12536,12536,1357,"&#8220;@KeAuraM: &#8220;@whitegoddesss: Repost . http://t.co/GCSrbhqoQP&#8221;&#128079;&#128079;&#128079;&#8221; ""kush blunt convos""?? A simple minded ho made this pic I bet",1
12537,12537,23848,get on my level bitch im careful who I kick it wit,1
12538,12538,1543,&#8220;@TVEMike: When you catch your girl doing some hoe shit behind your back https://t.co/V4FZ6RXxWd&#8221;&#128553;&#128514;&#128514;,1
12539,12539,22242,Too much shit going on to deal with another bitch nonsense ....,1
12540,12540,15161,"RT @FactsAboutPigs: Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes.",1
12541,12541,6576,@lilmenifee__ ah Lil bit bitch &#128526;&#128527;&#128514;&#128076;,1
12542,12542,20847,Sike naw I love big smelly hoes doe,1
12543,12543,24352,"pony tail 
red nails 
still in school bitch",1
12544,12544,21197,Stupid bitch &#128545;,1
12545,12545,39,""" like Snoop said in 94 we dont love these hoes """,1
12546,12546,20826,Shut up bitch swallow,1
12547,12547,1978,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/dyYvrEJAm3,2
12548,12548,18733,"RT @cenopant: (she)s 
bro(was)ken
bec(a)use
s(side)he
beli(hoe)ved",2
12549,12549,18166,RT @Yanoozaj: I hope LVG is homeless in a few years whilst Welbeck is scoring 30+ for Arsenal and fucking bitches,1
12550,12550,17567,RT @TattedPapiChulo: Having a real bitch by your side and holding it down for you is a blessing &#128591; For Real.,1
12551,12551,18983,RT @eternalhbic: u still in ur feelings and he in some new pussy,1
12552,12552,18476,"RT @_mikaylahh: I asked @zzachbarness to get me pink bunnies one time, so he brought me yellow chicks...&#128048;&#128149;",2
12553,12553,16059,RT @KissMy_klASSy: Exactly. .same shit I said&gt;&gt;&gt; @Im_Yung_Jay: So nobody think Mimi was outta line for inviting Stevie J to the gay nicca v&#8230;,0
12554,12554,5770,@creepgoddess @iPostDickPrints hell no! Where is the pussy print page?,1
12555,12555,22738,When the pussy stank @MariekieBarone &#128514;&#128514;&#128514;&#128514;&#128514; http://t.co/X5LIVg2b0q,1
12556,12556,5375,@__Dutch my birthday hath already passed with little to no fanfare. So. Enjoy your day and be blessed bitch.,1
12557,12557,3096,@EaTMyTweetZz Huh? I been with Verizon for 4 years bitch.,1
12558,12558,14801,RT @CrooklynxDodger: When @MeechIsDEAD said &#8220;Fast bitch I call her Bizzy (busy) cause she only bone thugs&#8221; http://t.co/qs9XUeu1VA,1
12559,12559,780,#TBT love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http://t.co/KEcfNjyrwE,2
12560,12560,10697,I love German. I wish Nansemonds bitch ass had it,1
12561,12561,23924,hoe w the chanel backpack...... please.....,1
12562,12562,2852,"@Chris_Anzueto @Josh_Mackey15 you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace.",0
12563,12563,11881,It aint nuffin to cut that bitch off!!!!,1
12564,12564,577,"""Uh-uh, what do we have? Your empty heart, my empty bottle, a yellow cab.. That you would like to catch cuz yo latest ex made u mad..",1
12565,12565,22308,Twitter watching bitches.,1
12566,12566,6300,@jtrimbl3 For real. Lil bitch.,1
12567,12567,15917,RT @KINGTUNCHI_: I make bitches fly like peter pand tho,1
12568,12568,2152,*loud Jamaican horns* &#128226;&#128227;&#128226; RT @KingHorseDick: Then why u still single? RT @Greek_Oddess yall find the ugliest hoes attractive.,1
12569,12569,6460,@kieffer_jason lmao why ur dad raised u to be a bitch made nigga,0
12570,12570,5292,@_BradleyC skate 2 trash :(:( skate 3 had goat DLC,2
12571,12571,19867,RT @pro_failure: My favorite childhood memory was when my mom found my stash of 30 Xanax then was slightly less of a bitch for exactly one &#8230;,1
12572,12572,8354,Can't stand a sob ass bitch,1
12573,12573,2265,"5am: Whizzing crackers! My cats got into the @Ritzcrackers &amp; are now playing 'hockey' with them. Lol.
#crazycats http://t.co/A5ZBVDXapx",2
12574,12574,22355,U wondering why I'm not answering I'm wondering where my money at niggas act like bitches these days,1
12575,12575,18416,RT @__thaRealist: @Dono_44 yea that hoe was rocking Friday and last night,1
12576,12576,15979,"RT @KenDavidoff: The #Cardinals are #MLB's gold standard, and there isn't even a close silver. #Dodgers #Giants #Tigers #Yankees http://t.c&#8230;",2
12577,12577,4227,"@NYRKelsMads 
I gots to be bein colored and all",2
12578,12578,24781,youu got wild bitches tellin you lies,1
12579,12579,19598,RT @lyns_Boo: Mansion Elan tonight bitch! &gt;&gt;&gt;&gt;,1
12580,12580,3233,@G_Anderson4 lol it's gonna be so fun got two niglets on the way,1
12581,12581,2780,@CarelessOne92 you styl gotta get dem tweets off my nig,0
12582,12582,2191,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know,2
12583,12583,177,"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now",1
12584,12584,5279,@_Andsss cool cool fuck wit u too nicca,1
12585,12585,16318,"RT @Lyndsay_Sue_x2: Ford. F-O-R-D, just a fancy name for a fag mobile",1
12586,12586,2060,' I'm that niggah you can show out in public babbbbbbyyyy &#1041191;&#1043215; lol,1
12587,12587,14761,RT @Comp10Tx: Rihanna really is trash,2
12588,12588,17251,RT @Sexualgif: bitches are so shady... oh my god &#128514;&#128514; http://t.co/dJ3SrlwbTK,1
12589,12589,8548,Crew neck ass nigguh,0
12590,12590,7216,@tupacselenas hey bitch imy,1
12591,12591,3620,@JawShoeeAhhh @jehnayy no bitch lol,1
12592,12592,5926,@emilysteers WASP EGGS,2
12593,12593,17120,RT @Rob_San9993: @214bighappy gunna have me screaming at bitches and shit..lol,1
12594,12594,12040,Jay Z - Takeover &amp; U Don't Know LIVE @ Home &amp; Home Concert Yankee Stadium: http://t.co/4EuK80uLiS via @YouTube,2
12595,12595,20486,Real nigga need a real bitch. Just somebody I can chill with.&#128107;&#10084;,1
12596,12596,8423,Charlie Daniels Goes Off on &#8216;Satanic Evil&#8217; http://t.co/3haWjFavUz,2
12597,12597,16584,"RT @NDFootball: Winston connects with Greene on the slant across the middle for the score. Ball game is tied, 17-17.",2
12598,12598,328,"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892",1
12599,12599,15040,"RT @DragonflyJonez: ""You men are trash if your homeboy is cheating and you dont tell his wife/girl and break up their family."" LOLNO",2
12600,12600,9080,Females be damn near naked wondering why niccas jus wanna fuk lol,1
12601,12601,23944,how many fingers does a bitch gotta break so mother fuckers will stop taking my god damn lighters,1
12602,12602,21262,TMZ hoes http://t.co/J0lWD4S9d5,1
12603,12603,7214,@tucsonchld lol you can only get in at Eden when you're 18. All the bitches there are fat...,1
12604,12604,18847,RT @darahkcarter: I don't have a key to my car that bitch foreign &#128080;,1
12605,12605,8919,Early morning beer as a reward for waking up and taking the trash out,2
12606,12606,8255,But not prettier than Amber's. RT @YumiYoko: Her pussy is pretty,1
12607,12607,17648,RT @TheDiLLon1: Y'all not gonna trash Spirit airlines. I travel w/ them all the time. They even let me fly the plane 4 times. They don't mi&#8230;,2
12608,12608,12969,My bitch ass buddy pmo,1
12609,12609,4585,@RunuldoRants faggot sack,0
12610,12610,18927,"RT @druggedvibes: Top 5 Thot Tattoos :

1) dream catchers 

2) bird feathers 

3) inspirational quotes that they dont live by 

4) animal p&#8230;",2
12611,12611,7503,After Deztinis session we needed this lmao Jk girl good yob lol http://t.co/3spfhBBkVD,2
12612,12612,14742,"RT @CoffyBrownChi: If he don't believe you, no refunds hoe.",1
12613,12613,13824,Photo: Happy Friday bitches #kimorablac http://t.co/3FIlNPwCwE,1
12614,12614,1052,&#128563; RT @Pr3ttyN33: &#8220;@11wdNICK: I think all dem hoes on LAHHH regular....&#8221;my co worker was messing with Omarion bm &#128553;,1
12615,12615,9803,"Hey everybody,
The White Iron Band plays this Saturday(12-11-10) on the Slopes of Lutsen,MN at Papa Charlie&#8217;s(21+). Going to be a real...",2
12616,12616,13231,Never messed with a hoe that went to jail unless I didn't know her last name,1
12617,12617,13807,People with trash cars LOVE to drive fast and reckless,2
12618,12618,4802,@SunyHD abouta get him some crayons and animal crackers after 8:30pm &#128514;&#128514;,2
12619,12619,17864,RT @TruuLifeWisdom: hoes be having 15 iPhone cases and 4 pair of panties..,1
12620,12620,1671,&#8220;@__thaRealist: Lil bitty bitch&#8221; &#128079;&#128079;&#128079;&#128079;&#128079;lingo,1
12621,12621,19565,"RT @lnMyOpinion: The nicer you are, the easier you're hurt. So just be a bitch",1
12622,12622,10955,I think I just gotta accept the fact that all these bitches gonna be hoes til they around the age of 27 and life will be a lot easier,1
12623,12623,18513,RT @acidlacedbong: I am so jealous of bitches who can squirt &#128530;,1
12624,12624,1471,&#8220;@PubesOnFleeK: My tweets trash&#8221;,2
12625,12625,9847,Hoes always saying niggas hoes but they be the hoes &#128175;,1
12626,12626,19326,RT @jasminee_gamboa: hoes will be hoes .,0
12627,12627,11166,I'll be that lmao &#128513;&#128513;&#128513;RT @KoolAssK: @1MarKus_A pussy,1
12628,12628,15987,"RT @KevinHart2ReaI: bitches love ""body party"" &#128571;&#128166;&#128069;&#128068;&#128525;&#128149; but when it's time to take da dick, the party canceled &#128581;&#127814; FALSE ADVERTISING ASS BITCHES",1
12629,12629,19336,"RT @jburnone: Cheating ain't no accident hoe!
 fallin off a bike is a accident! 
I ain't never seen a bitch trip &amp; land on no dick!",1
12630,12630,19633,"RT @marrybel_: maybe yall hoe ass niggas should start considering girls feelings shiii, think about if a nigga is doing what you're doing, &#8230;",1
12631,12631,9306,Fuck you bruh Ima look at your young bitch..,1
12632,12632,752,"#PeopleToAvoid
Valerie Jarrett, so I control my reflex to bitch slap her.",1
12633,12633,16135,"RT @LalaCoutureeXO: ""if your gf/bf don't like or talk to that bitch/nigga, YOU don't talk to that bitch/nigga!""",1
12634,12634,20780,"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;",0
12635,12635,7704,"Amber Rose is one of those bad bitches who ""only get along with dudes""",1
12636,12636,20390,RT @xtruthseekerx_: @NotoriousBeep blaxican,1
12637,12637,732,#Iraq gov troops were handed a severe defeat by #ISIS at Saqlawiya -- there's chatter of over 300 soldiers lost &amp; Jihadis raving about it,2
12638,12638,6447,@kieffer_jason bitch who's playing am not worried about you or your little faget ass friends at vines I know niggas at vines to so wtf u say,1
12639,12639,7313,@woohdakidd_74 lol da nicca was str8 n Friday wit out it but dude str8 Uncle Tom nicca now,1
12640,12640,23832,fuck ah bitch all I think about Is commas!!!,1
12641,12641,10079,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",1
12642,12642,18651,RT @bethanylynn__: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;,1
12643,12643,3710,@JuliaDBrock Are we still talking about animals? I know some Asian folks that would love to see how you prepare your pussy before eating it.,1
12644,12644,13647,One of the world's most prominent Jihadi forums just got shut down &#8594; http://t.co/9vafK90DOU,2
12645,12645,23502,Your grammar is trash.,2
12646,12646,2617,@BlaccLaBelle_ &#9786;&#65039;nice Avi lil nigger,1
12647,12647,1070,"&#8220;@0ddtoddler: When people refer to their girlfriend as their ""bitch"" &#128528; ....&#8221; I know how it sounds but it's how we mean it lol",1
12648,12648,10004,I almost stepped on a bird running around the floor ah they are so creepy,2
12649,12649,23685,"bound, gagged, shoved in a trash bin with two bullets in the back of the head. ""I suspect natural causes."" said the world's worst detective.",2
12650,12650,22495,"Watching Richie Rich! On Tv..Even he wanted to kick it with the ghetto kids..

Shows yuh how much Money Aint A Thang!...",2
12651,12651,7672,"Almost forgot 40,000 tweets still no bitches",1
12652,12652,21723,These bitches finna fuck up my birthday week...,1
12653,12653,19396,RT @justjor_: 0 energy for these hoes,1
12654,12654,15738,"RT @JakeWaller97: Do you ever just see someone's account and think ""wow what a faggot"" but at the same time you can't unfollow bc u can't m&#8230;",0
12655,12655,15391,"RT @GuruJeremy: Hoes use the""it just happened"" excuse as a means to cope wit them being a ho. They make it seem as if they had no control o&#8230;",1
12656,12656,17680,RT @TheLittleFella_: @OLE_VertyBstard @savage_life091 bitch should've got out of her yard,1
12657,12657,11022,I want a four loco right now so I can chug it and go straight to sleep.,2
12658,12658,1601,"&#8220;@WORSTRAPLYRlCS: http://t.co/hE19TIfqFX&#8221;

How is this trash...",2
12659,12659,3845,@KingsleeyNYC yep lmao. Its been a hectic few weeks. Waddup ho,1
12660,12660,15965,RT @KattWilliams: me as a good friend: *supports and encourages ur hoe activities*,1
12661,12661,12201,"Karma is the worst bitch, remember that",1
12662,12662,12903,Morning terror read: 99% of the ocean's trash is gone and no one knows where it went &#8594; http://t.co/CwC2LWCV3T,2
12663,12663,18767,"RT @chvmpagne: I can't stand you ""I don't text first"" ass bitches.",1
12664,12664,1675,&#8220;@_chelousmuch_: bitch im weakkk vic &#128514;&#128514;&#128514;&#8221;&#128514;&#128514;,1
12665,12665,9846,Hoes always blaming hoes for being hoes.,1
12666,12666,8765,Do you know where I grew up Skippy? @mouzone_brother @psherm07 @EchoesErrant @gigg423 @jstines3,2
12667,12667,6959,@samistonge some fucking bitches &#128514;&#128514;,1
12668,12668,14319,RT @BasedPaco: The NFL is very equal this season everybody showed glimpses of being trash,2
12669,12669,3186,@Flyers4Cup boy I had no idea that was coming. It's called a smartphone. You're horrible at trash talk,2
12670,12670,23130,Yeah bitches. You know he was hot shit back in the day http://t.co/z9cGLJTKow,1
12671,12671,13729,Oriental rugs cause I'm flyer than a dove.,2
12672,12672,18179,RT @Yes__We__Cam: Selfie game retarded http://t.co/HpLo9JaP9K,1
12673,12673,9690,Hate when hoes try to lead u on naw like lil bitch im coool,1
12674,12674,9543,"Got the Vector Job, bitch.",1
12675,12675,24643,want to catch my attention niggah throw up a dolla sign,1
12676,12676,6356,"@kathy_doermer bitch please, I'll go to Windsor either way.. When i come up I can bring some also &#127470;&#127481;",1
12677,12677,24498,"that is what I do! RT @Tendilkar: RT @funnyorfact: The nicer you are, the easier you're hurt. So just be a bitch..",1
12678,12678,23276,You can't be mad when people call you a hoe if you out here acting like one,1
12679,12679,14774,RT @CornerBoyP: Hoes b soo lost dey forget dey hoes.....,1
12680,12680,8047,Bitch fuk wat a hater gotta say .......brickk ent ya bitch http://t.co/HuQVaNuWXH,1
12681,12681,24418,shit piss fuck cunt cocksucker motherfucker tits,1
12682,12682,5737,@chrisrmz95 dude was a bitch nigga and took off running,1
12683,12683,16835,"RT @PABLO_BAAIH: ""Good pussy is pussy that makes you really think bout making her breakfast pussy that makes you think about being a father""",1
12684,12684,21737,These bitches really love soda out here,1
12685,12685,23385,You nigga eating these hoes pussy but they ain't worth it,1
12686,12686,1424,&#8220;@Moneyhighpapi: When you fuck her GOOD she trip even more&#8221; good dick makes a bitch go crazy,1
12687,12687,12085,Johnny Manziel just flipped somebody the bird...,2
12688,12688,11236,I'm back bitches &#128513;&#128513;&#128513;&#128513;,1
12689,12689,22947,"With no babymama drama , side hoes all that ...just fa me n only me !",1
12690,12690,20255,RT @tylerfucks: recent studies have shown that ur a lil bitch,1
12691,12691,20172,RT @thewhite_gucci: This bitch just blew my high and i was high off all of these drugs,1
12692,12692,5064,@Tylar____ @xxJaiLynn Tylar shut up bitch . I usta make you these,1
12693,12693,3272,"@Glodupshawdy @ManOnThe_Moon_ @_tonydennis @lilthickgawdess @CHILDISHCUDl @ninathegoat @YUNGRAPE basic bitch comeback, expected",1
12694,12694,21315,Temples playing with my life I might be I working bitch this semester cuz I'm not paying outta pocket,1
12695,12695,10156,I could b out here like some of these chicks...in the streets slingin pussy for a couple dollars but im not,1
12696,12696,21798,These hoes gotta pay for my company!,1
12697,12697,3915,@LiamGeraldShone @AranNicolWHUFC @DSaend get a real hair cut faggot. I served my country in the Marines for 8 years. What have u done.,1
12698,12698,2051,' I still don't got the time for a bitch to be actin iffy &#1043323; .,1
12699,12699,4058,@Maxwell_Larsen good bitch &#128527;,1
12700,12700,10533,I have no hoes man. I don't need those though &#128564;,1
12701,12701,13465,"Nothing is too spicy. And if it is,
1) stop being a fucking bitch
2) eat more of it
3) cry you fucking pussy",1
12702,12702,13433,"Not All Straight Men - I am frustrated. Unlike on OKCupid, queer folks don&#8217;t have the ability to block... http://t.co/hBF2xZa0ke",0
12703,12703,14500,"RT @BrosConfessions: ""Unlike a lot of these bros, I actually care about my girl and I love her. It's not called being a pussy, it's called &#8230;",1
12704,12704,5828,@deadlygilinsky drug buddy pussy money bitches weed,1
12705,12705,22931,Wilson a hoe he said that shit 2 years ago,1
12706,12706,20541,Ronny kamm is a pussy,1
12707,12707,1107,"&#8220;@AnthonyCumia: RT @ispfemme: Another Jersey fail - what a cunt http://t.co/1tZpbHgMhP

-No pics needed. Animal.&#8221; 

Dem coloreds be wack",1
12708,12708,17383,"RT @SpacePlankton: If one more FB idiot bitches about the weather, I will hunt them down &amp; kill them with kindness because everyone is enti&#8230;",1
12709,12709,818,#Yankees got beaten by a thug,2
12710,12710,16162,RT @LeKarmaSucre: trash liars RT @learnteachwin: these law students are terrible liars #HTGAWM,2
12711,12711,23813,faggot http://t.co/tkPokv3ncd,0
12712,12712,1561,&#8220;@TheFunnyVine: Red Neck Ice Bucket Challenge &#128514; https://t.co/cAgp3nIofd&#8221; he must be from the SIP. #redneck,2
12713,12713,9934,How this ugly ass nigga gets more pussy than me ?,1
12714,12714,19627,RT @mandylea25: I've talked too much trash for OU to lose today..,2
12715,12715,17081,RT @ReeseZamora: @daxmw23 Dax we don't love these hoes,1
12716,12716,24441,so to dodge them niggas dont brag dont boast dont flash for hoes dont sag so low thats how u end uo in correctional like u answered wrong!!,1
12717,12717,13671,Only fat bitches and flat booty hoes today wackkkkk,1
12718,12718,23014,Y u a bitch doe?,1
12719,12719,2287,":/ well that sucks that Kobe is out now... he's still filthy, you can hate him all u want but if you dont have respect for him, ur retarded",1
12720,12720,12852,Miley cyrus kinda looks like a retarded care bear....,1
12721,12721,1453,"&#8220;@OGeezLouise: Bout time 
 RT @JoeBudden: Some of these chicks don&#8217;t want a man, they just want support.&#8221; Tell that bitch to get a bra",1
12722,12722,13334,Niggas hate me cuz they know im a threat to them &amp; they bitches,1
12723,12723,15893,"RT @JustDreaa: I don't splurge around no hoe no I don't shine in front of no bitch cus after she get off my dick I be like ""Find the front &#8230;",1
12724,12724,8814,"Don't mind that Twinkies are gonna be gone, very concerned about the rest of hostesses product line",2
12725,12725,1976,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/TQS3wPA6O7,2
12726,12726,14204,"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway.",0
12727,12727,17111,RT @RipTre96: I ain't entertaining nomore dumb bitches,1
12728,12728,11921,"It's a Bob Schieffer holiday now, he's proud and smitten that he's the ""good white guy,"" hicks be damned! Everything is 1965. Everything.",1
12729,12729,10729,I love to eat pussy! #love #investment,1
12730,12730,4084,"@MichelleHarnois 
Dis bitch gots spunk!",1
12731,12731,22027,This cowboys an redskins game was a hell of a game,2
12732,12732,12526,Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself,0
12733,12733,22411,Value your money.Value your dick.Don't buy trash.Don't fuck trash.,1
12734,12734,18342,RT @_SiNCERE18: - when ya friends nag you like they yo bitch &#128064; mayne chill tf,1
12735,12735,17171,RT @SSickStory: People need to stop being bitch made.,1
12736,12736,4382,"@Pacman_Dre_SB I said something to you gorilla, stop listening to monkey music",1
12737,12737,20725,She fuck with me cause I ain't no bitch .,1
