,text
7031,Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life
12897,Basic bitches everywhere
12458, you styl gotta get dem tweets off my nig
11356, sun follow me you ' bitch you can't do shit so stfu faggot
10123, go jerk off to lollis faggot.
4548,"We're Bringing The Cadaver Dogs, Charlie Brown. #rejectedpeanutsspecials"
17417, you actually think he'll do that? lil bitch can't punch a potato
10520, I was born yellow
13400, I could literally be crying one minute get up wipe my face &amp; walk out the room like bitch turn uuuup &# ;&# ;&# ; idk it's weird.
526,Hunnit hoes in the house &amp; they all fckn Watch dog ass KB ball again. Ion see a bih cause they broke as hell places ain goin Broke or jail
3535,My lil cool ass bitch she from northside &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ; 
3875," I don't see any burning civilians, and the picture is not even of a burning house."
1013, Did that bitch ever get out of Ludacris's way?
765, put your tits away you ginger. Arnt u like ? Isn't it past you bed time? Fuck off bitch.
15053,I miss having Jihadist bitches in my crosshairs... Ahhh the good ol days...
3969, August is trash
10360,"Yes, men are never dramatic on twitter. Only suspects are white early 's females. #NotSexist"
107, I'm gonna drink monster til I sue we gettin the bitch #GottaGetThe 
600,this bitch think he care about her talents
3258,every time I ask for something the waitress touches my knee till I'm done asking. That mean she tryna give a nigga some pussy don't it.
3395,if ive ever been a faggot to you let me know and ill change :)
1632,"money before bitches, bc bitches follow money."
14767,ion have hoes so really you have no reason to worry about me cheating. if anything ill cheat on you with my left hand lbr
16347, i hope you get better soon! colds are for the birds
888,I feel like a bad bitch when I wear my rhinestoned pocket jeans .
15940,I think I'm gonna walk around the house free as a bird.
17534,"Seriously, retarded is a really funny word."
760," All Muslims share an ideology that is spelled out as bigoted, sexist, imperialists, homophobic."
18425,I love you my nigguh but your a grown ass man 
1163," from tonight: "" N word or cracker...which is more offensive?"". probably the one you won't spell out, you fucking hacks&# ;"
17409,Whoooooaaa no chill savage &# ; Here monkey monkey 
14769, Then why have all the Jews completely perished from much of the Arabian P when they once had % of it.
10256, I guess your idea of a Muslim joke looks like this. #Islam 
7326,Jean skirt ass hoe
4112,&# ;&# ; I have to explore the pussy out there 
17741, do this nigga think he mick foley ?
2872, old with a old wolf pussy that is
786,GStar suspenders got a bad bitch bitch
14147,Wow I swear I'm gonna cunt punch you
13447,bitch I be smokin gas I could start a ferrari!!!
13469," i hate when bitches be like ""deeper, deeper"" bitch what u thought i had some spare dick in my back pocket i was saving?"
20089, you ex bitches need to realize . 
10893,"""Generate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ "
12225, Side hoes always winning
15828,I swear girls with good pussy think that's the answer to everything
2190,Gudnight keep that pussy tight
14796,"Don't hit me up talking bout ""who that bitch under yo pic"".. Get yo ass treated"
53, #Austin #Texas Muslims assumed a bomb threat was from an anti-Muslim infidel targeting them. 
18734,"Get a bitch, break a bitch"
4538,White trash bash &# ;&# ; 
2794,"You don't know me, but I'm your bra. Doobie Brothers member Michael McDonald says he'll ""come out as a tranny"""
12512, #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh 
15183,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson combo nd end you with an uppercut. Shut the fuck up bitch"
1525, thharmony user followed then unfollowed me what a prude ass hoe
17344," &# ;&# ;&# ; it's a song, ion kno y he referred to his future wife as a bitch"
19297, you're a fucking pussy. And no this isn't a joke you girly little bitch.
14444,Summer hoes turning into winter wifeys &# ;
3126, Well damn girl you a bad bitch now 
7707,My niggah I was waiting all weekend to take these shits &# ;&# ;
11759," They have been beheading Christians, Jews, Buddhist, Hindus, Ezidis, etc. for years. Their prophet did it from the start"
8885,All I've asked is for one thing. &amp; one thing only . But I get more then what most bitches could ever have... But still.
12170,&# ; why why why why why? ain't kissing any bitch anytime soon
12883, Some of you cunts owe me money.
1444," Apr th released the album ""Kill.Fuck.Die"" #TakeTheAddiction #MyTorturedEyes #WASP #HeavyMetal "
9915, #NotYourScapegoat Join the party :)
970, This bitch sees that as not an attack because Muslims are only % (no idea where he maths)
4478,"Jordan: so Watcha been up to at college Me: fuckin bitches &amp; stuff, ya know Jordan: alright seriously &# ; #IChooseToBeAbstinent"
3749, He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course
4419,""" ""Stay beautiful you bitch"""""
7812,#Shoutout to my #Exit niccas! #Salute
19507,"I know shit about everybody , I just don't care enough to speak on it but I suggest you bitches watch it forreal ."
1414, Aye bitch.
14312,"She used to fuck wit A$AP, Too Shortsaid he know that bitch from way back"
885, your still a little pussy tomcat &# ;
481,""" hoe what its hitting for """
11401," Feminism is a respectable ideal. Being over-sensitive, and searching for problems is not "
14125,&# ;&# ; &# ; &# ; &# ; Y'all have boring sex.&# ; Nope.. I lick the side of my bitch face when I'm hittin it from the back&# ;&# ;
14241,Omg. Its okay girls!!! Don't stop cooking!! #killerblondes #mkr #goodnight everybody!!! Ill be here all year xx M A D A M
2914,&# ; I live in constant fear of being shit on by a bird&# ; well this actually fucking happened to me before sooooo. &# ;
1817, Who is justifying Christianity microbrain. I don't have a religion. Why are you hiding Islamic barbarity
2439, damn I just got called a hoe
17135,Yeah I can just tell by the weather that I won't be gettin any pussy today
3209,My bitch bad like Brittany but I wish I had Brittany
18028," But the population in Palestine is still blowing up. No, Muslim abuse is the worst."
18264, Amen on this tweet. mm rockets from Victor Charlie leave a lasting impression.
19625," It's annoying when ppl follow to unfollow.. Like bitch ""I"" was trying to be considerate &# ;"
3553, Des bitches swear dey faithful
10626, whats good then bitch Ass nigga catch your phase
13329,Two years strong with this honkie &# ;&# ; 
13300, If you don't follow what is in the Sunnah you don't follow what is in the Sunnah. I could care less about your indignation.
15799,All I wanted to do was get some hoes too :(
3869," Kat, a massive c*nt. The biggest ever on #mkr #cuntandandre"
2026,Im telling you man! Roethlisberger got his record expunged and became trash.
12736, these niggas must be deaf. When's the last time you heard a Roots song on the radio? Quest don't get bitches!
13760,holy shit i am just getting dunked on by a cripple this is unreal
4323,They got David taking out the trash &# ;&# ;&# ;&# ;
14303, I see the crazy #teabaggers have given up on defunding Obamacare and have moved on to using veterans! # MVetMarch
1455," I'm not sexist but girls please don't pipe up when the football is on, we all know you have no idea just sit there in si..."
2775,Why black girls gotta be thots? Ain't nobody bringing up the fat white hoe you fucked back in middle school. #LoveOurWomen
4644,Your grammar is trash.
1677, This hoe swear to God that boy fuckin everybody..
18551, oh yea a-lo aka mr bitches lmao
7266,"Dayum u gyp, u gone have mfs thinking im wiping my face w/pissy diapers n shyt grrrrrr"
17951,"RT Call me sexist, but I don't like watching football with a female commentator"
2833,My black queen dreading my hairs.Thank you Most High for this Moor Queen I asked you for.I want to BE BEtter with her 
3982, If she called me ugly and started pushin me around. I'd run like a mother fucking pussy screaming for my mom to help htt&# ;
7421,"Mata'i ngeli, alu o polosi ho nifo.."
16010,You just a Twitter hoe
1759,She be on some real shit n stay on some chill shit .. Besides all my niccas the only one I can chill wit!
19543, So you gon call me a nigger because of that? Fuck wrong with you?
17506, in the trash
17029,Can never follow bitches who's bios look like this 
11114,I ain't really trippin about the money yo that shit constantly comes like a bitch pussy
16711,' Niggahs stay thinkin I want they girl &# ;&# ;&# ;&# ;&# ; Not nevvvvva niggah .
17791,"Brag bout your hoes, you prolly get to no pussy."
2376," Tierra Marie: ""I'm the Princess of the ROC"" Rihanna: ""y'all get a good pic cause this bitch ain't gone be here long"" "
6648, more like emily is a little twat
1777,Y'all hoes so ugh
4623," Before the murdering prophet Mohammed came along to exterminate them, Jews lived on % of the Arabian Peninsula."
15879, Not nearly to the extent that they went insane over a Mohammed cartoon.
16501, Good. We have established that Muslims are slavers and that their humanity has failed to evolve past slave owning.
16656,RT So yams are ass or pussy?
8531,"You ""fought hard"" so it ""wouldn't be fair"" to be eliminated? Are you joking me? You scored unfairly the whole time! #mkr"
11117, I called him a pussy and got blocked real quick by him and Bobby Kelly. I cant say I upset about it.
10730,"&# ; ""Finally got a hot bitch to dance on me, came in my pants while she was grinding on me. Lost that chance""UW-Madison&# ;lmao"
1407, bitch nigga dont get all but hurt
2391,boats 'n hoes &# ;
1212,Can i bring another bitch or nah
1623,Doug Martin trash
1374,Ready to go get my fried Oreos
17933,I'm roasting the first one of my niccas who rock them shits!
15893," Hi :) Yeah, trolls are annoying but don't concern yourself with them. They're all twats &amp; have no life lol. Just ignore them. x"
12273,"Niggas excited by these bitches, them the weird boys"
2963, pussy watch it nuh mi Neva lov mon. -badmon
12242,Only the strong survive and that nigga a pussy
2141,"&# ; ""I can believe that wiz khalifa and that one bald bitch are getting divorced ""&# ;"
735, &# ; the last bitch I fucked was a mixed breed&# ; &# ;&# ;&# ;&# ;&# ;&# ;
4338, hopefully not back in da ghetto?
1047, These hoes don't give a fuck if you got a girl or not
18702," I didn't go wrong when I started talking to you, I went wrong when I trusted your bitch ass"
16839, I think it's time to bring out the drunken monkey
3856, who do you think I am bitch
11676, thats ghetto..
6692, haha you bitch &# ; really tho it will be good to catch up yo ! It was pretty fun last time we chilled
11798,I would probably still feel bad if you weren't such a bitch about it...
3665, lmao cunt
15847,"My bitch work for chic fil and she says this is not real b "" RT TO SAVE A LIFE "
6903, Only real bitches suck dick
2724, I don't like the weather right now it's scaring me lol why is it yellow?
1285, What does ISIS do that your pedophile prophet did not do?
19022, these kids are pussies. We got a white trash kid &amp; a ThugNasty wanna be up in here &# ;
18114,""" You a woulda coulda shoulda ass hoe &# ;&# ;"""
13585," #BlessJesus Amos : Can two walk together, unless they are agreed? #DifferentLevels"
4782, bunch of rappers boutta flood the internets w/ trash remixes
19947," No, feminism lobbies to have equality vetoed, actually... "
14076,That's why I tucked yo bitch u ignorant ass mother fucker
14479,S/o to dat bitch ass nigga in Alabama who wanna kill me #GoodLucc
4809," If you take your girl back after she cheats on you, you're a little bitch."
6496,Finna get 'd cause bitches in coming at me wrong
7470,Physical &amp; bed RT These bitches frame is trash! #Skinny
17927, You retarded bruh lol
3401, if your going to talk shit at least back it up and fight bitch ass nigga i swear u niggas from are fake pussy boy
13710,""" I'm about to cool faggot chill"" tf is cool nigga"
18955," Nobody gives a fuck about the streets when you are practicing genocide, murder, and slavery, microbrain."
4239,Pumpkin spice Marlboro's for da hoes
1137,#Yankees Pineda needed that ' . Great play!
6130," Wtf is ""Lolzzz"" ?! Did you laugh yourself to sleep bitch??"
14792,Cracking up that #cuntandandre is trending! Lmao! #loveit #MKR
13280," Dani Alves uses his new gray hair to talk himself out of a yellow card, telling the referee, ""I am but a humble senior &# ;"
11355, When bitches say that your dick game is stupid 
10145, True. But Islam is corrupt from the beginning.
7083,""" Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bitches bags n shit"
19952,those random kids who sit at the plaza all day with their shitty cars #faggots
10710,&# ; What's the symptoms for Ebola? My stomach been hurting b. I'm nervous&# ;bitch you better not be we was drinking out same bottle
19694,""" Hi bitch No bitch Bye bitch"" "
7863,Ross text me back you twat
323,Alright Vacarro you bitch!!!
9367,&# ; I cried like a bitch after my first breakup. Never loved again lol&# ;
2639,"imagine if white people said ""my honkey"" instead of ""my nigga"" lol"
8705, nope! btw you's a hoe lol
2747, Sum of u bitches too old for braces....
15719,"You never heard ""i think i have weed poisoning"" cause it dont exist hoe"
1032, Just saw a girl drive the wrong way on a one way.. Some girls really don't know how to drive. #notsexist #guysdoitbetter
3200,Jesus how dumb can you get #mkr
11037, nigglet send me the pictures
1342,Lmao RT The food ain't gon run from you FAT bitch
11470," you had me at ""eating pussy""."
1592," Walker is clearly the one Dems fear. I don't know much about him, either."
3364,I think it was Nikki and Katie's modesty that made them so appealing #mkr
11898,It is fucking retarded how I can't say a single thing in this house without some blowback.
1900,"No Kat, you didn't fight hard. You cooked, it was shit and you will probably end up staying by giving people ridiculous scores. Moll #MKR"
14567,If she was emotional you'd blame gender too I am not sexist... But I hate women announcers... They try to sound to analytical...
2711,"Butler Unchained Review Short version, whitey sucks and a potentially positive film is simply anti-white agitprop."
13066," like I'm not sexist, but feminists sometimes are stupid. women make mistakes too. You are not perfect. Nobody is ..."
12537,"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" &# ;&# ;&# ;"
18506,You a pussy hoe until you give me pussy hoe
19373, Pink nipples are cute but some be looking nasty than a bitch! &# ;
7277, - bitch I'm up for sale every weekend &# ;&# ;
3603,"Fire, bitch. "
12572,"RT Call me sexist but girls don't know shit about sports, when it comes to football they repeat anything their dad says"
3197," kim kardashian is making $ million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&# ;"
12700, If you still put your pride in front of your feelings .. Then yes bitch your still childish
13062,"Parodies of Jihadi songs - more effective than asinine ""Muslims should condemn"" #HumorIsAWeapon"
2953," What kind of world do we live in, where bitches are getting surgery to make their butts BIGGER!? Since when do women want a&# ;"
17204, Every bitch got a nigga that she gone always fuck with. No matter what. &# ;
18665, i hate when people ask &# ;who you tryna look good for?!&# ; bitch myself bye
4740,Im a boogie ass niggahs to these fast hoes
15161,Text me with plans nigs
16283, &# ; bitch.... Yall relationship ain't shit but a theory
15558,S/o to the homie niggah stay making bomb food when we high af
1342,Bitch duck on whore ass slut cunt ha Biden it's Gucci. Tho whatever. Nigea 
12575,"&# ; If Miley really got knocked up by Juicy J that shit is wild.... &# ;&# ; didn't he say ""u say no to ratchet pussy Juicy J can't"""
4630, !!!! &# ; Jay Z verse trash. 
1315,Joe ripping on a Nobel prize winner while hes not their. What a little bitch #morningjoe
10784, That talentless skag IS a wardrobe malfunction.
12999," I'm not sexist at all. But the saying ""Men don't belong in the kitchen"" is utterly true. I just tried making instant oa..."
1258,"My niggas bigger then the bouncer, roll up in the bitch still smell like an ounce"
4340," lol oh godddddd , bitch is you really coming &amp; how late you gon be lls"
1430,"I like beamers benzes and porches, i like my bitches imported"
4043,"I'm not weird, you're just a faggot"
1418,lmao little does this bitch know...&# ;&# ;&# ;
20170,RT I hate women sports analysts #notsexist #theyrejustannoying
20065, the giants are trash...their time is over.
9350, I like brownies &# ;
17248," yess bitch cuts, colors, and curls ha self."
2201, When does freedom of speech not insult someone. Why should a hate filled religion be excluded? 
10023,Call me a misandrist but men in hardware stores amirite Call me sexist but shopping with women can take centuries &gt
3614," ain't worth it, your pussy smelled like reused soap anyways&# ;&# ;&# ;"
19809, What females do on twitter: . Brag bout loyalty . Call other females hoes . Song lyrics . Complain bout cramps . Twee&# ;
2589,Hold up women leaving good men for some quotes they seen a nigga with no girl post on Instagram that he copied on google...u hoes crazy &# ;&# ;&# ;&# ;
733,I'm sick of you useless ass people in my culture. stfu im sick off you useless ass people in my mentions
10911,&# ; Niggas talk more then bitches these days&# ;
17481, yep I'm an asshole..oh well he shouldn't be such a little bitch..I'm sure he hears worse on a daily basis
2302,"RT I'm not sexist, but this female commentator is killong me."
4159,"G's up, hoes down, while you motherfuckers bounce to this."
12086,Are you nigguhs saying you want Donald trump as prez? That nigguh don't understand real american struggles &# ;
458,Everyday I wake up I got a different bitch
705,Or their music is trash
19440,Fuck what a bitch saying the hood love me
535, Big been trash for years now lol its a basketball conference now
9190," Don't curve the man today, in whom you may need to eat your pussy tomorrow"
10391,". Ironically, giving men equal paternity leave necessary if women are to achieve equal pay...but feminists hate men so they don't"
1469," Let a bitch try me try me, Ima swing her to the whole mf family &# ;&# ;"
15696, Females always complaining about some shit niggas ain't doing right ....like bitches don't have flaws
11615,"&# ; &# ; Repost . ""kush blunt convos""?? A simple minded ho made this pic I bet"
2632, also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep
19443, And niggas don't be knowing the difference or want to believe that the bitch actually ugly
9544, She is lying.
18562,so uncivilized
12808,#Yankees got beaten by a thug
425,They say I wouldn't make it now them same bitches is calling my cellular
2881, Lol it's funny tho cuz every hoe that talk shit I .... NVm that shit ain't player
3557," Mamas, if your child is btwn ages - and you're struggling to buy a holiday toy,fill out this form: "
14005,Only ounces and up niggah
1352,Um i m not sexist but there are somethings girls just shouldnt do
14462, big booty hoes!
6943,""" We actin like it's the th day &# ;spook"
2935," ""she's wearing the same shirt, what a bitch."""
7140,The little bitch nervous because he not tweeting anymore
19320," I never understood that whole pissin on a bitch trend that was going round...I like my bitches clean, mayne"
2361,Killin these niccas n I hate all my ex hoes!
10998," Shawty said you not gone understand america unless you went to a PWI school, crackers already brainwashed her smh lol"
17970,"Mitt Romney Gone take away weave if he become President, hoes gone be walkin around looking like Lil Bill &amp; Calliou..."
619, when u deep in the pussy 
2591," Its always funny seeing white feminist battle against black feminist, then expect the world to follow a group with so muc..."
11219, I wonder if I can sue a bitch wasting my mf time
1934, then who are you to call me trash &# ;
13857,I hate that hoe ... She ain't bout shit
6021, There are no Jews in Saudi or many of the Gulf states because the Muslims exterminated them.
3800, Hamas was elected once and have not had elections since.They have skipped many elections. Mursi was going in same direction
7401, Still wishin all of my old hoes the best
3605, Of course it is #Islam. The Quran approves of both slavery and the rape of female slaves. 
17710,get on my level bitch im careful who I kick it wit
4949, I'll be sure to ask my girlfriend if she gives a damn.
63,Idk where this nigga jus went but he better find me some food before I become a real life bitch&# ;
475,After a fight in the club in New Orleans them bitches start jumping
9906,"#QuestionIAskMySelf why should I be slapping this hoe tuh solve something, ima leave it alone..............I never usually listen to myself"
11596,K.Michelle shaped but it's FAKE!She pretty but she a manly bitch.And the little mermaid hair just looks foolish.
11580," then u have the annoying ""HIT ME I DARE YOU"" ass bitches always tryna test a big ass ft linebacker ass dude.. girl if you&# ;"
297, Ray J is the perfect example of what happens when you give a lame nigga some pussy.
1499, dumb bitch ruined a perfectly good sweater 
15283,RT // nope. I'm not sexist but I think the doctor should stick with a male
4189,It's a lot of Uncle Tom ass niggas out here.
13055, I likes me dem Mexican hoes. Day suck me off for dollas
6717," Wait, do you realize you just did the very thing the tweet you posted said is wrong...?"
16987,"Messy asss bitches , I would blast yall dumb bitches but i'm not even gon stoop to yalls level"
10135, Good. Anything is better than having Islamofascists in power.
432, Whose sexist? #LikeAGirl vs. #sorryitsaboy #AntiSJW #WomenAgainstFeminism
19993," Asked three-year-old niece why the sun is yellow. Her reply: ""Maybe there's bees in there."""
15721,Will those killer blondes kill the whole dinner #MKR
10148, &# ; &# ; That pussy so wet she gotta dry outside&# ;stop telling my business&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;
1563,"Classic! I'm not sexist, but I do believe that women are inferior to men."
1315,&# ; And happy to be hoes too. Smh.&# ;better than being in denial
6676, you're such a queer &# ;
8005,RT I'm not sexist... But female football commentators are just not a good idea.
3251, Alex Rodriguez you lucky only the Ryan Dempster hit you. I going to get my camel to break your neck you son of a bitch
570, Beyonce made too many hoodrat anthems to not have been a hoe at some point in her life.
17295, lol then they have one more flavor I think it's yellow idk.. But yea there bomb.
7426, That awkward moment when you hold the door for someone and they use the door next to it.. Like bitch you better back th ...
1948,Reathie scared thenna bitch
15369," &lt;- I poked this little pussy with a stick, and he curled up into a little ball like a pill bug. "
11417,You should have to be over foot and lbs to buy a truck. We know most of you get em cause you're scrawny country pussies.
45,"So pissed I forgot that Saiyan bitches infio. She gave ne her IG tioo,. FUCK"
9953, UMinn campus crime alerts will purposefully cover up details due to alerts making campus unsafe for men 
18832, You a faggot if you use Uber because real niggas drive drunk
7014, here let me say it more clearly since your retarded ass don't understand
2446,"This mint brownies recipe is made with almond flour, coconut palm sugar, coconut oil, and coconut mi "
6311," In years Islam has never produced anything other than tyrants, and the world is obligated to deal with them."
2409," I want some.....I'm so damn tired of being in the fucking kitchen, a bitch is hot and needs a glass of wine and a back rub"
6327,Mother b is such a bitch&# ;&# ;
6247,This one for dem hipster bitches that shop at value village
15238,CNT nobody be mad at who he choose to be with I can't be mad at no bitch its the nigga so hay
14539,"some guy said I was wearing leggings and laughed and called me a fag. they're JEGGINGS, asshole."
1869, There was also no need for her to be a cunt and act like she's something special. It wasn't unprovoked.
2424, #BackAwayFromTheTable #TheEnvyGap #BlackFeminists 
1652,Only faggot pussies put their twitter pic of them and their dog
16968,"I wonder if there's ever a day in my sisters life that she's ever not a complete and utter bitch, or if she saves it special just for me&# ;"
816, - you ain't a bad bitch if you got bad habits !!! .
4950," a girl tweeted ""you might be ghetto if u bring food from outside into the movies"" no u might be stupid if u pay . for a ba&# ;"
3221,"when you're stupid, you don't know it. life is so easy. have you ever seen a depressed retard? i envy that."
9058, It's bout that time were I feel like beening a hard working woman .....and a stripper hoe by night do&# ;
16334,Dyke bitches kill me thinkin they really got hoes lol
312, Please answer... 
3196,I got bitches geekin sneaking cocaina cross the customs &# ;
4760,Yal jus fags screen shootin the shit out of my stories &# ; 
18969, it was the address to her Job... So the jokes on you bitch! Ha!
9533, I was RT steal that bitch
8402,Yasss bitches I'm brown&# ;
9245, kike your a soft nigga &# ;
8721," Really, Muslims understand this. They just want to be able to use the name ""racism"" to shut us up."
20040, drinking to the last drop washing teapot #haiku #mijikai
16403,Kate you stupid woman! #mkr
12017," I want a crazy bitch, they be loyal af &# ;"
1811,"Run it up first , these hoes come later&# ;&# ;"
18065, bitches with no tits or ass dont even get a hug from me... you're one of the boys now.. you get a handshake.
8944,"Same bitches they be all in my face bout how they couldn't do it , be the same bitches all on his dick &# ;"
19763, Best #CollegeGameday sign ever! The Dak-ness is spreading! Charlie Murphy's True Hollywood Stories. #ChappelleShow 
2471, y'all is coons n uncle toms
3774,The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...
1425, shades of shut your bitch ass up
177,"Despite the zebra red rocket special, portland beats those jersey shore floppers."
4538," you out yo mind. Rose colder than Kim, &amp; way more down to earth. Kanye bitch give him more problems than Wiz's does."
11625,Marijuana turn good pussy great..
7503,"Yea I'm illiterate, hot as a skillet bitch. &# ;"
11192, I forgive all u hoes/girls
16788, Might have a better chance if we put some trash cans out there.
6782, Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! #f&# ;
2236,"I dont mind gay people but the flamboyant ""hey look at me Ima faggot"" kinda gays annoy me. bruh just play wit ya booty in peace. ion care."
376,I got more private tracks than public on my soundcloud. I needa finish these joints so i can sick em on yall hoes
2955,This fuckin bird 
9045," The Muslims think that lying is the greatest of all virtues, after genocide."
2706, You sound like you're pussy whooped. #freelikeabird
2594,I loved her as much and as long as I could ma niggah .
3031, Huh? I been with Verizon for years bitch.
1678, lol bitch yo display name
13664, that's what happens when you date a colored
9677," Labor &amp; Islam working together #pmlive Rotherham abuse victim: 'I was raped once a week, every week' "
3272," Yup, he did, like a straight bitch"
7004,"&# ; "" Bored as hell."" Shoulda answered my phone calls bitch&# ; i rather be bored."
3928, Nope.
12434,"Maybe is colored blind with his 'red lines' and all. Tough talk, no walk. #tcot"
16275, my hate for kat is getting stronger and stronger every time i watch her. #MKR
18650,Got uh bitch dat set it off like Jada Pickett &# ;&# ;&# ;&# ;&# ;&# ;
11906,nobody likes bloody nips!
7535," Weird to see a local yokel ""journalist"" get worked up enough to take such a pointed side, though. Thought they were impartial."
1150," Mohammed was a slave trader, caravan robber, murderer, beheader, rapist, sexist, bigot, liar and pedophile. Just like ISIS."
2866, &# ; Keyair angels &amp; female party promoters are not for me.. Most party promoters are hoes &amp; them angel bitches are&# ;
7295, bitches be crazy.
4885,no need to be a bitch.
18283,"Spendin money that we saved, stackin ones like bricks hittin bitches like Craig, watchin ass CLAP! #MorningStuSesh # AMinFairview"
1152, Denzy a hoe &# ;&# ;&# ;
815, How can feminists claim we don't have bodily autonomy? Like..being able to kill your unborn kid is not enough for you? ...
19050," ""Why do you always wear black"" cause I&# ;m ready for your funeral bitch"
3342," , , , , I&# ;m too drunk to walk, let&# ;s drive. I got bitches with me all night And the party don&# ;t start 'til the drugs arrive #Loaded"
363,"And even if the sky come fallin, bitch ima still be high. I got faith in my weed man"
798,Can't tell if Mexico has been impressive or if Brazil has just been trash today
15441, Greece is like a patient in the ICU who doesn't want to pay for the meds and hospital stay. #EUWelfareScheme
2147, You know you're ugly when an ape was chosen as a man crush and you've never been 
2568, All Babies are born hipsters because they come out of the hospital in beanies.
18166, I'm not sexist but don't go around saying WEMON are top shit and yous run the world. When it's MEN that literally run ...
16708,"If eating the pussy makes you happy, I'm all for it. :)"
6193, people gotta bitch about something.
17613, dont mind me im just over here tryin to teach ur bitch how to dougie
11138,"RT I'm not sexist, but I'm just not a fan of all these women rappers."
4448,My cat is fighting the street cat carry through the glass in my room. What the hell. #stfu #pussies
12229, The US attacks terrorists and dictators. Your religion opposes freedom and democracy. 
18309,"""These hoes ain't loyal"""
11616, In some pussy?? Nah work is the best place to be in this weather.
4745, Female IG Models in person be so trash &# ;
4688,"""You ain't my bitch"" is my favorite response to long texts"
18659,Cooking breakfast in the nude is wifey status? Fuck no. I have actually cooked before &amp; I aint about to get no grease burns on my nips!&# ;&# ;
3771,Nigga got Lean pong I know niggas be outta there in that hoe
845,This wigga didn't follow me back.. Smh
1874,"RT Sorry, I'm really not sexist, but the stereotype has yet to prove me wrong about women drivers."
9260, Me too! &# ; Defiantly going to see that new planet of the apes tonight&# ;
4551," ""s/o the fat bitches who ride dick with a t-shirt on"" &# ;&# ;&# ;"
774," If this ugly to you, you either a gay nigga or a hating ass bitch "
11303, niggers*
1238,Think these two girls have wayyy to many tickets kn themselves #MKR #PromoGirls #promogirls i think not
2492,RT the baby doesn't have a dad in her life and her mom is a whore. this is a future stripper of America in the making
14234, I hate myself for bein so nice to these hoes bro. ..
731,"I fucking hate this fucking neighborhood, these fuckin bitches have someone over everyday ya ne."
19960, They sound like soulless cunts
12755, Your tweets remind me of the times when we did the Oreo milkshake runs @ am in the morning !! &# ;&# ;&# ;&# ; 
2634,Flappy bird on bull....
3380, fag
18116,"You're such a fake bitch. I cannot stand you. If you read this and wonder if its about you, it probably is."
20165,Fuck around and get your honeybun took in that bitch with all that crying nigga!!
16452,Don't bring dat police ass nicca round me
19590,""" y'all come through the front.""bitch I ain't coming"
19047, so you was in a female DMs talking to another nigga... You're a faggot b
19749,When i bitch fuck my hologram doe
2493, and I just cleaned the entire fucking weight room. Looked like a tornado went through this bitch.C'mon franklin 
16785, fuck what a nigga gonna do I wanna see it and tell that nigga to stop acting like a bitch then
7420,Why can't you be humble like your moms and not hoes
4503, other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now
10036, his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall
1924," Anyone else notice that all of Katie and Nikki's dishes were based on them being sluts? Sausage, cock and tarts? #MKR #MKR ..."
10631," &# ;&# ; this isn't tea anymore "" How do bitches ""Peep everything"" but still getting cheated on something not addin&# ;"
18971,Bald head bitches think it's their time to prosper !
18889, finger my throbbing pussy flaps
8140,The ghetto thuged out version of tree of life coming soon...
2241, And the Muslim Nazis left the Jews nothing but this. 
18157,Oh shit its still light out.. I've been in this bitch too long &# ;
2718," ""bitches talk shit, you got the right to swerve"" god damnit you are da shittt"
6612, Islam's War On Women Continues. Islam continues to show how they value women... 
19483, &# ; Frfr come party wimmie I'm leavin this shithole til summfest&# ; I'm leavin dis hoe before that!
10450, Hell wrong with yall? Pecan pie AND sweet potato pie trash. 
3669, All a nigga need is money. . . . . . . . . . . . . . . . Fuck a bitch
11120," &# ; what gerry sends me, that damn jig a boo&# ;&# ; "
16296, be a pussy 
1464,My bitch bad
10443,#UMightNotGetIn &# ;&# ;&# ; fucc nicca #BeerandTacOS #WeTheLastOnesLeft 
4669,I already know Wilson gone hoe later on let me gone get my ammo
8553,You only bully people you know you can. Why you ain't do this in the playoffs bitch? 
3350,That night cap nonsense is for the birds.!
9450,"Soon will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots."
1425, bitch you gorgeous
