,text
2814,Where's this bitches parents tho. Go home you thot.
3384,&# ; The bad bitches are only bad until they start talking anyway.&# ; He Preaching
9002,. US. Canada. UK. France. Switzerland. Germany. India. Every western nation and then some. Men have less legal rights. Equal?
10239," Your mother looks like a tough-as-nails bird...I see where you got / of that from. Nice food, too!"
12189, #MusicThatDoesntMatch These hoes aint loyal! 
5821,"They be looking at Tom Brady while he going off on tge sidelines like, Whatever bitch. Lol"
8742, I bitch about unnecessary things lol
6727,Busted my lip playing ball so now I can't enjoy pussy and this delicious MANGO
12755, Your tweets remind me of the times when we did the Oreo milkshake runs @ am in the morning !! &# ;&# ;&# ;&# ; 
8089, I don't see how that is relevant to how non Muslims were treated as third class citizens.
12694," Teachers always think they slick, bitches be subtweeting you in class and shit."
933, It's all hot air. Mohammed clearly burned people as shown by the Hadith I gave you.
2738,What's that thing they say about blondes?...sorry. Forget it. #MKR
2283," Horseshit. Mohammed led major military expeditions, owned slaves, had wives - one six years old."
8526,# That son of a bitch moment when it rains and you forget your car windows are down
3784, U tell us you fuckin barbarian Does pussy juice really help ya beard grow?
1508," just because you ""not official"" doesnt mean you can act like complete trash and be free from acting like a decent human being"
7660, Who on GZ's defense team is paying media to trash the prosecution constantly? 
4382,Photo: Ima boss ass bitch. &# ;&# ;&# ; #turntup #webad #wepretty #gayvegas #rupaulsdragrace #barb #minaj... 
5357,Men giving their opinions............:\ I'm not sexist but
16501, Good. We have established that Muslims are slavers and that their humanity has failed to evolve past slave owning.
15962, I'm not sexist but leave it to some girl to write an article on ESPN about why people are so angry in NCAAB this year #s...
16398, this faggot is a lil attention whore fuck him #mute
2652,Come on man Oreo needs to chill &# ; You know about these good or nah? 
14303, I see the crazy #teabaggers have given up on defunding Obamacare and have moved on to using veterans! # MVetMarch
586,"You girls got no job, no college set up to have a better future, then get mad when a nigga leave you cause all you got is pussy"
12159,&lt;-- nudes are trash
619,This bitch said I look like the type to do a lot of cocaine &# ;
12106,These hoes cant fuck wit you
2581, #FemFreeFriday 
14246, Hol on bitch &# ;&# ;&# ; 
83, but bitch nobody was wanting your ass. U assumed that cuz u let dogs run up in yo filth &amp; u think i want some of it...NOT!
3961, Happy #WomensDay ladies! Good luck with all those sandwiches! #NotSexist
11411,#MKR how much can this blonde airhead twirl her hair? #idiots #shutup
4917, Fox News presenters mock female pilot who took part in campaign against Isis #wtf 
11933,How do you photoshop yourself and still be ugly? That's like cheating on test and still failing... Be ashamed bitch!
3693,I only fuck with bad bitches I'm stiff
13143,. Anything but yourself. Like EVERY feminist on Earth.
16576,Aloha bitches! minutes before I caught a ft #greatwhite #okaysomaybeimlying #butiwasfishing 
12507,never lie never cry never die we gone die love my friends love my hoes yellow sluts call them gold
17911,With yo twatching ass bitch!!
3625, I would dead upper cut that bitch
10436,"And gabby was steady walking off laughing, I'm like bitch really &# ; , if she ever fall around me I'ma get in my car and leave her there"
222," &# ;&# ;&# ;&# ; When dykes hear ""ladies free before "" "
16300, U might be a faggot if u pull outta the pussy to bust bro.
15302, Don't be afraid to let your feelings show. Unless you're a bitch.
8265, Yo follow me back nigguh
3140,Me and Bryan still out this bitch
2988, hey send me your songs I need to put them hoes on a CD and bang em when I ride around
4278,Walked into a party and they was playin Nelly - Air Force Ones. I walked outta that bitch immediately and littered in their yard
13772, hearing a bitch tell a story and all u can think is &# ;lie lie lie&# ; &# ;
2822, The idea...or the argument?
16764, these hoes swear boy
4109,Blah. In all honesty.... I just need some pussy. That's it
15298, When a bad bitch asks you to come over 
4457, she taught these hoes how to pose 
135,My niggah watch me be awake till 
941," Juan likes black girls monday - wednesday, spanish girls thursday &amp; friday, &amp; white bitches on the weekend tbb"
13237,i need some claritin clear in this bitch
3847," Kim K a hoe, because she fucked dudes we see on TV? Some of you hoes have fucked dudes that don't even got a TV ..."
14148," ""This bitch is just dead weight"" - Pallbearers"
8739,LIKEWISE who's f****N dumb idea was it to change Thor to a girl? i hope you burn in hell! #NotSexist
3707, bitch you NOT either bye &# ;
2579,"Self-aware sexism = still sexist! Magic! Pizza for dinner? I'd say you need a wife, but twitter would call me sexist."
4600, whatever you fucking pussy &# ;
4458,"I really hate a fat bitch cause I'm bony ,love smoking hella Swisher's when I'm feeling lonely (try me)voice &# ;&# ;"
4490,"It feels awkward to have the playing against the I mean, we all know who I'm rooting for, but it's awkward."
9639,Members of non-traditional religions are all sub-human trash.
1933,First key club trash pick up with the freshman! #tbt 
575," I don't hate the Japs. But, I AINT FORGETTING GETTIN JAPPED EITHER."
2605,There's a different between ya bitch a ya friends your bitch Rey to build wit you your friends just tryna compete.
1446, Wouldn't it nice if Annie ends up in sudden death against Kat? #MKR
17456, Do you approve of your prophet raping children?
12493," It's like The Walking Dead, but with less Carl and more talking birds. ZOMBIE ATTACK!!! "
4619, my bad bro dem hoes heat tho &# ;&# ;&# ;
4836, hey fag i &lt; you
13406, Tylar shut up bitch . I usta make you these
10238," Miley Cyrus pussy probably taste like wet dog, she has a negative ass, and the bitch looks like Justin Bieber, she so ove&# ;"
6715, because you're a weak bitch. Listen to Cruel Hand because the singer fell on face last night.
506,"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall"
11637, Shoutout to your main bitch !
9679," I seeing ppl saying running a train on a bird, and a parry is the same thing, but das not what I know..so looking for clarity"
4487,"Anacortes bucks got racks like a black bitch, dwammm"
16431, OK I'm watching mook vs lux....neither of them was good... But mook won - ..this wasn't CLOSE to me vs hitm&# ;
15333," Vibing with my bitches ,on this &# ;&# ; feeling good &# ;&# ;&# ; #SlowJams #NeverADullMoment #WithTheseBitches &# ; "
909, She was always a pathetic mutt desperately seeking attention &amp; a purpose. No matter what JP writes that will never change
1711," &# ; &# ; My sister shittin on you hos once again "" wodeh bout dat action "
2560,that bitch!!! how can she treat Turtle like that?
7478, All these girls saying nobody can put em up with em. Dont no nigga want a bitch as a girlfriend fix that shit
15825, ooh yea !! Getting all hoes!
8827,Smoking Brooklyn got me high as giraffe pussy
908,God I would sell both my nuts to watch LeBron tear his ACL right now and watch all those pussies kill themselves
2360, I want it to be somewhat of a collage .. Money jewels cartiers etc .. Jus little shit to let niccas know we still here
10972,"Half these females with these twitter names like ""eat my pussy"" ain't even about that life bro.."
17078,"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes"""
4783, I be in the pussy like 
6920, B. The only reason there are non Muslims on the earth is because the non Muslim armies defeated the Muslims.
5613, only when ur around me &# ; gotta keep dat scent to keep filthy niggers away
7015, Now the Muslim Arabs are using the Palestinans as their spear point to complete the extermination.
1766, After u finger an asian bitch 
11301,"I like being teased, dont give me the pussy too fast"
8654, This monkey on my back keeps smearing poop in my hair.
17277,I'm such a retard sometimes.
16567,"WOW girls are better at other things, like school, and being organized"
17354,get over it pussies
7927, The problem is that the cathedral doesn't understand that he prophet Mohammed declared war on all humanity years ago.
735, I don't got any beef with you but tell yo boy Alex to stop acting like bitch and bring his duck ass up here.
15459,"I'm just saying, in your twitter pic you look like such a guido and i love it #pattyfuckingboges"
13581," Somebody tell these broke bitches , stay in they place #yun-stand?"
425," One must imagine god being insulted by having such a hateful, war mongering, decisive, bigoted, sexist religion calling him."
4285, sand nigger ran over some Kidd
6021, There are no Jews in Saudi or many of the Gulf states because the Muslims exterminated them.
1493, I just found an Oreo in my pocket... Is it yours? Thanks for looking after it .xx
3323,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really"""
11680, Use what talent you possess: the woods would be very silent if no birds sang except those that sang best.
10401,&amp; I MOST DEFIANTLY WILL NOT let no bitch who FW a nigga I ALREADY HAD get the best out of me &# ;&# ; Fuccin wit my Hand-Me-Downs &amp; shit
1315, Black girls hoes cause they fuck niggas for money revenge and dumb shit like that
145, best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.
975,&# ; Better not have any bitch ass people in my classes tomorrow&# ;
17024, In the Quran Islam declared war on all mankind years ago. It is time for humanity to return the favor.
14774, niggas talk more than bitches these days.
14842, Men are assaulted times more than women.
2642, faggot sack
14757," ""They have to concentrate in the nd half of this half"". Wise words from our female commentator."
5931, chars is not close to enough to respond call me sexist but i dont believe any girl has a clue about horses
17788,Zack still questions my love for Oreos lol
4866, #icanhashtaghoweveriwant #bitch
5941, i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch &# ;
3981,All these ratchet hoes be on tha same stuff !
15248,Easy Congo! RT Fuckin faggot All though I eat my lunch on the road frequently
10395,"Did Miguel just ""Hulkamania Leg Drop"" a bitch from the top rope???"
3907,"I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you"
985,omg that bitch sang uninvited? ugh :-( Setlist #mainestatepier 
14345,My dad just told 's dad to text one of their friends and say hashtag pussy. Hahahaha I'm done
13595,"Everywhere you look, all you see is hillbilly deluxe... Big timin in a small town. #smalltownproblems #neversaiditwasabadthing #brooksndunn"
703,These hoes soo &# ;&# ;
9366,Got my vans on.. My pockets chunky
7169," I have a daughter to think about , yall think I'm worry about you hoes , naaaaaaaa"
12427,"Walk up to your house, knock on the door and blow your ass off. Drop it off, drop it off, bitch I got a sawed off!!"
388," What race are Muslims, poop for brains?"
2149,#Islam is designed to be a crushing of the human spirit with laws that only provide one outlet - the brutalizing of non Muslims.
4436, Hell - was lucky to have gravel - dirt roads were a bitch
10853, true sand niggers &amp; bum Brits claim he's a ATG hall of fame legend smh
9766, You bitches could never be nae ...let him tell you he love him some nae &# ;&# ;&# ;
15311," Yeah. My eye opener was a pay gap article. I know a little about econ...tried to explain why it was math, not sexism. But..."
14516,&# ; Hate an overly hood girl... Aye hoe... We not listening to Keef all night &# ;&# ;&# ; &# ;&# ;&# ; I feel you
6345,"This bitch brought me my food and said ""Surprise"". Thirsty bitch."
12784,I'm known around Tampa as the ugly kid with no hoes
2064,"Cuz you a hoe RT fair exchange &# ; yall have sex with a dude then he buy you a bag or pay your rent, whats that?&# ;"
780," Shame that your mama didn't teach you not to call women ""bitch"". Well, we all ain't that fortunate, I guess."
527,"Wait a minute... Bowyer causing a yellow in a Chase race Caution, #NASCAR"
2328, oh u can dog her out but don't show that hoe no love if u doing it with ya ol lady
15532, Someone told me cuz some ppl like to use it as bitch some females don't like being calles female but meh *shrugs*
8227," First off, you just a hoe if you can have sex with a man &amp; not have any feelings for him"
4202, blaxican
12071, what you still doing up my nig
673, How u going to talk shit from another state that's dat pussy shit
4962, And it cost ISIS half their best fighters. The city can be rebuilt - free of the ISIS animals.
4288,"RT Girls should know guys over protective with his thing, especially his girl. He doesnt like sharing"
1339,shit bitch nigga shit
2680," Since , Derek Jeter&# ;s multi-hit games vs are th most among behind Gehrig&# ;s , Ruth&# ;s an&# ;"
17842, yall females really be cool with cuffin hoe ass niggas &# ; nope. couldn't be me.
2173, This is what Christians and other non Muslims have had to deal with for years in the Middle East.
13788,Ima tear that pussy UUUUP
127,""" bitch fuck u maybe you'll get better. Just "
6288,"""I would rather you call me bitch than sir"" -my manager"
17245,I got money and hoes money and hoes
17951,"RT Call me sexist, but I don't like watching football with a female commentator"
12646," I am no longer willing to claim ""I'm just like you just queer"" as my rallying cry."
4729, #FoxNews projects that Wyoming Senator Mike Enzi will defeat Democratic challenger Charlie Hardy. #Election 
3773, A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&# ;
1946,I slam duunkk hoes cuz I can't lay up
374, One loyal girlfriend is worth more than a hundred hoes.
16263,Actually I'm gonna have train her to be a fag. Don't you dare bring a boy into my house you slut.You scissor like a good girl
14956,I bet we are gonna see game loan player reviews too just because people are that much of a cunt
16350,BC y'all hoes
2299, I'm never watching brave heart again! You cunts don't want freedom
4422,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the pussy"
15499,Nah Electric Fairy Tale seems cool but I'd rather buy some drugs with that money
3848,Yo this niggah catch every tweet lls oh my goodness
14984, ISIS follows the Quran and Hadiths exactly. They follow the Sunnah exactly. The evil is in the Quran and Hadiths.
1079," P&# ;s up hoes down, if ya bitch can&# ;t swim then tha hoe gone drown"
628," Asked Betances before the game if he&# ;d like to be a starter again someday. &# ;If the Yankees ever asked me, I would. But I&# ;m a r&# ;"
8563," ""Muslim Americans feel they've been targeted - Obama No mention of Jews, victims % of the time (h/t "
10045, I agree. He is just like the prophet Mohammed.
4303,Getting off twitter jigg trynna stress me out more I don't need this type of heat&# ;
328,"Seconds from the end, what's it gonna be, pull the trigger bitch."
2670,""" Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!"
1654, I think I got da bird flu
17451," The wicked witch of the east is DONE!!!! NOW, send that vile bitch to Syria "
674,"Wow, you're a huge asshole! I'm not sexist, but women's football should be in the Paralympics."
3546,California has gangs because California is trash.
16817, I want my poms back lmfao
944,I'll be a Yankee fan forever
7312,I swear Newnan utilities be gettin a nicca .. Bout to start reading my own damn meter
1699," Chris brown got no chill button..... Why sell a bitch out on social media tho? Like not even a subliminal, buddy took time to&# ;"
7000," Fellas, guess what.. We don't like to be asked why were looking mean. It's called ""Resting bitch face."" WE JUST LOOK THIS W&# ;"
3607,My niggah my niggah...
14304, fuck you dude! talk shit to my friend I will beat your ass bitch
1114," Alec Baldwin mocks Harris-Perry: &# ;If I cry, will I be forgiven all my transgressions?&# ; via "
16528,Me &amp; Lew differ on philosophy I say smack that bitch bet she watch her mouf
1527, whole hoe outchea.......
15590,"I don't care how hot a bitch is, if her personality is shit, shes shit."
1789, I'll chug my tall can . but homegirl won't approve lol
1974,Can this bitch hurry up... #INeedMyEigth
14794, Wigga wigga wigga wigga wigga
14179,"First off , fuck your bitch &amp; the click you claim &# ;"
3779, #WomenAgainstFeminism Because they'd rather be sorry than safe. #feminism #YesAllWomen 
14893,Not allowed to play flappy bird around grandma because she swears at me to stop swearing lol
14374," Girls ""go talk to your other hoes"" game too strong"
4711, Saying that Islam is a way of life means that Islam actually tells you which hand to use to wipe your ass.
17848," - no, i dont like hoes"
1894,"""I'm probably your main bitch chocolate dipped cinnamon apple"""
1913," I'll try tomorrow Gonna try and eliminate the word ""bitch"" out of my vocabulary. I need to start bettering myself"
2461,Bitch ain't u his lawyer y u thank ery body STFU kill dat bitch to
10603," Got a st for Coburn, more than I'd have thought. Hawks made a mistake/took big risk on Timonen but good deal for Hextall."
4971," ghetto, driving a nice car, and not having to pay a lot for rent. I drive a Lexus, and pay little rent. Just saying."
137,bitch I got the beef links
11821," They are not as stupid as you, since Islam is not a race."
4477,"It wus yo fat ass that filled out the application to work there, not me bitch....."
3573,"Now, the Jihadi networks waking up &amp; claiming #Raqqa radio &# ;confirmed&# ; two planes shot down &amp; pilot captured. #ISIS #Syria"
1577,"The pilgrims was high as fuck, like ""Lets kill a big ass bird and eat it with a billion other things"
15,Thirsty bitches&lt;&lt;&lt;&lt; Not attractive
1306," Telling him to get back in the truck might be a crime, but...along the lines of conspiracy or inciting a riot."
9782," BushCo used to publicly trash ex-officials who wrote books - Snow, O'Neill, etc. Bet we won't hear PBO trashing Gates... #morning&# ;"
886,someones clearly a stinky ass beaner...
10250," So when the clock hits o'clock imma need the baddest, lightest, &amp; brightest hoes to be at door. Give my b&# ;"
6390, for reals psycho ass bitch lol
4909,Political ass bitches
10511," the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol"
2840, ain't nobody offending u fuckin peckerwoods I despise of a no good white ungrateful honkey
17886,Young bitches talk about their new man ALLLL DAY....as if anyone is really intrested in that shit lol
282," he needs to date a grandma , I'm too turnt up for his lil pussy ass, bro and I called him lil baby names like lame &amp; dork"
11752,"This desert is a hot mess...like its makers, minus the hot #mkr"
9701," Was deleting this pic until I realized a dike in the back ground dressed like a nigga with wedges on &# ; , bitch I'm &# ; "
524,"And I lick it after you clean it , eat pussy like a dyke but I fuck like a demon &# ;&# ;"
2023,&# ; that wasn't me hoe azz boi&# ; I'm (sniff sniff ) sorry (sniff sniff) 
7267,I swear to god some hoes look like they take the same exact picture everytime. Change it up for once godamn. #ratchet
1191, Waka gone kill dat hoe lol
5845,Real nigga need a real bitch. Just somebody I can chill with.&# ;&# ;
1856,They come to you out of the blue. They make others see red and green with envy. They aren't always black or white. You're not yellow luckily
31, As a kid I listened to Nas. He showed me a new perspective coming from the ghetto like me. Same with Pimp C &# ;&# ;&# ;
9547,Can really hold phone convos in my house with this trash ass service
3722,im watching you're next and this bitch just tried running outside and got her neck sliced
12969, Your Swags off fag sauce
9693,This nigga solving rubik cubes doing magic tricks &amp; he still ain't getting no pussy &# ;&# ;&# ;
1771, I cannot fuck with a broke bitch! &# ;
10766, pussy
951,Son why is our mail lady so ghetto &# ;
17934, it didnt open das y i asked cus i thought yu ate wat i had Pork chops yellow rice n beans
7881," When u see a bitch that don&# ;t like u, look at u&# ; "
10736, rams are for fags
1311, heard a bitch say im ugly but ha nigga thank different &# ; you say you mainline he dont treat me no different &# ;&# ;
3407, Not High horsehigh alert Will Obama defend Christianity &amp; America or just ISLAM 
12392,""" Photo: he is in sole heaven"
14930, Happy birthday freshman faggots 
13268," if you can't stand the heat, get out of the kitchen. Gratata swag bitch &# ;"
3875, And for people who are not people of the book you guarantee them death or slavery.
5712,Handicap sticker bitch I park where I want.
659,RT FYI the ones on my timeline know nothing about football #notsexist
11236," &# ; Text someone ""That pussy was so good!"" &amp; ""Sorry, wrong number"" and quote this with their response.&# ;&# ;&# ; "
16533, &# ; don't get me started on you potato head lookin ass bitch&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;
60,She said aye whass hannin lil bitch lol
17000,RT I'm not sexist but male comedians are so much funnier than female ones
14279,"At work but wish I was floating in my ft., on sale at Walmart, redneck pool that my husband probably hasn't cleaned since last weekend."
5805, pinche panamonos negros me Dan asco
13472, Go read about the history of Algebra. The few small contributions from Mus came from conquered ppl
4460, he's saying...he doesn't discriminate. he like darkskin hoes he like lightskin hoes he like Asians. as long as they bad.
13097,The #midwest of the US is white trash.
12660," i'm not a trash talker, brah. i'm polite and diplomatic on and off the court."
13727, &# ; &# ; &# ; Y'all females love y'all a bum nigga or a jail bird..&# ;!!!!&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;
3120," &# ; When you accidentally say ""About a week ago"" bitch u just wanted to show Ya ass smh"
5658,That depression shit trash.
1734,Im a twat
13019,My walmart tee's count as designer? These niggas hoes in designer clothes &# ;
1842, I just gave you the proof from the Quran and the Hadiths that you are lying.
13668,"bitches ain&# ;t shit, and they ain&# ;t saying nothin&# ;"
4883, yellow is even better
2048,this movie is actually good cuz its so retarded
15178, you the whitest person on my TL but you always so ghetto. Im sick of it
8505, they still fucking trash. I cant eat those to save my life.
4242,Fuck you bruh Ima look at your young bitch..
7222,"You boil my blood, just how spoilt and how much ae an arrogant bitch you are. If u try to show off I'll flip nd most likely go nuts #ohwell"
6001,See my nig today somebody who understands the music like me !!
9661,car anxiety is a bitch.
8658," Porn ads be convincing af...""click here and bitches will appear in your bed"" you DAMN RIGHT ima click that shit nigga"
3070, Fucking nosey ass bitch I swear lol
11364, On #InternationalWomensDay women who inspire me: 
12699," No, feminism opposes choice of parenthood via financial abortion for men."
13618,"nobody understands me besides my day bitch, please come back bc I'm tired of these females thinking they know me."
17948, And off course the fact that the same is happening to minority populations all over the ME goes over your vacuous head.
1352,"Referring to ""ret****d drivers,"" to boot. Worrrrrrd. Especially middle aged women. #notsexist #truthdoe"
17120, Why y'all hoes in such a hurry to be single mothers?
577,Longway bitch
8020, fuck my tight pussy until I'm dripping wet
14766, Fuck these people that want to steal our freedom of speech for the sake of a fascist religious ideology.
16620, ...unseated the Muslims in power. Now the Muslims are not in power either.
3158, eeeeeeeee you got the hoes
214,"""Bae"" sounds like such a ghetto word. Use something else"
1287,Silly bitch shit never sleeps huh..
11003,"Then you would've died if you didn't breathe, bitch"
13088,Me and my bitch song #IfIHadMe 
14493,I used to picture him coming up the wadi to FOB Sharana with a barrel of brandy for me 
13674,Early bird gets the worm!
142,&# ; Black bitches turn buy a hat and act like Jesus forgot they was fucking niggas in the park&# ; LOOOOOL
13951,When a chicks head is weak I just close my eyes and imagine me giving a bad bitch like Zoe Saldana back shots so I can get my nut off
4806,"I don't think I can sit through any more of those blonde slags. This might be me, breaking up with you, #mkr."
4453, It doesn't count for the vile people practicing vile Islam. 
14083,"""When im done with a hoe i pass her to the squad"" G!!!!!!!!!!!!!!!!!!!!!!!!"
2273, lol my bro said it about a bitch but it can be about u
11917," The Jews were murdered for years by rampaging Muslim mobs in Spain, N. Africa, and the ME."
7537,"the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up.."
6553,Whatever product these promo girls are promoting I don't want it. #killerblondes #MKR
15796,&# ; Nobody wants to be with a bum&# ; except bum bitches
4629,You're just another nigguh.
4482," Not sexist, but I'll never vote for a woman president because I don't think any woman is mentally stable enough... Maybe..."
17585, down ass bitch Aaron Hernandez's girlfriend lied to grand jury times 
926,bitches be peekin 
3503, Israel is only trying to defend itself against murderous Muslims trying to wipe it out. UN votes by Muslim nations mean nothing.
1687, these bitches be sending shots but be missing me ian been yet you cant be dissing me!
11344,You a lame ass nigga still cuffin these hoes my bitch got a bitch with er
10547, I ain't chasin no hoes I got asthma lol...# 
17217,Got a iPhone for business but the sidekick is for the bitches &# ;
3916,Me &amp; hubby relaxing from the studio for a lil...then headed str to my honey doo wop wops bday bash Kristen... 
3058,lmfao what? If your back is dry when you get out the shower you're a hoe!
12998,I'm bout to hop off this hoe they Tryna get on my ass
9634, I turn into a bitch real quick.
13417,yaya ho.. cute avi tho RT I had no idea she was sleep &# ;
17063, Nowadays if u have a threesome with these new generation bitches.. that one hoe gonna go tell everybody she fucked both &# ;
4758, I don't fuck wit fake hoes all I touch is J-Los
17330,is it ghetto to grease yo scalp at work
857,he not gay? no he just fuck with busted basic bitches lol
12010,John Kerry.... the SELLOUT: #neverforget how this pussy screwed our troops in Vietnam. Now he's rewarded. Disgusting.
6074, Rumours that the boys will be touring around the world for OTRA Tour and it will end in the UK/Ireland as a welcome ho&# ;
2931,". Sounds a bit too much like ""separate but equal"". It's sexism, bias, bigotry, you name it. is clearly infested w bigots."
12497, So I see no ones participating in the twitter purge #pussies #ihopeitssuposetobetonight
17737, Not sexist but these woman on sky sports have no opinion and everything is told to them through there ear piece #pointless
15996,Boozer so trash
4304,RT Some of y'all girls should be nuns for Halloween cause y'all been hoes all year round.
6972," When Eminem said ""Call me a faggot, cause I hate a pussy"" "
17691, whatever turn them hoes on z-Ro ain't gone get the bitch wet
363,Kats face. I want to slap her seriously I hope they go but it doesn't look good. If they pass they won't last. They can't cook. #mkr
8964,"I really wanna have a talk about life with the ""fuck her right in the pussy"" dude while smokin a blunt before I die"
17375, bitch stop harassing me!!!!!!!
9216,If a bitch makes u moan during sex she owns your soul. &# ;
6628,&# ; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &# ; - - - 
869," He said "" like u got the money to do that ""&# ;&# ; don't forget I'm not yo ex bitch, I ain't broke. &# ;"
11835,okc nigguh
3839,""" "" "" I'm on my way love a #chav""hot"" sexy scally fucker."
6098, This is Twitter. Not only are you a fag but you're also retarded.
5268," &# ; who did you rob, them hoes like online"
8213,Im a ghetto ass nigga you suburban
7613," #fridayfaves RT This bitch is dressed for church, the club, the gym, and to slay vampires &# ; "
4726," &# ; That's fucked up when a bitch you fw , down talk you.. Then with hoes they claim they don't fw &# ; funny.&# ;&# ;&# ;&# ;&# ;&# ;"
728,This kid straight watched a bitch eat her own bloody tampon #fucksamattawithyou
6750,A basic bitch will piss me off every single time.
12338, Sad to hear that Thor is going to be a lady. Why the change? There is history here (real historic Viking god). #notsex...
8047,if u get mad or in ur feelings bout Zoe's vs Yanks tweets then twitter ain't for u!!! I be rolling at this shit tho&# ;
727,Scandal: A Negro Bed Wench's Fairy-tale and propaganda: via A must see for Hebrew Daughters of Zion!
4120, The Para's here are the elite of the British Army! Most applicants fail P company! I'm not sexist but women will nev...
4490, of us decided to drink Everclear and go to a Yankees game.. Only two made it to their seat
9093," laughin at my screenshots. no bitch, this might be a code red."
5203," Congrats to Derek Jeter, who will start at shortstop in his th and final All-Star Game! #FarewellCaptain "
16140,. could be wearing a trash bag and she'd still be the stylish and coolest human I know
2615, FaceTime me nigger
1439," yes, I'm not sexist but it's very much a ladies job"
14164,I'm bout to get this bitch a cell mate
14849,What is this the are doing today? Using those wooden things and making it all the way around the bases? Weird.
16894, please be a little depressed bitch the entire time
2030, when you see a bitch nigga subtweet you 
15576, Sen. Harry Reid Lists all the Things Republicans Have Blocked in the Senate via He is ho&# ;
4341,yal some faggots yup nigga you n you fuckin fruit cups.
5321,I'm at home throwing up taking care of my kid. Yet I'm a hoe? Oh. Oh okay.
9084,Soft niggas usually send the hate threw the bitches
15972, my luck the bitch gonna drug me an I won't even kno what happened lmao
11667,Just got rich. Took a broke nigga bitch
2564, Smack a bitch. Bitches love hand prints on their ass.
2722, You will see that loss of men and weapons accelerate land loss in the next few months. The Kurds are on the Mosul doorstep.
4565,Or get they nails done Same hoes brag about niggas they fw got money but can't even get him to fill their tank up
7783,"when Em said ""I'm on my straight grizzly, so why would I buy you a gay ass teddy bear bitch youre already bi-polar."" "
1224, It ain nun to cut dat bitch awf - Verizon
14754,Like bitch &# ;
1573, I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&# ;
1652, \the whole bunch of the trash needs jus go away. they r jus trash!!!
5129, Can we not use the word faggots?
17710,get on my level bitch im careful who I kick it wit
2316, fag
17959,""" Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo"
4088," When Kendrick Lamar said ""I call a bitch a bitch, a hoe a hoe, a woman a woman."" I knew he was onto something. He was pre&# ;"
17275, lick my pussy and ma crack
5326, Wiki
4452, Sorry bitches it takes more than Luck to beat me.
138, U gotta be a pathetic bitch to ride by another females house looking for a nigga that ain't yours smh
5177, You can have this one. Untag. Thanks. I've gotten what I need from her... 
13984," And celebratory shouts of ""fuck Allah"" could be heard all over the US. Now Daesh pussies will fight real soldiers."
4314,Too much shit going on to deal with another bitch nonsense ....
14343,Zebra undies #MKR chic in pink dress
1107, u good man long time my niggah
7845," every time I beat you I'm ""being a faggot"" maybe I'm just being better than you lmao"
6101, When you give all ya hoes up for that one girl and it don't work out 
3740,If my friends don't wanna hangout my automatic response is to call them a bitch. Whoops.
3962,I hate when bitches only wanna talk to me is when their bf breaks up with them or theyre on break with their bf. No nigga. Fuck out my inbox
880,That's like saying I've had the pinto since RT dude I've had an iPhone since the beginning.
4273,"' O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !"
13200, Islam declared war on all humanity hundred years ago. So hide your head up your butt if you like.
17643, There is no choice. Ban Islam or it will destroy humanity.
943,"I scream ""WHAT A DUMB CUNT"" at the contestants on #MKR way too much for someone who just over-salted a cucumber."
12388, If your girlfriend doesn't like that bitch. You don't talk to that bitch.
3304, When I hear a baby cry at a restaurant I can literally feel my pussy slam a door closed and throw out the gone fishing&# ;
11028," TF do I look like, delivery bitch or what ahaha"
629, Of rain showers &amp; weepy fog of soft light &amp; cool touch of wild wind that carry music of birds who cease to soar; this feel&# ;
12396,You you can't get no money silly hoe
13145," Started off wit nuttin I was hungry, now I got a couple niggas bitches who want me"
4736,Some Douche cubs redneck cubs fan freaked out asking if bites..... No you bloody BERK!!! He's like the&# ; 
10477," ""Peek a boo bitch, swag scare ya kids"" What's Tyga's worst bar? #TygaBars"""
4504, birds of a feather flock together y'all &# ;&# ;
13747,"Life is a bitch, but every dog has its day"
2894, When the side bitch try to approach you in public. 
