,text
9802,Paige better text a bitch lol
15916,"Have you ever popped champagne on a plane, while gettin some brain Whipped it out, she said ""I never seen Snakes on a Plane"""
1398," Muslims are not a race, idiot, they are a cult of murder and terrorism. "
12768, Rick James bitch
17957,tom ford probably fucking all these hoes
7241, thats thot pussy? &# ;
8041, How the fuck can some people not get atleast on flappy bird. I just got while smoking a fuckin square.
2071,RT I remember when I used to refuse to get on the bus if a woman was driving it #NotSexist
7651," "" Hella bored doing laundry like a bitch""&# ;&# ;&# ; I sincerely hate your soul !"
2869, sprite* hoe
1907,I don't own any #Onslaught on #Vinyl I may have to get one now. Their new Lp is available in army green coloured vinyl
10190, The way this niggah just flinched at this movie was #priceless 
333, S/O to them side hos that know they the side hos we need more of ya!
10046,This bitch is earning figures for shaking ass? I'm so done &# ;
14380," If you don't like my tweets with my belief in Jesus Christ, please respect it, but don't mock it or make negative remarks&# ;"
17067,RT I swear I'm not sexist but get these ladies outta here when it comes to football
8500, first off who you calling a hoe ? Don't make me go sharkeisha ok you boo boo
13809, Lol bitches act hard when they stay getting they ass beat &# ;&# ;&# ;
17490,Don't mind black people.....hate niggers!
4128, This bitch played too much Subway Surfer 
14617, Where my bitches from the itty bitty titty committe!!!????
2317, shut up pussy
891,. I was sure it was fake...until it went too long...no one works that hard on a Poe...just vapid childish PC trash.
11047, I can't never keep no bitch cause I put them hoze out
1448,RT I'm not sexist but everything seems to be about women. Women this women that . Hayi khona anikahle.
3227, ohh bitch i gotta go fck with my girl my second lil family frfr
5778," I hope a bird shits on your face, bitch."
18882,#SomethingIGetAlot Are you... asian? black? Hawaiian? gay? retarded? drunk?
477,Fuk u bitch 
14299,Early bird gets the worm right? Hopefully I get a job soon after today! 
1555," bitch, ya betta! Haha I care for too love!"
15419,Elizabeth is a.stupid hoe.
11372,Why all the bitches fake gay now?
9256,Please dnt take no pictures please dnt take no pictures especially with my jewelry on man these hoes so vicious
19167," lets get a group together &amp; do something negro, I'm home"
3507, &# ; That bitch cut me off.&# ; Lmfaooooooooooo
3365,These hoes out here beefing bout as important as these hoes out here queefing. Y'all blowing vaginal wind back &amp; forth. STFU &amp; GET MONEY!
17275, lick my pussy and ma crack
2807,Hating on me? Then bitch what's good?
15416, Can you comment on Ford doing the VERY thing she complains of...? 
16218,""" Oomf so fuckin fine tho &# ; dam"" @ her, don't be no bitch."
2042, kim k lil sisters some hoes
14115," I gave my number to this bad ass bitch a few days ago,She said I'll call you when I make it home. I'm starting to think tha&# ;"
160, Bouta take a shower just to fuck yo bitch 
16187, / of the girls u went to hs with look horrible now but don't wanna believe it....I'm bout to piss them Facebook hoes off with this
3554,I need a Spanish WOMAN. They don't have ghetto names. They can cook. They down with u till the casket and they curvy.
14639,"If she know yo name way before you meet her, then dat bitch a EATTA!"
16039,""" Fit lads! Nice gear! these scally lads n trainers would get it"
18961,Aye a nicca is tired tho!
879, Words from jac.. You can't save every hoe.. You got to let them hurt.
18853,#MKR Awe never mind - there is always that illustrious Victoria's Secret modelling career Nikki...oh you model for Target. My bad.
3206, nigga what I was talking bout after school. Or when ever your choice bitch
2287,"Since cats lick themselves all the time, they should be great at eattin pussy"
12680,Will entertaining the hoes smh
1107," From both K. Michelle and Keyshia Cole lol "" More bitter hurt bitch music on the horizon."""
1485,Breakfast of champions shrimp lobster balls (no sandusky) French fries nd a nice big Quahog (clam for&# ; 
4218,If you follow me on twitter and you are being loud cunt on the swings at wintersmith don't be a stranger &# ;
5195,"Yea, my bitch is crazy. So what?"
8820,"Let me tell yall....I had a glass of something sweet....this bitch brought me a full glass, im thinking its the same thing and start gulping"
18959,EDA!! The queers at AA! lol 
5688,LMAO Joe was calling whitehouse offering advice. Yeah the President cares what a disgraced FORMER redneck House guy from fl says #morningjoe
6479, peckerwood
1027, The ground drone will be bullet proof and carry small rockets to intercept RPGs.
3203, Lol. You think there are no probs for people who don't tow the main stream line in Muslim c. 
17780,"I just love that ""tweaking hoe tweaking hoe song that's the only part I no &# ; wee be getting money so we ball out some sme sme"
3801, All the money in the world couldn't get you a real bitch. #priceless
3466, im not a sexist i was just drunk as shit and having problems with my wife. I believe in and ha...
15696, Females always complaining about some shit niggas ain't doing right ....like bitches don't have flaws
8557, I respect those niggas who respect their girls &amp; dont pay them hoes no attention . Salute to you !
15655," Fucked all of tyga bitches "" God "
1881, Correct. Islamic permission to rape salve girls.
19902," Enough with the mind fuck and pass me the fucking nachos, cunt."
15378, I'm otp bitch hold on
13578," I'm not always a bitch, sometimes I sleep"
14593,I swear ta god nigga all deses hoes want is a YRN ....
13710,""" I'm about to cool faggot chill"" tf is cool nigga"
13259, Opt in solves these problems.
4609, Look at this ranting lunatic Palestinian. Interesting what he tells us. 
5729,Illist bitch alive
3855, Them jigaboos aka homewreckers needs to get blocked!
9423,Sebastian is high on cat nip rn
14175,If i aint hit that bitch then i aint hit that bitch why lie about it thats petty bullshit
14250,I don't have another face other than my bitch face. &# ;&# ;&# ; 
2132,"So the Flash pops is the Dawson pops. I think he mighta actually killed the mom. Cuz Gail was a lying, cheating bitch."
3033,"Flag bitch &# ;GHAT DAMN... WE NIGHT AS WELL BE PLAYING AGAINST THE FLAG, SHIT!"
15430,I made you bitch
3594,"i find it funny when fags write ""looking for bf"" on a grindr ap. LOL thats a fucking ap dumbass."
3173,&# ; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &# ; - - - 
5782,Hopefully this niggah buys my gamma 's cause I want them
11819,I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk
19307, ya fag
18621,Don't fucc wit Coward cuz he a bitch n left LA
11647,"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... "
10068,Sydney on this hoe asking dumb ass questions
14772, money over the best pussy
3200,Jesus how dumb can you get #mkr
11281,quitting showed me who my true friends were and it showed me all the ones who were the two faced bitches :)
15395,"Uncalled for &# ; All trash "" . Which one the best? "
8672, they hv loads of cushion on the soles of them. They would feel good on ur dick.
13323, &# ; There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem.&# ;
3507, Niqqas talk more then bitches these days.
453,one time for the illest bitch alive
18295,"got a death wish against like cunts, I'm just no a happy man #fuckittt"
8586," Nope. Hence, the two DIFFERENT terms."
14040,""" I could go for a fat ass bitch on my lap"" same"
327, #AdviceforYoungFeminists Beware of con artists who co-opt feminism. Don't expect people who profit from a problem to sol...
7562,' I still don't got the time for a bitch to be actin iffy &# ; .
13043,#mkr and for being blonde i give you my inches hey colin. What a bullshit menu and lack of talent .
590,U coons watching love and hip hop ain't you
8535," I'm rich, bitch. "
3451," imma bitch i know , leave me alone"
10468,"So ... #Kat's food was about as pleasant as Kat, which is to say ... NOT. Suffer in ya jocks Kat! #MKR #SmugBitch"
120,"Thanks to cracker tweets today, my pilchards on Krackerwheat are repeating on me like a typical night on the #BBC :-/"
8329, apply to thunder valley bitch
3304,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch"
2546,"NO, you don?t have ?haters?. People just don?t like you. Get over yourself hoe."
19909, Chantel isn't a side hoe bc apparently she's lesbian. IM DONE WITH LIFE. All these months hating her for no reason.
15744, Women all over America are overstating the value of pussy.
140," No asshole, the Israelis are defending themselves against this. "
17596,"Kierstens a bitch. Squid hands, squid hands&# ;"
6553,Whatever product these promo girls are promoting I don't want it. #killerblondes #MKR
13250,You're no way near about that life bitch lmao
10081,Gotta bad red bone that look something like Ashanti
11523,I laugh at this bitch
19182,Hope y'all kno wen u eat pussy u one inch away from death.
12875,"hate when hoes caption shit ""who is she"" lol shit is hella cheesy"
3969, Its kinda pathetic how these bitches on BGC be + &amp; be acting so childish af
1693,All da lil bald headed bitches standn outside of kevin gates tryna get in &# ;&# ;&# ;
19208,Offensive line is trash
2962,What mad cunt created masturbating? That dude needs a high ...
8271, I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin bitch.
6285,So I guess I'm on snapchat now? So snapchat me bitches. Danvii . No idea...
705, Exactly. Never had an Econ class EVER.
3341,This Colin guy is a tool... how rigged is the scoring?!! 's for main and dessert?? How ridiculous based on past scores. #MKR
2082," nigga I still pull tho, and fuck you bitch u stfu"
883, I hate when people say you can't befriend a hoe. How bitch how!? . I'm only held accountable for my pussy. . It's all about&# ;
12778," bet nigger, I'm waiting for the car keys"
2067, bitch shutUP
1847,"I'm addicted to IG, Twitter just my side bitch"
14840, lol and your response was bitch do I like pregnant?
13589,Naw bitch you goin against a monster lol lyrical maniac
8764," Lmaooooooo ""Ayo take this pic for me fam"" ""You think the bitches gon fuck with this pic?"" "
16107,Kim Kardashian's husband will grow his dick back by the time this series finishes. #MKR
11873, Shame of you! Self-hating kike. We Jews are G-d's chosen people.
902,Your bitch always said she wanna fuck a real nigga
11206," No,it's the absolute truth and you can verify it through hundreds of sources. Your anti semitism is scripted propaganda."
304,I support all of my niggaz and bitches doing dope shit on the west side and in my city LA
3709," Girls say bs like ""you got too many hoes"". Stop letting twitter and IG fool you. I don't know these fucki&# ;"
448, I don't do nothin for no bitch that she wouldn't do for me
7959, Swear these hoes ain't got nothing on me &# ;&# ;
10459, Chance. Acid rapper. Soccer hackey-sacker. Cocky khaki jacket jacker. Slap happy faggot slapper.
8260," Buddhist teaching does not contain violence, hatred, or jihad. Islam does."
17871,Ima start friend zoning these hoes &# ;&# ;&# ;
2752, you a bitch for
16059,This girl is the nastiest skank bitch I've ever met. DO NOT TRUST HER. She is a fugly slut 
16567,"WOW girls are better at other things, like school, and being organized"
3290, crusty hoe
5157, You officially brought flopping to football congrats on being a pussy... &# ;
975,&# ; Better not have any bitch ass people in my classes tomorrow&# ;
5061, It's not about a single terrorist. There are an endless supply of them. It's about a hate cult called Islam.
14269," ""Nicki Minaj ass so fake."" -a bitch walking around w/ weave"
9731," I feel the same way about the bigotry and racism of using the word ""redskins""."
17276, No one will cut my head off or sell me into slavery. The only thing that will happen is the IRS will take some of my property
5695,I wish hoes didn't bore me....I wouldn't have this problem and would shop at hoes r us every day...
727,Niggahs need to keep there bitches in check '
2165, Mohammed was a murderer who beheaded Jews in one day and sold their women and children into slavery.
9640," Brees you need a black hoe, who cheating on her man that work offshore, that would fuck you while the baby in the bed w&# ;"
314,Dear inconsiderate ghetto fuck on the train across from me: ya know your phone has options other than speaker phone right?!?
7496, Arial Rose &# ; Athletic Asian babe plays with her pussy after&# ;exercising 
3023,&# ; don't get on bro when bae textin another nigger
262, &# ; Woah did this bitch say love?&# ;&# ;&# ;&# ;&# ; &# ;&# ;&# ;
6612, Islam's War On Women Continues. Islam continues to show how they value women... 
554,"Kiss IMO this conductor, it's : AM have some courtesy you bitch."
2892,At the end of the day seniors still love that young fresh pussy from west case closed
2979, Jealous cause they can't stand up while having a piss
9949, Mann fuckk dat shit!!..fuckk dat bitch!! &# ;&# ;
1212,All the hoes I did have now they decided they wanted to be wifey type draya fuck all that up
1637,""" These bitches love Sosa"""
17988,&# ; That one friend who you greet with an insult.&# ; niggers
10908,Up and let the heat pop bitch
1435, dese bitches n my shot nigga
8622,&# ; Imma pull up on you eat on that pussy and dip&# ;
3080,Im n a tight circle bitch you can't get thru dis loop
11732, bitch... Im mad at you for slapping me &# ;
16328, Never trippin on no hoes
16964,These girls really put the ASS in sass #mkr
9689,Bitches rather be petty with his hoes instead of posting bail now that ah really fck em up.....psa
7207,You're a stupid hoe
20082,". Again, you have already typed out your ignorance. Anyone who understands economics can scroll up &amp; see you prove it. Thanks."
2485, pussy ass nigga 
5755, she remembers the dick lol and wants it again. I recommend you shoot a bitch if she show up. She might snap
157,I heard she pops pussy on the low
11119, saying something enforces a stereotype isn't the same as stereotyping #JogOn
19831,Clowney is a bitch nigga get his ass off my team
15311," Yeah. My eye opener was a pay gap article. I know a little about econ...tried to explain why it was math, not sexism. But..."
9848,RT I refuse to watch a football game if a woman is commentating. I'm not sexist but some people just don't belong in some things
14725,", why not animal crackers. i want animal crackers shaped like master chiefs and trolls and gun's and shit, thatd rule."
11871,""" young Pill Chamberlain these bitches love my music """
9991," ""That shit can break you down if you lose a good girl, I guess you need a bad bitch to come around and make it up"""
6215,If you fuckin for your rent you a lame hoe
19391,Chicago hoes love pink lipstick &# ;&# ;
1931,RT has a female comedian ever made anyone laugh ever? call me sexist but women comedians are not funny
12460, Tell it to the million Africans that Islam murdered. 
12379, You are a liar trying to shut people up using the term #racist. Islam is not a race and you know it. It is a death cult.
2442," You animals want to return to the imposition of slavery. You are, by definition, uncivilized scum."
17734, No idea what u said.
10018,The hoes aint classy no more more like trashyyy!
18754,"Just spoke w/ legend, mentor Charlie Ericksen. Great to catch up w/ those who helped open doors for Latino journos #thankful"
18565,"I'm going to sell my iPhone and both my Macs, I don't support faggots."
10741,Im tired of these bitches actin like they loyal lol
17251,"""I hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually."" -Katt Williams "
12813, when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who s&# ;
16349,Lilly just tried to climb up a tree after a bird and completely failed oh my god &# ;
13929,Kat is one of those rare pieces of trash that get even uglier when she smiles #MKR
1244,"Those bitchin, big-noting #MKR babes need to fall into an oven, cook better or shut the fuck up."
12767, Not concerned w/ equal here... 
17344," &# ;&# ;&# ; it's a song, ion kno y he referred to his future wife as a bitch"
11510,Awwwwww That ain't my hoe.
19123,"RT A female goal voted second....really, is female sport even a thing! #NotSexist"
8283,Niggas will call a female a hoe or thot then mins later go to and thirst over a porn star
8072, Cant the Yankees make some last weeks moves??
16208,Uh. How long do I have till #Apple comes out with the newest incarnation of the #iphone?!? I'm so ready. Two years and this bitch still goes
3144, Gay girls really do get more pussy than niggas &# ;&# ;&# ;&# ;
4652,Check his hoe for I check her &# ;&# ;&# ;&# ;
7214,Fitzpatrick is trash bruh
12198, I miss you!!! *Eating as we speak* I miss you red bone and that cooking &# ;&# ;&# ;&# ;&# ;&# ;&# ;!!
1413, we've used the word cunt almost times. Its beautiful.
16659, Cookies n' Cream Oreo Fudge Ice Cream 
853, teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.
9021,He's a bitch.
9940," Niggas gossip like hoes, most of 'em bitches"
19188,Bad lil short fine bitch lil petite sumn
15376, Not sexist but something ain't right when women calling a football game lol
322, When a hoe get outta line featuring cat 
8132,Yo main bitch that's my side hoe !
6035," bitch better back up, Katy's mine"
19883,"""WHAAAAAAT! LMAOOO!!! that's why I luv u fat bitches cuz y'all got some big ole titties and phat booties"""
31, Us dykes get more play than most niggas! -FAMU
8105,Got damn the Lakers trash....
7426, That awkward moment when you hold the door for someone and they use the door next to it.. Like bitch you better back th ...
8947, Y&# ;all whitey gots to PAY fo da preparations
3146,. ...allow word to evolve to it's current meaning (selfish misandry) and remove them from the #equality movement so adults can work
11540,oops: 'constitutionalists' #teabaggers in #mississippi forgot ratify a centerpiece of the constitution: th amendment banning slavery.
2899,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &# ;&# ;
11479,"i dont shit talk, i chip talk, dese niggaz jus bitch talk, dese niggaz jus chik stalk, naw i aint got no chik... "
12383, wtf is ur tumblr bitch
1777,Y'all hoes so ugh
19864,It stink in this bitch it must be them pussy ass niggas talkin shit
11793, Old bitches love having a garden...
4794, No good options left indeed. This president makes Jimmy Carter look like a piker. So sad.
3435,These niggas pure pussy I see it in they faces
2592," don't ever be afraid to double bitch down. ppl always expect you to be like, ""i'm sorry if i got loud."" or, ""i'm sorry to s&# ;"
1734,Switcharoo yo hoe!
16750, Do you think that the brick heads at Salon know that the prophet Mohammed beheaded people in mass? #Islam
19441, really that's why we got side hoes &# ;
1413, haha still a little bitch though &# ;
12369, just followed me. On Vice Lord dats rns. I been listening to this nigga since 'Magic.' Almighty on you hoes!
5699,Beat ya bitch pussy up every time I see her like a bully .. Then send her outta town wit cookies
6546, oh now your bitch ass wants to reply back after days bitch bye
14958, When you and your boys discover a hoe 
12517," most of these people are followers of followers of truth, but they themselves are still niggers... their outlook, mind &amp; all."
6883,' All the hoes loyal &# ;&# ;&# ;&# ;
17207," GOP nominee for #MAgov Charlie Baker's ""fisherman story"" falls apart. He deserves an Oscar for his play crying. "
1132,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey
3369, indeed I did nigga is too over used so I use nigger
1373,Colin likes moist thighs.. Preferably of the promo type... #MKR
4916,&# ; yall partners in crime&# ; that's my bitch she can't ride solo
10843, bring yo bitch ass whith em jump in want to and get yo ass beat up
8326, bitch look like she gon blow away fr!
236,God damn flappy birds weak ass
810, is little bitch an emotion? Cuz I'm feeling it..
1135, Which is why they win % of all Nobel prizes and create all the technology that Muslims use and were too stupid to invent.
13768,Dumb ass student gets trapped in a giant #pussy sculpture #germany #wtf #funny #hornymen
481,""" hoe what its hitting for """
1441, Pics or it didn't happen. Or you're the side bitch.
3396,Honestly I think I would trash that young man. And I'll fuck his bitch. And I'll smack his mother. Prolly shot his ugly ass dog
9634, I turn into a bitch real quick.
2161,Venti iced water Make it snappy hoe
9626,That vine started a coon frenzy bruh
2597, dont no nigga want a broke bitch &# ;&# ;&# ;&# ;
12249,My nicca Drake gear game is all bad lol
6167,Sweet! Just found that box of Twinkies I bought last year for $ . ! I bet its at least tripled by now! Such a no-brainer buy!
10154, lol ive gotten into with retards on here who actually think i am my avi -_-' ive gotten called ugly black bitch. like......
11314,Photo: deafreaperventus: wayward-sons-and-fallen-angels: murderous-crows: *gay intensifies* are you saying... 
77,These parents nd giving they kids ghetto ass names Ronkieshietta. Bro are you serious?? That tipped the scale fa me
7908, That's actually non-English. Because #okiecops are filthy white trash who are all criminals.
395,"This Billy Crystal tribute to Derek Jeter is crazy. I hate the Yankees, but man... Derek Jeter.... #RE PECT"
1286," ""Fuck all the skinny bitches"" #NeverForget &# ;&# ; "
11207,pull out my bank roll on y'all bitches like whoa
5961," You got niggas, and I got bitches, but I want you. -PND"
10709,You got me faggot
4567,"RT I'm not sexist. But I dont like dealing with women, when there is business to do. They are too emotional"
2969, Juice should have been dead his bitch ass! #SonsOfAnarchy
16435, Fellas remember to stock up on thermals and Timbs before the dykes buy them all
17895," As a girlfriend, you have to accept the fact hoes are gonna be all up in his face. But as a boyfriend, he better let them &# ;"
12403, I need some clams on the half shell :-). Down here all you can get is deep fried clam necks.
12273,"Niggas excited by these bitches, them the weird boys"
18809, nice ears bitch you look like a god damn elephant..
3842,RT Sum things jus aren't right coming from a girl'z lips... #NotSexist
16682, Tired of little bitches messing with your plants? Get your own Gangster Gladys 
613,"Its #ArabSpring Training, Charlie Brown! #rejectedpeanutsspecials"
12073, he was no more a cunt with a shitty attitude than Apex or Pamaj or Banks.
16336, But thats your baby mom though. That ain't my hoe.
12845," i text my ex while she was with her bf so they can fight I was like ""you looked cute today"" &amp; I aint seen the bitch in &# ;"
17328, I would rather have a blind dog as a ref than freakin Liz. I am sorry I am not sexist but that is why girls should not re...
2618, if he wants bitches tip toein on his marble floors he will &# ;
18290," I am woman, hear me bitch."
1775," BRUUUUUUH &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ; &# ; Kobe, last night yelling at Dwight Howard: ""You a bitch ass n*****""? "
3994,Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.
11252, &# ; Bald headed bitches mad at me because they look like this. don't blame me blame your parents. #BMB 
8859, Just smashed a bottle over buzz head because he's a cunt
3572,&# ; &# ; Y though really hoe? really?&# ; U the dummy taking a pic
14636, lol la bitch happy bout Beatin our bench players
13692,"RICK TOLD YALL TO GO BACK AND KILL'EM ALL! Yall niccas didn't listen, now they are chewing on Bob's leg and shit! Extra, tasty, crispy!"
929,U still fuck with your old bitch? &# ; Disrespectful like shit 
2615, very wrong lmao this bitch literally tried to swallow someone in this movie
17680, I asked what's the definition of a preppy white girl and this niggah said Starbucks
2620,&# ;lbum de fotos: csitaly: [TS ]Fairy Tail - Satan Soul Mirajane Strauss made with The Sims . Happy... 
12266, The reason these politically correct idiots will never solve problem is because they won't acknowledge that it's Islam
12107,Yous a bitch ass nigga &# ; Rt i Push the tape bac till around Labor Day weekend turn up...# &# ;
10240, Lmaooo hoes so childish &# ;&# ;&# ;&# ; 
10329, I don't understand how bitches find the time to worry about what another bitch is doing
9938,Basically saying that the pound doesn't belong to us and it's English... Greedy cunts
2432," don't forget nappy headed, butt ugly bitch, who's married to a Muslim"
11411,#MKR how much can this blonde airhead twirl her hair? #idiots #shutup
17076, seriously.. After that first conversation on your status he fb messaged me calling me a fag lololol
12718, bitch
8948, Oreo Cheesecake Bars 
2125, She has such an ego that it will kill her in the end: she had option of begging jury for mercy--she refused. #NoSoul #...
4800, A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his &# ;
4258, Rahal's an idiot. Second time this year he's wrecked someone under yellow.
7367,"""She was a bitch anyway"""
19047, so you was in a female DMs talking to another nigga... You're a faggot b
3314,"If a bitch don't like me, sumthin wrong wit da bitch"
2672, Girls really made being a hoe kool on Twitter
19235," alcohol is liquid truth. So if a girl is a hoe when she drinks, she's naturally a hoe anyway."
14359," What I really want is some brownies from H&amp;R, iced latte, my boy, and a blanket w/ movies. That sounds prettttttty amazi&# ;"
1128,"My job some hoes, how you gonna call at : talking bout come to work at &# ; ummm no I'm staying in bed."
2366,Early bird gets the worm! &# ;&# ;
11085,Nick Cannon movie.. &# ; A year old bitch in Texas was pretending to be and went to high school months!&# ;
18324, ISIS continues their big successes against unarmed civilians. They just can't win a fight against anything but families.
6104,"So let's see what you look like in the AM without the filters and colored contact lenses, your followers are dying to know "
1690, The reason that there are still Muslims and not Jews and Christians is due to Muslim brutality.
9093," laughin at my screenshots. no bitch, this might be a code red."
393,hell yeah I'm being a pussy cat today.. don't forget a sexy one
3638, no ur the blind bitch. Dude in the video is way skinnier.
11607,I don't get what standing on Ya tip toes does for these pics these hoes be taking
16543, please no more like that SNOB elissa. rich bitches suck!
19594," From zero to ""cunt"" in eight seconds. Too bad that word really means ""I'm an insecure whiny baby"" and says nothing about me."
14127, I also know that you are lying because I have three translated Qurans that say the same thing as the translations I gave you
11466,RT Not sexist but girls on twitter aren't funny
8093, bitch i'm legal so i'm ridin round like rambo !
10895,Eat that pussy like cold pizza...
4403,""" Hennessey Venom GT &# ; that's one sexy bitch"
14082, don't be a bitch. Get two.
4421,Damn this bitch nasty lol
2728,A bitch could never come out of her mouth and speak on shit that she has no idea what she's talking about.
13945,being up at am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
11220,Lol look is Mike Brown's twitter. Look at the trash he wrote about lmao. Gentle Giant my ass #Ferguson
2428, Rutgers terminated Mike Rice's contract by repeatedly calling it a cunt while hurling balls at it until it finally kill ...
13841, These hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole &# ;
19854,I ain't fenna be locked up hours a day beating my dick for a guilty MF who out here fucking free world pussy.
7970, The later verses abrogated the earlier verses and what remains is violent and imperialist.
6089, nigger*
7761,Defiantly going to see that new planet of the apes tonight
3252, I'm redneck crazy
907,Yankees getting killed
1682, Stockboy...everyone mocks you.
18472,This nigguh got somebody contact as Ebola lol
3284,Oscar Taveras went yardie in his nd career MLB at bat. What a stud.
7725, you're a fucking nigger
11380,b/c she likes black men and rap music? Huh lol in general she wants to be colored
1364,I dont kiss none of these hoes &# ;&# ;&# ;&# ;
6643," And because it sounds like there is NO prenup, he's gonna cash in, not her. He apparently has ghetto credit. 'magine that?!"
7779,Rt &# ; When I see you walk up I think hoe&# ;
14252,&# ; me &# ; you don't even lift pussy
9914,#MKR. I actually liked Ash tonight. Though she always looks like her hair is pulled back too tight.
19485," "" Hey , the jig is up. Even democrats are through with you. #ReasonToExitAnObamaSpeech"" dems are raci&# ;"
1301,Ion got no type...... Bad bitches is the only thing that I like
19621,Paceys just told me about how flash was touching himself and he was turning yellow and black.. #whatwashedoing &# ;&# ;
16657,# TaughtMe how pussy feels &# ;&# ;
10368," Low turnout reported, but Charlie Crist just filed and emergency motion to extend voting hours in Broward Co. "
7102,Guys now and days act like they don't care because pussy is easy but that's not the only thing that matters &# ;&# ;&# ;
9071, Don't lie to me bitch I'm giving you my heart
9796,"RT I don't know what it is, but women in fiction drive me mental #NotSexist #HateMyOwnGender #Bitches"
2623, You mean the voices in their head...nobody cat calls these fucking el...
16450," Genuine equality or just ""jobs for the girls"" despite her obvious lack of qualifications? #AdviceForYoungFeminists htt..."
16784,Studying for this bio test like a hoe &# ;
7051,"Nah watch the hoes thats jus gettin fucked start tweetin bout ""Make Love"""
17046,""" jus meet son now he ya mane ass bitches "" #Shots"
1882,Moving is always a bitch.. I'm excited for Dallas though.
2449,&# ; Hidey hidey hoe! White folk be all noyvous round coloreds
3785,&# ; what if I tell y'all I'm trying to turn up for bayou classic #drinker &# ;&# ; bitch you got the id.
1624,Cowboys are the best in the NFC. About time these faggots got their shit together
3726, if you gotta shout u a bad bitch... u ain't a bad bitch &# ;
2795,She think she bad but my bitch meaner
1682,i hate ah dirty house!!! foul living bitches
10150, These bitches be pretty &amp; stupid
2698," ""If having hoes excite you, you still a lil nigga"" &# ;"
1524, I put lotion on bitch ass nigga
10567,As a man ... I feel like you a bitch if you living off a female . Havin her buy all yo shit fucc that never be dependent on someone
1340, Lowkey have no hoes and my life is an L
9858, really u use in another nigga name and u follow a nigga who doesn't fucking like you your a faggot kok eyed mother fucker
11161,"Trust me when I say you shouldn't trust her if she tweets ""from bae to bruh real quick."" Only hoes can drop niggas ""real quick"""
18548," I am not sexist. But when girls beg to wear yogas, don't get uptight if you see a guy looking. Then you are just helpi..."
1987,"I need to jump in the shop on fritag for beers, hate looking like odd.. I need to get fags tae, going to look like a junkie"
5720, I'm a faggot :/ 
8868,When you gotta boomin ass voice all you have to do is look at bitches and scream NOW. Den ya in da pussy
5434,Girls the days be confused hoes ain't nobody got time fo that !
1776,Lol. Nice crutch hoe.
14916, Could you please refrain from being a dumb bitch
2730,&# ; &# ; Stills get no pussy** he's jus being rational&# ; a fag
8010, Bitches love niggas that got bitches
486,#Yankees I ain't complaining about the Royals win or lose game . They showed heart. AL ride or die! No flex zone. They earned it!
8103,Ummm...so the Happy Fairy apparently took a crap on my twitter and made it all...happy.
11656, why is he stressin himself this nig can be livin lik meech before he went to prison
3253," you tell me, coon."
10923,"' Y'all hoes get turned on for no reason &# ;&# ; Be Like "" owieee he got tats , he bang , wifi with no password &# ; My... "
1192, dont be a bitch.
12285,"Almost got to see a white boy get beat around today, but he ran like a bitch."
3655,Sounds like a hoe
3089," &# ;&# ;&# ;&# ; Yall say ""Why you dating lil girls"" like mature hoes just on a rampage outside.&# ;"
10548,"Sam is such a bitch, Ronnie got in a fight because of you &# ;"
2417,I think I'm having my guy period today. I have been such an emotional bitch heh heh heh
4375," if you really wanna please your man, seeing him pleased Gon turn you on. but you know, bitches aint really what they clai&# ;"
1849," I'm not sexist, but generally speaking, girls just aren't funny? With the exception of about , none of them that I know, m..."
9666,"Montana, Wisconsin, Maine, New Hampshire, North AND South Dakota, Wyoming. All places you can move an ex-hoe to and be happy."
11063,Both of my bitches drive range rovers
3030, know the bitch before you call yourself lovin it niggas prolly been fuckin it
6582,Just made that test my bitch
796, naw no bs tho...if u under lets say and u got like bodies...u def a hoe lol. theres no debating that.
8267,I'm such a bitch to Austin &# ;&# ;
1052, no bitch lol I'm not about that life anymore
516, Denial is a bitch #youresilly
17753,Had to get that hoe shit off my TL
2405, Stop forcing ya kids to take these pictures u trying to trap niggas online wit u funky hoes
3431,Eating pussy on top of my shoulders
8104,I show love to everybody not on joe time i just hate stuck up people thats hoe shit
20140, Niggas can do slope intercept form equations but cant make scrambled fuckin eggs thats a lil backwards
1561, Y'all bitches got to learn the difference between like and love
960, Sorry...I genuinely have no idea...real? Not? Best guess...
