,text
3340,Honestly it's enough bad bitches in the universe for everyone (not including dykes)
3439,#redneck tow truck. #johndeere # #america 
2122, Blacks have murdered far more whites than the reverse. Your one sided presentation shows you are a racist.
15418, The Shocking True Stories Behind Your Favorite Classic Fairy Tales via 
2192,He was talking about I'm on one lol. How was that even possible when I was on a cruise ship with no phone service negro?
3108,Lets go hoes!! Its sing a long time!! You know the words.... trust an believe meeeeee
1675,"""Classy and elegant"" is one way of putting it... #mkr"
1427,"I lost it. ""you think you're too good for me? you paper bitch!"" and I fell on the bed and I fell off the bed and I slept on the floor."
3913,The models that Supre rejected #mkr
4501,Got one bitch in economy and one bitch back in coach.
1736, Dance monkey dance
1288,diet coke trash
80, Which is why he gave himself as many wives as he wanted to satisfy his prick.
19948, so your a dumb bitch?
13252,R-Surge For Charlie Baker-R of points in Demo-State Mass against Coakley-D! DoG via 
3873, Some women get in a relationship quick so they won't feel like a hoe for having sex.
3099,you a pussy ass nigga and I know it nigga.
15507,"Man fuck these bitch ass niggas, how y'all doin?"
51," &# ;&# ; "" Does SZA have freckles on her pussy too?"""
5945,on my way to fuck your bitch 
1878, Fighting over a hoe is one of the lamest things you can do
14944,That awkward moment when you hold the door for someone and they use the door next to it.. Like bitch you better back the fuck up.
1977,""" &# ;&# ;&# ;&# ;&# ;"" I got hicks lol"
1419," And if someone wants to leave Islam, then Islam declares him an apostate and demands that he be murdered."
18082, when you get famous I'm buyin yo art so me and my bitch can have dat shit all in da crib
14151, What type of eye make-up do redneck women use? NASCARA.
62, This what y'all hoes want? &# ;&# ;&# ;&# ;&# ; 
5159,"Whatever happens in #Yemen, when it is over the country will be in the hands of one Islamofascist group or another. #Islam"
15737," &# ; Df Bruh ""go wash the dishes in the sink then come upstairs and eat this pussy"""
16457,These women ain't shit but hoes w/ tricks ; babygirl you different &# ;&# ;
4413,"""You're fucked up"" No shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut"
3184, Trying so hard to resist the urge to smack a bitch 
3205, Ha ha real name is Ha'Sean &# ;&# ; where y'all get these ghetto ass names from?
15886, Max's Palestinian Muslim friends throw an atheist blogger into prison for months for his religious views.
17017,God damn zebras every Virginia possession the whistle blows geeze.
16173,Yellow jackets at gas station trash cans are THE worst
20074,Can't stand a nigga that curve his boys for some hoes
12701, point A ppint an bitch &# ;&# ;&# ;&# ;
3714,Easy pussy doesn't motivate me
4042,Smh queer
4607, why you gotta phone in your avi texting but you got negative bitches?
3932, Want me to stamp bitches be saying anything to be down &# ;
17513, Amanda wants Fizz to protect her. This dude told yo ass on MULTIPLE occasions to let this bitch be.
17476, IF A SINGLE WASP COULD READ THESE #WaspFacts TWEETS THERE COULD BE A PEACE TREATY BETWEEN WASPS AND MAN BUT WASPS ARE &# ;
17945, Muslim Immigration Poses Serious National Security Threat 
2038, call him a pussy as he should!
3728,I had fags in the space ae hours? Excuse me? #confused #wheresshitgoing
4779, grab me some bitches while u up there lmao oh and a belt ( fendi )
18416,""" Wow. RT I'm lost. Are those buttcheek piercings? yeah she's a hoe"
595,"I hate bitches that wear those fake ass ray bans, they're only $ stop being cheap."
4235,STOP SAYING SASS OR I WILL PUT MY FOOT UP YOUR ASS #MKR
2181, Basic bitches &gt; basic cable
181,If i fucked her i know every niggah want her.
985, Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.
13821, Nothing is wrong wit staying down here to work at the plant.These little minded bitches need fuckin stop being judgmen&# ;
5015, rule # - do pussy ass shit sometimes. like write her love notes. write long paragraphs about how you've never felt this way b&# ;
924," Lemme make sure I got this right. As good as the pussy is, I'm supposed to pull OUT when I bust? Nigga please."
15219, Id break that little bitches finger
3565,Tryna be sumbody cinnamon apple &# ; Now I cant trust any bitch wit pussy that taste like cinnamon apple 
1256," Mohammed owned slaves, Jesus did not. Mohammed robbed caravans. Jesus did not."
3050,Oh I'm nasty for smoking cigarettes? And you're nasty for not washing behind your ears everyday stupid little bitch
15146, KKK is almost non existent. But most Muslims are terrorists. 
5641,yall crazy hoes need jesus lol
4675, Retweet if you see a ratchet hoe on your timeline.
3315,This guy is % retarded.
12084," If you search objectively, you will find that the pedophile prophet Mohammed declared war on all humanity years ago."
6033,Yo if you get like over of flappy bird you need to do some self evaluation because you probably have no life
14628,Mad that it's a pussy gym and full of fuck people
3918, that bitch Lebron counted to like he ain&# ;t eem give Miami yrs &# ;&# ;&# ;
19819, Do loyal bad bitches exist? Because I want one
5094,"&# ; yall niggas think i just hang around your crib doing nothing, bitch i be getting bread too &# ;"
18018,I'll still let the plastic bitch do her dollar 
3197, Somebody who's that much of a moron and a pussy doesn't belong on the force.
3940, Halloween use to be a holiday for kids. It is now National dress like your inner hoe day.
2051,"Lol I make hoes madd hahhaha, ;)"
2316,#Ebola Great and I thought the panic from bird flu was bad. I really ain't got time for that.
12633, fuck you bruh you didn't show up fucking pussy
557," Big Sean is ' and pounds, yet he calls everyone lil' bitch. You the lil' bitch Sean, you the lil' bitch"
3529,#StopWhitePeople cases of West Nile virus infections reported in Orange County this year; dead birds found carrying virus
15215, When u with yo main bitch and you see yo side bitch in public 
12691," ""Bros before hoes, except chicks with no clothes"" - Everywhere"
2327, Roberts is a fuckin fag&# ; smack the shit outta him
1183, And fell in love with pussy he never even got....
4454, you don't know me but I got a whole video of you sucking the life out of my pussy &# ;&# ;bye stranger &# ;
2025,&# ; the next time I see this bitch I'm beating her ass. job or not.&# ; lol
19407,&# ; You can be Seminoles but not redskins? K&# ;Seminole tribe got an agreement with them..fsu pay them to use the name
16700, I just whooped your ass why you turnin pussy
200,"Bt dubz, ur best pals bitch about u to me quite often... #stoplivingafuckinglie #hatredisincreasing"
4605, So many bitches you gon need to change ya name from Jebidiah to Bitches.
12573, I likes yo page. I wants to make da lovin to a white girl wit a colored man watchin and pullin his weenis
3000,Lashontae a bad bitch times 
16770,but I'd rather be a free man in my grave than living as a puppet or a slave but above those shit options bitch would be free alive and rich
4499," Buzzfeed males who live in the city and buy meat under plastic, mock girls who use guns and go hunting. Who is more manly?"
4430," Chief Keef changed the rap game when he said ""bitch I'm cooler than a cooler"""
2763, Rows for the hoes Curls for the girls Planks for the skanks Deep cuts for the sluts Quads for the broads No pecs No s&# ;
807,Yup Egg nog trash rap
1189," bitch what huh nigga am not gonna do damn thing sir this my page, oh what u forgot"
18231,I eats the pussy.
556,#NationalCatDay ...sure. Celebrate over BILLION bird deaths and blame it on #climatechange you fuckin' #commies.
3218,I'm just tryna get to sleep before the birds start getting rowdy.
14719, what do you want fag
1495,Sonoma County cannot handle the Gutto Style straight up north bay is pussies forever
648,Jake gettin all da bitches rn
16260, hey aklve! Im taking out the black ghetto trash. Youre blocked nigger
1329, Never trust a bitch that take quick ass showers!
3719,"It's so scary hoe Annabella does everything I do , she acts just like me &# ;"
16999,&# ; stupid bitch!&# ; 
3322, These NSW promo girls think way too highly of themselves.. They're not even attractive #MKR #MKR 
2981, get some money and stop playing that old trash.
1695,How are and I supposed talk shit about bitch ass now that he has a twitter?!): #confused &lt; 
2072,"Girls be like "" / / I love you babe &lt; "" bitch isn't that today?"
1778,Strong pussy Yall think Ciara got good pussy?
2204, babes we buy brazilian and Peruvian not Bengali
16236, Perish slowly my ass. Slavery lasted longer in the Muslim world that anywhere else. And your hero is trying to bring it back.
65, How bitches look wen they hear their song in da club 
19931,"' I rather jack off then fuck hoes tbh , That shit boring give me a wife ."
2697, can a quote this and tag a bitch
4678,""" &# ; Aye yall ima tryout for the bowling team frfr&# ; tryouts passed tho"" no theres two more retard"
1416,"Seen it all before , bitch got a man but she scheming on the Low &# ;"
16716, Who wants to be follower? Follow bitches! #cruze #Pittsburgh
13506,yay I like when jacob has colored layouts
3737,"#MKR your meatballs were dry, things Lloyds never heard before"
242, it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &# ;&# ;&# ;
5010, wet pussy is the best pussy &# ;&# ;&# ;&# ;&# ;&# ;&# ;
1819," ""Damn..... I ain't got no bitches"" "
1820, Free wop
14277,Good Morning to you hoes and pimps.
4512,Damn hoe.. You so ugly even hello kitty said goodbye.
1064, Smash into windshields? The birds do it. The bees do it. Coors Light drinkers do it. You know what we'r&# ;
5347, Being pussy-whipped 
1523,Fuck this fuckin bitch and her stupid analysis bullshit
16690, I totally think the something when bitches come across mine saying we are similar. Uh no &# ;
3363,Music is the only bitch I put up with
1327, All the hoes know each other &# ;&# ;
14596, yer dirty pussy
2284," bitch you ugly as fuck, are you a fuck tranny ? Get Alligator face as&# ;"
17297, whatchu doin today nig?
2688,Real love hard to find when these bitches try to fake it with me
18413, Life's a bitch. You've got to go out and kick ass. 
3971, when bitches spread rumors about you ; &# ; 
13101,"RT I'm not sexist but I went to Subway and three girls making sandwiches, four tradesmen ordering. Just an observation."
2048, bitch don't kill my vibe
16074,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined"
16922,Bruh leave it to the coins coons
2369,"Mark Teixeira finally stepping up, HR and couple of BBs #Yankees"
4439, But the Christian and Jewish world had an enlightenment because they got past religion. Islamic world has never got past religion
13805,#mkr pretty sure that's how all the chicks walk at Mt Druitt Westpoint
16060, Charlie Sheen will star in a new sitcom as an anger management therapist. So what's next? Casey Anthony as the owner of ...
3683,I always look like such a bitch
2283, mmm where the fuck is that at honkey? U need to wake up and realize its and get off of the skin
2737,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you."
14312,"She used to fuck wit A$AP, Too Shortsaid he know that bitch from way back"
4831, You arent a bitch.
1908,damnnnn when u unfollow ah bitch after fucking wit dey nigga dat make y'all feel some kind of way&# ;????
723, #MKR Please let Drasko &amp
45, &# ; I'm steady hearin bout these suppose to be tuff street niccas gettin fuccd n dey ass smh gay boys&# ;&# ;&# ;smh sad &# ;
1508," just because you ""not official"" doesnt mean you can act like complete trash and be free from acting like a decent human being"
15254,&# ; An inning and a half away from Alex Rodriguez being eligible to play. Just a thought. #Yankees #MLB&# ; OMG. Feel an ulcer.
15969, Wish I could get drunk tonight.. But my hoe ass drinkin buddy sick &# ;&# ;&# ;&# ; and the other one left &# ;&# ;&# ;&# ;&# ; 
18779, Stop wasting texts on bitches who ain't tryna fuck u
17511,""" Karma is a bitch #Damn #GodProtectsHisAngels &# ;"" *sips tea*"
2393,I like it when you call me McSully I like when bad bitches pour honey on my silky body it's not even the s
2408,You're a dumb asshole. I'm no sexist btw cause I'd punch a woman to show that she's equal #equality
12991,"Sure I got a nice car, a inch tv, stainless steel appliances in my apartment and a few thousand twitter followers but I ain't got no hoes"
3416,Mayweather is a pussy hes only winning cus he picks his fight and he picks the nobody fighters . #fightPacquiao 
3434,Heres a thought you dont have a valentine bc your a mean ugly bitch haha
324, Bend ha over pull ha hair eat her pussy lick her ass
4177,"Hate a hoe that think relationships are seasonal.. ""Winter comin, Let me get me a boyfriend"".. Sound dumb as hell.."
2597, dont no nigga want a broke bitch &# ;&# ;&# ;&# ;
3157, bitch please. Not gonna happen. Nope.
1436," And now, every Jihadi group wants to reinstate slavery in the present because the Quran approves it and Mohammed practiced."
3478,What's a trash party ?
16352,I nicknamed Lux Coach K because without him we would of never heard of Duke lol Charlie
5450,Shout out to babes Love that bitch. &# ;&# ;&# ;
535, Big been trash for years now lol its a basketball conference now
3348,"I despise clich&# ;s... you aint original bitch, you are a copy. #deleted"
19313, Dive in the pussy like 
20168, Don't complain about bigotry when you practice a religion of bigotry. 
14806,Chocolate cake is so trash.
12903,That's real pinchbach I told them niggas watch how everybody that wasn't on the bandwagon jump on the bitch when they get to Austin
4580, I'll naturally slap the shit outa oomf that bitch talk to much.
18587, We all know a hoe like this 
77, OK. My main interest is whether feminists will blame a book written by and read by women on men somehow.
19750,I talked to some birds... I fell in love again..
19915," There is no land grabbing. % of the Arabian peninsula should belong to the Jews, like it did before Mohammed."
2857,You can ask if I fucked a bitch but can't ask how my Father's Day was?!! ... These hoes be outta line!
14153,BRUH!! Them ugly hoes say a nigga arrogant...
11, The battles were won because Mohammed gave his thugs % of what they stole.
3110,"If yo pussy good my ""Pullout"" game weak!!"
4682,Apaches' MM rounds turn Jihadis into tomato soup 
18735, And today there is still not peace between them because of the Muslims.
2652, lmfao go to bed whitey &# ;
5037, RT if you pledge allegiance to the pussy
3107, The first crusades were Muslims invading Spain and France - years before European Crusades.
3316,&# ; DONT Say Shit Else ! Just Stfu !&# ;bitch we can do a lot more off this Twitter shit you can come see me
12499," Call me sexist when it comes to football idc. I hate when girls put up a pic of a ""hot"" guy and thats the team they're ..."
3573, &# ;&# ;&# ;&# ;&# ; how u kno im talkin bout you bitch lmfao
5637,"My nigga dm'd a bitch and said ""ur eyes are so beautiful they melt me"" lmaoooo nigga thought he was reading a romantic comedy movie script"
4472, Why does Hawkeye have to be in the Avengers? He's such a pussy
19164,Payback is a bitch
3553,Every nigga trynna fuc the next nigga bitch not knowing his bitch is the next nigga bitch
4013,I have never actually seen a yellow duck.
3632,These hoes need Jesus y'all.
3489,Bunch of hurt niggas &amp; bitches on my IG timeline tonight.. Muhfuckas lame as hell b
303,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.
4295,But not prettier than Amber's. Her pussy is pretty
5035,Life is a bitch.... but I appreciate her mayne.
13900,"To be clear, I don't think there's any chance Krug leaves for Russia. But it's fun to mock the speculation."
15330,""" queer"" gaywad"
2003," ppl from the uk go dumb hard when they curse they be like ""YOU SHITTING CUNT"" I be like dam cunts can't shit"
3708, If this was high school ER body catch A's hoe lmao &# ;&# ;&# ;&# ; 
19224,It pissrs me tf off when I call you back a half a second later nd you dont answer. You a bitch ass nigga for that
3330,Yall bitches only muslim when yall hair fucked up ctfu stop that youngs!!
469, I hate that nigger.
1566,In class tearing up like a bitch
5068, Fuck her right in the pussy
19447, can't dm wigga cause I can't even get a follow back &# ;
19459,# Faves RT &# ; #Snoop and #Justin are having so much fun at this Charlie Wilson tribute #BETAwards 
5186," She need a man, not no pussy boy."
2302,"RT I'm not sexist, but this female commentator is killong me."
744," A lot of MRA's are gay, actually. They see how feminism merely uses them."
4014, hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people
4595,"Can&# ;t wait to humble these niggas in the playoffs again. Until then, good job hoes"
2994, I meant micro vs macro economics.
3809,Fuck that hoe??? thats exactly what dese hoes doin. Gettin fucked nd yall niggas the one to blame
1580,Or when you're in my neighborhood You know you're in the mexcian ghetto when... 
12422," But if you a hoe, do you. I ain't judging you. Get it in, but don't hurt someone in the process, be straight up ab it"
3412," haha, I've swatted that little bitch around all night, starting to feel a bit sorry for him, seriously."
779, Radical Islam on the rise in Indonesia. 
3663,"those blond girls make me crazy, they are so annoying #mkr"
2148, That Hadith is specific to AP. Many others are specific to war on non believers everywhere.
2947,i was enjoying nicki minaj's song anaconda until she said fuck skinny bitches. lol nah bitch fuck you
1692, Look at the size of Israel. And yet Muslims are slavering to destroy it. 
1254," I agree, but that's because you as a woman have MORE legal rights than I do. So that WOULD be great."
2539,U corn fly then bitch when it has no seeds and its lime green with full of Crystal all over
3122,Coke and white bitches.
4146,lmaooooo relax - on Ya mark bitch ass. Roll Tide! Fuck the state of Texas
714,""" Facts what baldheaded bitch made this shit. &# ;&# ;&# ;&# ; Lmao &# ;&# ;"
3123,"""These hoes keep callin but I ain't pickin up""&# ;&# ;"
3463,Yea you bad but hoe so what
5145, &# ;&# ;&# ; chill bitch
484,Your vaginal walls are inflammed by a fuck nigga that's fucking you and a few other bitches. Cut em as you complete your treatment.
15184,If you didn't have tattoos as a diversion for your bird chest and malnourished body sir... your instagram would be trash
16555,All I want for my birthday is a big booty hoe &# ;&# ;
17728,A girl who getting it in school and work.... I applaud you! Y'all the real bitches! Y'all doing what you do and doing it well!
1078, yo ugly ass eyes havin ass bitch
3316,"Lifes a bitch and then ya die, thats why we get high"
18086,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?"
1285, Exactly. Merkel is defending this. And the protesters are called Islamophobes for being against it. 
4838, and you look like hmmm a nigger
2419,Best behaved kids ever at mommy's commercial audition. Oreo McFlurries for everybody! #proudmom&# ; 
1452, bruhhh I'm joking... Don't pop trunk on me I'm just a bitch ass niiiieeegggaaa
800,Yes I love sex I told yo bitch being the rubbers
13976,#mt #goauche #monkey #oldpainting #vinyl #jazz #lounge 
4554,Just cleaned this bitch. #BoyfriendsTruck #Clean #InsideAndOut #Ram #TookForever #NoFliter&# ; 
3664,Guy tweets: I wanna eat some pussy Follower replies: facts! Girl tweets: I wanna suck some dick Follower replies: hoe!!! NOT FAIR
992,Stupid bitch &# ;
2725,"I do alot of fucking girl, but I don't fuck around... I been in the same pussy since before MIGOS came out..."
17109,Nigga I fire this nina like it's the first day in the job and the bitch over slept.
3753,this nigga fucking a bitch at svsu while me rj and b been waiting in the car for minutes now
6096," Kept the border open to disease from Central America, lowest workforce part. % since Carter, yep, a real boon to NC. "
1819,Idk how bitches trust other bitches sooo easily. I still have the same friends.
1642,RT Women are reckless drivers. #Notsexist #realtalk
16712,"How do you sleep at night, Kat? You. Cunt. #MKR #mkr "
19312, yeah yo girlfriend a bitch. I hope she got the hives.
2880,She a bird for that ... Shit was disrespectful! Then ran outside n left her man to get bossed on!
1032,This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you
2531," I'm sure the commentators you DON'T find attractive make less money, because your opinion matters so much."
67, it's okay I'll get bitches on this dick anyway but thanks for the tip
517," Actually, Islam is a fraudulent religion that was made up long after it was supposedly founded. "
5581," She is crying, ""Boohoo, you are terrorizing our Islamic terrorists"""
13593,"These delusional, narcissistic hostesses on #MKR make me want to vomit my own dinner up."
15747,"That bitch crazzzy &# ;&# ;&# ;&# ; # pussy, #fixit !!! #Scandal"
3140,"""Lmao &# ;&# ; Pound cake look like pussy &# ; "
18301,I'll always remember feeling like I was no good. Like I couldn't do it for you like that whack bitch could.. &amp; it's all because you lied..
946,"Nigga I got pill poppin bitches in the backkkk, of the Cherokee"
3747,These hoes be boof smh
18129,"Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude, get off your bottom ass and do something"
15603, dude tell me why that's so true my mom has this friends from Texas trying to hype redskin football and shit
13340," And not only did Mohammed burn them, the crucified, stoned and beheaded people."
4741,Kat has to be the biggest bitch around #MKR
4857, amen little mama. y does this old southern country bitch like you so much I don't know. but I do!
2387,"Hahahhahaa Your boyfriend trash ma, stop tryna convince yourself otherwise in these tweets"
598, make me white trash cousin fucker
12134,"none of them bitches look like dey ca boil a egg, but working at buds broiler...."
3964,&# ; Fuck I look like ho? I look like yes and ya look like no&# ; 
13597,Shit I have stalkers and obsessed bitches and crazy ex bitches after me. My life is wonderful
645,"Cay said ""well bitch I THOT you was on house arrest so you ain't walking NO WHERE!"" &# ;&# ;&# ;OMG I hate her"
455,&# ; Lakers really trash.&# ;&# ;
5727,hoes even stupider
15805, whatever Gabby! You hoe
19376, I want to leave but he said he was going to eat my pussy - now I'm afraid to go and leave my cat alone with him
1411," I'm crazy, and Wayne can rap about pussy songs in a row"
2354, LOL such a nig
18705,I like the Yankees toinight - 
3381, lmao this nigguh
48, Retweet if you see the bird. 
20122," Monday, what's up you ugly bitch?"
1626, But she a hoe tho right? &# ; 
4443," #Whiteculture thinking weave is ""ratchet"" and ""ghetto"" while ""extensions"" are perfectly fine."
19918,This is fucking trash. Drake is Jewish too So Young Money is the rd Reich now? 
1565,"Chase the pussy, it's a sin. Falls in ya lap, it's a blessing."
18187, screw the little porch monkey!
18785, is he chunky?
82, Happy birthday fag boy
14339,""" You love these hoes more then money wats wrong these niggas"""
355,Girls should NOT care about your opinion. Girls should NOT participate in no shave November
2907,Friendly advice to western reporters in Kobane: don't advertise your location. Jihadis are tracking u &amp; consider u a high-prize target #ISIS
410,"Need what he's smoking Being feminist isnt sexist BUT ASKING LAWS &amp; INSISTING THAT WOMEN ARE CORRECT ALWAYS, MEN ARE CRIMINALS IS"
2373,Put the redskins in your starting lineup instead of the Dolphins...it'll be fun they said.
330,"I turn bitches gay, they think all the other bitches can fuck like me."
1450,Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls 
2101,"#AbuserDynamics Girls should count themselves lucky if they got a guy that still shouts when his mad, means he cares"
932, Now you assholes continue to victimize those girls by trying to create distractions while letting the rapists go free.
19007,She trash tho.
16239,always my hoes skinny who are losing money due to therapy bills 
1211, I hate a bitch dat act like a nigga. &# ;
18486,"RT Im really not sexist, but its such a turn off when girls say bro like times in every sentence. ...so fuckn ignorant. .lol"
29, do I look like mike Vick bitch
2179, cuz I was gunna smoke u out today. U a bitch tho
19278, Noooo let me tell yall .... Some bitches in baltimore be ratchetttttt .
2972,fuck twitter i aint getting on this bitch no more &# ;&# ;&# ;&# ;
19495,"In the words of lil Debbie ""I'm that bitch"""
12928,&# ; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &# ; - - - 
3860, stop being a pussy.
5291, haha you were that bitch on our team &# ;
2174,"Y'all can have these so called ""bad bitches"". I'm looking for a nerd like Rocky Balboa had."
1399, at least he went up and wasn't a bitch
4158,The bitches are back 
16799,"""You are a cunt"""
3427, might need you to pummel a bitch &# ;&# ;
79,I'm going to be an ugly niggah for Halloween so I can just be myself.
4012, This is the exact reason why Women shouldn't be involved. Not sexist. But situations like this will always be blown out of p...
3430,"This bitch literally just said ""normal people shouldn't work out in this gym because so many body builders workout here"""
4459, pussy pussy pussy marijauna wannnnaaa
13222, just seen this little yellow nigga who lives in a pineapple..... thats some crazy shit.
15595,&# ; &# ;&# ; a bitch is all ears...&# ; My mama told me not to talk to bitches so...&# ;&# ;jk
2717, Too bad the Caliphate is too stupid to create it's own twitter. Madrassas only produce morons.
18352, Serving size is Latin for you&# ;re a little bitch
3497,""" Wish I had a bae &# ;"" You got all the hoes tho"
4242, what's up nigger &# ;
506, Karma is a bitch .... &# ;
13124,This student call me to bitch about her grade. I tell homegirl I'm seeing an assignment here as not submitted.
5358, #MigosConcert was turnt af last night but shut that bitch down wit #hotnigga frfr
2959,Hey dis angry white man called me a nigger when I didn't answer da door on time. He ain't fit to be delivering pizzas
3089," "" boy wat in dat bitch eatin lunch err other day""Im Tellin Ya"
1759, you're a bitch Ihy
3323,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really"""
2086,"If my anger materialized, it would be a fucking atom bomb to blow this bitch up."
14889," Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke"
1918, Them aint the bitches im talkin bout &# ;&# ;&# ; aint no jungle fever over there LOL
2434,I am a celestial body hello 
17480," hey you bitch, you should get the on your show. They'd be perfect for it! I'm kidding about the bitch part."
2601,Dani Alves pulled off that hairstyle. Neymar just looks like a faggot
18976," Niggas fight in the NBA and they're called ""ghetto"" &amp; ""don't know how to act"" but there's a brawl in NASCAR and nobody sa&# ;"
2552,Only white trash watch football.
19791,"I got something for your ass, keep thinking I'm pussy"
3224,"If the only thing she talks about is her eyebrows, she got forest pussy."
2469, not nappy head hoe though &# ;&# ;
3959,"' I don't like when niggahs be like "" where yo bitch at ? "" Na I'll check you on that idc who you is , mine you... "
1261, bitch where you been
5950,"She must not know I got over , followers breh this bitch gotta get the fuck up outta this VIP section dawg she decreasing my value"
858, I'm sorry to any women out there! I'm not sexist! But ya cant have women in the infantry doing a front line role!! Its a simpl...
15017,Talk about pussy power &# ;
2467, wuss up bitch
333, Stop complaining about being single hoe! We have bigger problems here Rn Like McDonald&# ;s doesn&# ;t serve breakfast after &# ;
18189, Thats yo bitch she my bitch too
4338, hopefully not back in da ghetto?
1428,These bitches loud for no reason
3899,Hazel e looks like a bird... Her and kaep prolly related by nose and shit
20030,the mom acts like a bitch doe like ok ur losing ur memory but don't be a cunt to ur daughter
4892, Half of Saudi women are beaten at home because the Quran permits it.
4660, &# ; Sometimes females are just fucking retarded bro. I swear I just want to kick y'all in the ovaries.&# ;
2721," I convinced hitler was a faggit, no bitches, no kids, all those leather uniforms, wanted to be alone with his closest men lock&# ;"
2497, Settling down is for pussies
4379," Mostly it shows how vile, inhuman, digusting, and barbaric that religion is. #Islam"
3907,"My niccas on sum spooky shit, hide n a cut pop out n drop a bitch"
2837, Let a nigga try me try me I'm a fuck all the hoes in his family
14273,&# ; I DONT FUCK YOUUU u lil stupid ass bitch I AINT FUCKIN WIT YOU u lil dumbass bitch I AINT FUCKIN WIT YOU&# ; 
1271,Why isn't Rogers in the game? What a pussy! No heart. Not tough. Where's the out cry? Oh he's really hurt? No excuse. Cutler's tougher...
844, I deadass took this after i ate a darkskin bitch pussy the other day #NeverAgain 
3064," bae: ""come over"" me: ""i'm tryna catch a pokemon"" bae: ""i'm horny tho"" me: ""bitch it's a fucking mewtwo"""
3839, bum ass bitch u look like a hype Thot ass u a hot ready dirty ho &# ;
19195,I guess niccas think if they owe you money for so long you'll forget! &# ;&# ;
4623," Before the murdering prophet Mohammed came along to exterminate them, Jews lived on % of the Arabian Peninsula."
1458,"""You can pull more pussy with a dodge and collect them panties alright."" -stormy and jake &# ;&# ;&# ;"
20024,I did anything for my bitch now these hoes only get hard dick nbs
5656, This isn't some privilege to be thrown around all willy-nilly. You've gotta earn the right to call me a bitch.
1161," , , , how many niggers are in my store I knowwwww your stealing &# ;&# ;&# ;, that vine still be having me weak"
5395,&# ;Como se llama el ni&# ;o m&# ;s delgado de Jap&# ;n? Yocomo Poko &# ;&# ;&# ;&# ; gino &# ;&# ;&# ;&# ;
3779, That bitch ugly Daughter. 
4459, I go on Drudge Report every day now hoping to see a story about your tranny army
19274, They don't care. Each day I realize feminists are perfectly happy to ruin anyone else's life for their gain.
3339,. Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market
2683,Noap. Not taking them. Maca root pills making my vagina do the wop
4089,I'd rather follow some girls on Instagram rather than have their bird brain tweets on my tl
2066, if we date u don't even gotta worry bout me talking to other hoes cus I ain't got any
3217," I don't care how pretty you are, if your personality is trash men are going to treat you accordingly.. That's not tru&# ;"
12907, we need more opinionated bitches. #MOAR
137,"Who remembers when we were in middle school/high school and would throw paper in the trash from our seat and yell ""KOBE!"" Lmfaoooo"
333, S/O to them side hos that know they the side hos we need more of ya!
3152,Money doesn't make me happy one bit. Money makes me feel more comfortable if anything. I can get pussy being dead ass broke tho tbh
5873," Always bro niggas get crazy in any weather "" This weather is trash"" OD,But we gon get c&# ;"
18224,All you bitches thirsty hella worried about IG
1952, The prophet Mohammed declared war on all non Muslims years ago exactly to impose such.
2598, Charlie wearing the 'Don't Tread On Me' flag pin? Every Dem should show up in Congress in wearing that 
18388," "" ' I rather jack off then fuck hoes tbh , That shit boring give me a wife ."" Lmfao , Little Be Like ..."
19373, Pink nipples are cute but some be looking nasty than a bitch! &# ;
1152, Denzy a hoe &# ;&# ;&# ;
1677, This hoe swear to God that boy fuckin everybody..
2813, shelby your pussy is beat up
4527," &# ; Nah nigga you blowin dick "" Smoking that exotic bitch blowin O's"" "
1564,you look like AC Green...bitch don't call here anymore...
2883,RT This lady is a terrible official. Not because she's a lady though. I'm not sexist. But because she's a stupid bitch.#Cavs
1113,Terrifying. #leprechaun 
1181,RT Rough face hoes be having all the kids...Who did this to u???&# ;&# ;&# ; + Self esteem issues.More kids = secured love.
3965,"Nigga you a pussy, hope you got lives."
2348, Chris Brown reached maximum level of Icy with this hoe. 
404,Niggas with bitch tendencies..
3269," Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring."
1102,All you hoes are hoes for tweetin about ya panties bein wet
17961, Yankees beat then in the Grapefruit league the other day.
4365,"look at this bitch, walking too close to my future husband "
3556, im so fucking done with i fucking hate you guys and your insurance policy is trash and omg square the fuck up
16374,""" You're not a man if you refer to every girl as a bitch"""
1647,I cuff no hoes
