,norm
27,2
3376,2
6937,2
6696,0
86,1
6491,2
887,2
2446,2
8265,2
6364,2
8304,2
4703,2
9966,2
8703,2
5753,2
1079,0
548,0
442,2
6608,0
2495,2
8008,0
7753,2
1695,2
3613,2
2983,1
2400,2
2501,2
3619,1
28,2
51,2
6009,2
5479,2
7616,2
2273,1
1665,1
5004,0
5651,0
4461,2
7300,0
1633,2
680,2
7054,2
7792,0
4937,2
2258,2
743,2
9864,2
2148,0
4714,1
645,2
1540,0
3482,2
1030,2
896,2
3627,2
8439,2
5452,2
6673,1
8820,2
1449,2
4524,2
3170,2
9017,2
2895,2
3923,2
4298,0
8578,0
1069,2
6291,0
741,2
1990,1
8542,2
6446,0
640,2
1782,0
3846,1
1375,1
3700,0
759,2
6748,2
7786,2
580,2
1384,0
2555,2
4647,1
4377,1
9748,2
1618,2
798,1
2936,2
8882,2
7898,0
7285,0
9358,1
2035,2
1952,2
7719,1
4846,1
1548,2
4374,2
2329,2
3718,1
2678,2
7963,2
7544,2
5829,2
2149,1
4084,1
962,1
2808,2
1410,0
7992,2
4244,2
6001,2
2539,2
8274,2
5887,2
5872,2
257,2
2478,2
6599,2
2694,2
3194,1
435,2
425,2
3753,2
2212,1
4894,2
1535,1
9690,1
1104,2
574,1
2205,2
6506,1
2361,2
2231,2
9540,2
171,1
6637,2
264,2
9783,1
6799,0
1515,2
2874,2
4753,2
6620,2
992,2
661,2
5726,2
30,2
8112,2
9394,2
2736,2
1270,2
2548,2
9894,2
9187,2
1561,2
1156,2
6582,0
6376,2
448,2
2086,0
7427,2
3529,2
6718,2
7078,2
2838,2
2545,1
9248,2
7955,2
2528,2
6087,2
2454,2
1317,1
557,2
1173,2
496,0
2619,0
2151,2
9371,2
2771,2
2572,1
2714,0
2865,1
630,2
6018,2
2687,2
1596,2
1139,2
6822,1
2392,1
5292,2
6445,1
4475,2
7603,2
1225,2
7363,2
2964,1
7324,2
2065,1
9712,1
7375,2
189,0
3380,1
4965,0
2729,2
6936,1
100,2
5599,2
9228,1
4117,2
5649,1
2500,2
6213,2
7729,2
3750,2
2050,2
4518,2
8688,2
1803,2
2695,2
4711,1
3306,1
1621,0
2215,0
2777,2
9824,2
8642,1
1739,2
1065,1
8561,1
408,2
1969,2
1613,2
610,2
840,2
2549,2
9340,2
2806,2
2400,2
764,2
4264,0
347,2
3038,0
4289,2
8998,2
444,2
6177,0
4995,2
3176,0
6647,0
762,2
5873,1
655,2
1583,1
1091,2
4457,2
539,2
1819,2
8356,2
1167,2
4536,2
7639,0
5709,2
756,2
8664,2
347,1
4538,2
8480,2
498,2
3875,1
5310,2
5808,1
1605,2
4530,2
2117,2
1921,2
5878,2
9945,2
5216,0
1048,2
2630,2
2523,2
2504,2
358,2
1338,1
2402,2
4053,2
3411,2
5226,1
2194,0
513,2
6728,2
4489,1
948,2
8926,2
1775,2
5771,1
9786,2
5174,1
7800,0
999,2
9404,2
2405,2
8467,2
7956,2
7601,2
109,2
2225,2
2290,2
7068,2
890,1
2007,2
1602,2
9102,2
7592,2
3573,0
2770,1
2003,2
7932,1
3103,1
8845,1
396,2
5092,2
7613,2
2622,2
2510,0
1181,1
451,0
2671,2
5332,2
2042,2
4112,2
9590,1
190,0
8380,2
4603,2
8608,2
1544,2
9115,1
4076,2
3490,2
4240,2
2416,2
2793,2
2323,2
1828,2
2245,2
140,2
2252,1
8269,2
3898,2
963,1
1725,0
9041,2
2729,2
1705,2
1306,2
421,2
2705,2
9494,2
362,2
2568,2
2461,1
597,2
1417,2
1455,2
1612,2
2672,2
9578,2
3143,2
366,1
7354,2
2586,2
7330,2
3617,2
9647,2
1908,1
1113,2
839,2
6170,2
9896,2
2350,2
2992,2
4954,0
5041,2
5372,2
3912,1
1879,1
628,2
7351,2
2178,2
6284,0
6127,2
6906,2
1941,2
8394,2
472,2
3574,2
506,2
10123,2
6751,2
831,2
5595,2
7891,2
1256,2
1157,1
1298,2
1411,1
8048,2
7491,2
6245,2
7918,1
8165,1
8804,2
44,2
8817,1
4602,2
6039,1
4412,2
5618,2
129,1
1975,2
4122,2
7257,2
2113,2
574,2
3126,2
2900,2
4200,2
5343,2
7879,2
33,1
7140,2
1904,2
6768,2
5248,2
4635,2
5160,2
7019,0
1040,2
2820,2
6309,2
1457,2
1241,2
3132,1
54,1
911,0
5982,2
7632,1
395,2
4951,0
5480,2
2358,2
2098,0
1669,2
3031,2
8730,1
0,2
1341,0
9739,2
2697,2
1979,2
2614,2
9184,2
5723,2
2660,1
4335,1
9971,2
9672,1
2236,1
160,2
10061,0
6285,2
3493,2
497,2
1334,2
6713,2
9452,2
4065,1
2792,2
4543,2
3950,2
2396,1
1351,0
6367,2
9197,1
2738,2
4193,2
673,1
65,0
1190,2
9423,2
1296,2
2658,1
2745,1
3469,2
552,2
858,2
1482,2
7477,2
8990,2
1231,1
9792,2
9280,2
2011,2
2334,2
1223,1
6210,2
2000,2
228,0
909,0
3505,0
2684,2
2677,2
5558,1
4523,1
1730,2
4648,2
2791,2
4479,2
2525,0
420,1
8584,2
2389,2
5848,2
2198,2
487,2
2458,0
2811,0
5929,0
8362,2
2372,0
15,2
7620,0
9552,2
2472,2
197,1
1144,1
1337,2
121,2
2131,0
2731,2
7347,2
4513,1
9725,2
881,2
7954,0
5173,2
8035,1
1738,2
2103,0
1158,2
9332,2
7237,2
300,0
486,2
131,0
1015,0
3443,0
6033,2
6230,2
6938,0
1712,1
7564,2
2668,1
5645,2
7922,1
890,2
2284,1
5930,0
4188,2
5781,2
10159,2
5661,2
196,2
2617,2
4000,0
5517,2
853,2
2804,1
4299,2
812,2
651,2
2691,2
6232,2
2679,2
8601,0
9272,2
6521,2
673,2
6461,2
3557,2
4182,2
7224,2
600,1
5856,2
400,0
5826,2
7228,1
5418,2
7307,2
1441,0
1128,1
8536,2
5955,2
6307,2
388,2
8325,2
5529,0
1276,2
9219,2
3405,1
4970,2
6372,2
3292,2
5993,0
10066,2
7619,2
2828,0
2571,2
1640,1
2431,2
526,2
9502,2
63,2
2287,2
8825,1
7856,2
9498,2
9608,2
1086,0
3374,1
747,1
5978,2
1900,2
1814,1
7637,2
9670,2
917,0
5660,2
4130,2
6470,2
5928,1
5860,2
8454,1
166,0
5191,2
2742,2
6698,2
777,2
1518,2
2591,2
8560,1
2054,0
1724,2
2664,2
156,2
2557,1
8069,0
9453,1
1318,1
2990,0
6908,0
956,2
5339,1
9524,1
358,2
1846,2
344,2
3142,2
8181,2
4654,1
5948,1
7455,2
318,2
6082,2
1969,2
7743,2
2382,2
2721,2
7583,2
2520,2
7988,1
6666,2
9379,2
3274,2
123,2
116,2
1480,2
8327,0
2057,1
8065,1
1704,0
4620,2
3963,1
1400,2
3458,2
55,1
3153,0
4942,2
9871,2
4454,1
2621,2
8621,1
5610,2
676,2
9116,2
7701,2
8722,1
9277,1
2079,2
1857,2
9707,2
1993,2
1557,0
2126,0
6981,1
326,2
2279,1
1430,1
4155,2
2359,2
2444,2
8284,0
5814,2
733,2
2688,2
2698,2
4245,1
3523,1
158,2
278,2
2470,2
10113,2
6693,2
2815,2
2031,2
7265,2
6388,2
9794,2
4204,1
1084,2
8716,1
406,2
9640,2
5261,0
2975,2
2303,2
1134,2
4945,2
8537,1
2188,2
3520,2
2570,2
6086,0
1627,2
8264,2
6957,2
363,2
3390,2
2458,2
7325,2
1187,0
5665,2
4775,2
7747,2
1897,0
5751,2
6767,2
9440,2
2429,0
6329,1
2305,2
1719,2
2179,1
2196,1
8646,2
1047,0
6879,2
622,2
8921,2
5072,0
8815,1
3350,1
1945,2
2169,2
6180,2
2972,2
8267,2
6847,2
638,1
5254,0
2286,2
1787,2
4396,2
1867,2
4697,2
8285,2
2715,0
2269,2
4505,2
529,2
57,0
2447,2
9762,2
417,2
8155,2
906,1
6357,2
5062,2
545,2
151,1
426,2
6064,2
716,1
871,0
1541,2
222,2
6572,1
1067,2
2215,0
1191,2
2326,2
1007,2
1967,1
10110,0
2033,2
535,1
8950,1
807,2
2019,1
1653,2
524,2
2333,2
7212,2
9916,2
3840,2
2390,2
5,2
2229,2
1747,2
5364,2
2667,2
5498,2
470,2
8082,0
3026,1
2682,2
6482,1
5992,2
1245,2
796,2
1984,2
6852,2
333,2
2336,1
1200,2
2002,0
4286,2
2768,2
9946,2
5662,2
1537,2
3544,2
9105,2
6986,2
535,1
1390,0
6519,2
1280,2
2682,2
8781,2
391,2
806,2
5617,1
5430,2
6267,2
2918,2
5606,2
9684,2
3010,1
2024,2
2633,2
184,2
8994,0
2073,1
9962,2
7177,1
5399,2
1295,2
5408,2
10041,0
8997,0
1619,2
1292,2
3044,2
9360,2
1924,2
7444,2
7314,2
2021,2
8518,2
6003,2
4059,2
5846,2
6422,1
5969,2
1823,0
117,2
5636,2
8731,2
5728,2
8955,2
180,2
7787,2
5012,2
2392,2
8492,2
2114,2
878,2
1836,1
8002,0
7870,2
1309,2
6428,2
4028,2
4154,2
357,2
9533,2
2621,0
8827,1
503,2
774,2
8867,2
1044,1
4202,2
723,2
6989,0
183,2
4213,2
9781,1
1393,2
3451,2
152,1
618,1
640,2
9333,2
6062,2
2584,1
5973,1
1829,1
2844,2
6874,2
135,0
7929,2
3352,1
4173,2
7765,2
6611,2
1966,1
3870,1
149,2
9413,1
8724,2
7073,2
2789,1
1013,2
2253,2
979,2
2308,2
886,1
7911,2
438,2
5964,2
5223,2
2769,1
2036,2
2314,0
527,2
10125,2
1276,0
8457,2
6229,2
4788,0
5674,0
4168,2
1126,1
9680,2
5327,2
9296,2
1510,1
571,1
2770,2
3675,0
654,2
1334,1
1435,2
2699,1
440,2
4607,2
1397,2
8606,2
981,2
132,2
4431,2
473,2
7065,2
2189,1
3853,2
2360,1
773,2
8658,2
2858,2
6760,2
7656,1
1212,2
241,2
214,2
9814,2
8085,0
2324,2
1056,2
4427,0
3711,0
7989,1
5963,2
2424,2
5366,2
8747,2
7682,2
2609,0
9319,2
1327,0
2338,2
1093,2
4529,2
1728,0
5869,2
1166,0
7600,1
518,2
1699,2
650,2
8352,2
5967,2
6030,2
2996,2
4751,2
731,2
3926,2
4249,2
98,2
3586,2
7109,2
762,2
371,1
2291,2
7256,2
4118,2
6581,2
7745,2
1600,2
7077,2
5971,2
5257,2
3119,2
1939,1
1360,1
6970,1
4575,1
4616,2
2348,2
7889,1
3403,2
2355,0
7304,1
862,2
199,1
9345,1
8532,1
6985,2
10063,2
4310,2
2595,2
7353,2
4146,2
556,2
7474,2
205,1
6961,2
4367,2
1462,2
10241,0
4262,2
9039,2
4595,1
1902,2
2747,0
5900,0
9886,2
4511,2
5392,2
3057,2
5282,1
2225,1
8072,2
9159,1
334,2
8652,2
3043,1
1302,2
2216,0
5383,2
1753,2
9722,2
5328,2
2003,1
972,2
550,2
3849,2
7876,2
5708,0
1373,0
2265,2
9982,2
4509,2
927,1
3366,2
3166,2
2016,2
8993,2
1018,0
5779,1
3059,2
4882,2
255,0
151,2
3006,2
7863,0
7495,2
2263,1
4148,2
1723,2
227,2
7819,1
8721,2
3598,2
2701,2
6701,2
7807,2
2359,2
2760,0
3289,2
5705,1
4035,2
7627,1
3682,1
2129,2
1007,2
2284,0
337,0
2189,1
7289,2
8699,1
2345,2
6749,2
807,2
8118,2
357,2
7339,2
5128,2
1699,1
6434,0
2377,1
4175,2
498,2
1635,2
1248,0
2376,2
8840,1
7306,1
10028,2
2319,1
648,2
3709,2
2438,2
5207,2
1778,2
3500,2
9435,2
6583,2
5958,2
1836,2
5508,0
4688,2
6902,2
7548,2
707,0
7968,2
9992,2
2136,2
9302,2
884,1
3992,1
6108,2
137,2
3731,2
10164,2
6334,2
5750,2
508,2
459,2
2517,1
9393,2
7715,2
9586,2
2321,1
5700,2
4655,2
598,1
6665,1
314,2
5780,2
2214,2
3553,2
6659,2
201,0
7756,0
551,2
1960,2
4251,2
2496,2
8409,0
6585,2
8880,2
6002,2
1636,1
3677,2
4618,2
6911,1
1861,1
6043,2
708,1
2255,1
2859,0
531,0
6193,1
7910,2
7667,2
5269,2
3712,2
407,0
5995,2
101,2
3648,1
8551,2
2532,2
324,2
5931,0
658,1
579,2
2163,2
6809,2
863,2
9085,2
7678,1
4516,1
938,1
465,2
7441,2
4266,2
2600,2
2349,1
2437,2
5593,2
4661,2
3270,1
9231,2
177,1
7276,2
1912,2
1563,2
5911,2
294,0
4408,2
3055,0
501,2
9547,2
957,2
61,2
962,2
9201,2
8548,2
8050,2
2903,1
1071,2
4812,2
4201,2
6034,2
8114,0
5400,2
2067,1
2328,2
8425,0
4031,1
325,2
2470,2
9361,1
9465,2
9747,2
2563,2
1741,0
5552,2
1844,1
2302,2
3450,2
7897,2
7282,2
2129,2
4803,1
10014,0
8428,2
925,2
8923,2
7222,0
5298,2
2403,2
3013,2
821,1
8037,2
9703,2
917,2
5212,2
4769,2
2249,1
4640,2
659,2
1799,1
2176,2
10144,2
9659,2
2001,1
3109,1
1343,2
6377,2
5163,2
287,2
3483,2
2841,2
191,0
8234,1
2904,2
2637,1
8036,2
2559,1
9489,2
9876,0
2489,1
2447,1
817,1
1685,2
437,1
9843,2
1112,1
3207,2
647,0
4178,1
5386,2
7014,0
8586,1
10048,2
8633,0
1892,1
3751,2
8354,2
1721,2
6342,2
1809,1
1982,2
1219,1
2702,2
5822,2
990,1
1756,2
1460,2
2048,1
2343,2
2649,2
7064,2
1684,2
8061,2
4198,1
10090,2
2408,2
6132,2
9081,2
4627,2
7436,1
5896,1
7700,0
354,2
6669,1
10085,2
2673,2
9077,2
1057,2
8414,2
1394,2
4702,2
8187,1
6391,2
928,1
8905,1
185,1
10160,2
5571,2
8438,2
10134,0
6187,2
1776,2
1533,2
2117,2
2710,2
3636,2
53,2
2326,2
7681,2
2309,2
688,2
2995,2
2438,0
2776,2
4034,2
4878,1
7516,2
7695,2
166,1
2014,1
4221,1
7908,1
6545,1
7456,2
1100,2
5132,2
1835,2
9633,2
2457,2
1081,0
3264,2
3395,1
792,2
8174,1
2174,1
1465,2
3762,2
2144,1
2277,2
994,0
1218,2
6,2
5301,2
2637,0
7775,2
256,2
239,2
7334,1
5711,2
3278,2
5401,2
948,2
5731,2
110,2
5039,1
809,0
5169,2
2516,0
2593,2
66,0
4546,2
5568,2
4325,1
2511,2
5273,2
5670,2
43,2
5083,2
4706,2
2550,2
1060,1
9555,1
2257,2
7697,2
1597,1
2688,2
2214,0
2473,2
2609,1
4277,2
781,2
7850,0
7290,2
8440,1
7252,2
620,2
3933,2
942,2
2522,2
9862,2
6243,2
6946,2
143,0
1621,1
1864,1
2053,2
3584,2
8585,2
9521,2
1246,2
2130,2
1766,2
3349,1
8830,0
881,0
8791,2
7089,1
6408,2
5507,2
2537,2
295,2
2458,2
226,2
2619,2
2497,2
6454,2
573,2
1574,1
7698,2
2711,2
2336,2
1501,1
3281,2
1438,2
6103,2
3386,2
7442,2
6158,2
398,2
4907,2
6443,0
1356,1
9308,2
6995,1
4184,0
940,1
9137,1
4678,0
961,2
8588,1
838,1
4563,1
7440,2
2208,1
8123,1
1703,0
31,2
2620,1
9812,2
327,2
73,2
2506,2
6540,1
2005,2
1578,2
5842,2
3952,1
1367,2
7582,2
5460,2
1661,2
1489,2
7216,1
9504,1
1662,1
2853,2
5594,2
6360,0
9188,0
6652,2
2628,2
9588,2
792,2
1851,1
3356,1
1889,2
7714,2
876,1
1676,2
441,2
576,2
6762,2
1120,2
5201,2
2104,0
5696,2
423,2
1412,2
2606,2
2338,0
7432,2
7130,2
7547,2
3604,2
1673,2
9687,2
2313,1
3918,2
4247,2
3372,2
9294,1
7020,2
4931,1
9400,2
4506,2
8593,2
1858,2
7532,2
1262,2
9365,0
5881,2
350,2
6750,0
343,0
674,2
2003,1
958,2
3739,2
3547,2
5104,1
1346,0
3631,1
9140,2
6967,2
9100,2
5793,2
2427,2
3589,2
4957,2
6851,2
265,2
8416,2
556,2
7178,2
3534,0
8218,2
1959,2
207,1
7029,1
6209,1
7878,2
1102,2
9509,2
4804,0
3137,2
7356,2
308,2
2979,1
3113,2
3298,1
4291,2
3200,2
1266,2
4183,2
9089,2
6240,0
2727,2
2481,2
4784,2
5737,2
7818,2
1268,2
5330,2
2564,2
8963,2
4094,2
2090,1
81,0
5514,1
8851,2
849,2
5111,2
3742,1
2173,2
4158,2
1203,2
7852,2
9243,1
1357,1
653,2
6189,0
2369,2
9617,2
4248,2
1657,2
6294,0
3268,2
3447,2
5241,2
1059,0
7464,2
1524,1
2093,2
10040,0
8516,2
5440,2
2421,2
9479,1
1168,2
3397,2
732,2
1197,2
5570,2
5754,2
9649,2
4268,1
7055,2
7665,2
372,1
8660,1
9288,2
4149,2
2063,2
4801,2
3819,2
2469,2
9246,2
4077,2
2662,2
6282,2
6567,2
1708,2
951,1
7037,2
8901,0
8250,0
377,2
5843,1
6403,2
2457,2
1179,0
9131,2
2669,2
531,2
721,1
1304,0
9079,2
7740,2
446,1
3377,2
5707,2
5527,2
1908,1
4599,2
8058,2
1918,2
2798,2
6839,1
9256,0
5908,2
3160,1
4517,2
339,2
4669,2
2400,1
6326,0
6115,1
6479,0
2366,0
4145,2
1977,2
1799,2
7361,2
4144,2
1777,2
5876,2
4441,2
3510,2
3979,2
168,2
10045,2
615,2
1063,1
1861,2
5249,1
6040,2
2591,2
9520,2
4490,2
9663,1
2131,2
374,1
2774,2
1478,2
220,2
8209,2
6393,2
7813,0
8287,2
7760,2
8197,2
3834,1
2433,1
9374,1
1913,2
4867,2
10101,2
2140,2
2390,1
2405,2
7683,2
10100,2
7912,1
1980,2
543,2
4071,2
8964,0
6992,2
1387,1
8780,1
996,2
8083,1
2697,2
1965,2
7372,2
1008,2
7236,0
7410,2
9592,1
5067,2
3206,1
2705,2
10170,2
2767,0
8559,2
9432,2
5979,1
5818,1
8706,2
2646,2
6828,0
4984,2
7419,1
5622,0
6419,1
2286,2
4936,2
9506,2
7303,2
4337,2
45,2
9260,2
3661,2
2566,2
1718,2
1854,2
9426,2
8641,2
10178,2
1896,1
5746,2
1226,2
5184,0
2092,2
8569,2
4808,1
1608,2
3986,2
608,2
2781,1
2765,2
2149,2
1311,1
1189,2
3245,2
1968,2
6492,2
9476,2
616,2
9717,2
1909,0
2100,2
581,1
2279,2
1517,2
1556,1
9035,2
8575,2
7291,2
4898,2
2415,2
1149,0
1947,2
6792,1
6650,2
9051,2
648,1
4214,2
360,0
1135,2
5086,2
2633,2
6297,2
2454,2
2577,2
5532,2
5924,2
267,2
1012,2
2288,2
7341,2
6385,2
9162,2
3528,1
5805,2
3960,0
8824,1
1575,2
5959,1
2689,2
309,2
9662,2
9096,2
8857,2
1981,2
6956,2
9616,2
3656,2
1230,2
5789,2
3668,2
3541,2
5790,2
7379,2
6816,2
2712,0
1009,2
10228,0
7275,2
532,2
48,2
6462,2
5850,2
1790,2
1591,1
6031,2
5284,2
271,2
2301,2
9279,2
340,2
631,2
623,1
5081,2
2907,1
6430,2
924,2
2171,2
2769,0
6662,2
4857,1
5281,2
319,2
2455,1
2600,2
2596,2
7913,2
9487,2
6197,1
5467,2
2556,2
8014,2
2222,2
2422,2
1868,2
804,1
1823,1
4278,2
1588,2
790,2
2260,0
1431,1
5075,2
6398,0
2778,2
8529,2
4102,2
1250,2
1509,2
2826,2
9378,2
4981,2
2350,2
96,2
2116,2
3331,2
4101,2
7225,2
255,2
787,1
607,2
1949,1
5064,2
7921,2
3600,2
7058,1
7206,2
2313,2
513,1
2647,2
4275,2
2456,0
8240,2
1062,2
9111,1
146,2
1980,2
8298,2
8078,2
196,2
7479,2
7482,2
3899,2
1535,2
8025,2
879,2
3982,2
1774,2
2685,2
9831,2
9744,2
194,0
2166,0
1997,2
5895,1
4089,2
6622,2
7042,2
5030,1
2654,2
96,2
126,0
989,1
1254,2
2597,1
10179,2
660,2
2355,2
2773,2
3863,2
6205,2
2496,2
3696,0
2158,2
9070,2
6318,2
9416,2
7987,1
9229,1
1544,1
2165,2
8614,2
1047,2
3769,2
4938,2
671,2
2235,1
7473,2
1648,2
6706,1
5538,2
4009,2
6965,2
5266,2
4470,2
2166,2
3776,2
6070,2
9539,2
3337,2
1649,1
578,2
2784,2
9098,2
2623,0
1125,2
7972,0
9099,1
2251,2
9833,0
4774,2
7646,2
1847,2
9410,2
1148,2
2021,2
5038,2
7801,1
870,2
2890,0
9756,1
4113,2
1697,2
2319,2
1114,1
1564,2
1024,0
1655,2
7930,2
5611,1
3266,2
2590,0
4378,2
3159,2
2489,2
9682,1
6121,1
4123,2
3085,2
5932,2
301,2
7518,2
3396,2
504,2
7445,2
6348,2
12,0
5013,0
1023,2
3723,2
2409,2
8779,1
2646,1
95,1
4098,2
2483,2
272,1
7664,2
1839,2
6440,1
3649,2
1383,0
3072,2
1809,0
2084,1
7438,0
5315,2
2506,2
7214,2
8308,1
8689,1
3917,2
5056,2
4606,2
8558,0
8238,2
2965,2
1538,2
7046,2
2466,1
309,2
1504,0
8001,1
2420,1
943,1
4317,1
1757,2
7680,2
5684,2
2652,2
1437,2
6931,2
9556,1
5530,2
4500,2
6214,2
520,1
582,2
2335,2
7162,2
1028,2
4767,2
526,2
5459,2
389,2
386,2
4023,2
2154,1
6864,2
2296,1
705,2
2370,2
838,2
4515,2
5542,2
718,2
16,0
258,1
1791,2
173,2
9327,2
5763,1
692,1
7669,0
8489,2
38,2
4477,2
852,2
163,2
5101,2
2362,1
5058,2
1138,2
10138,0
8604,2
1701,2
5142,2
401,1
5074,0
2991,2
9508,2
9109,2
4436,2
1750,2
2170,2
4915,2
2307,1
63,2
2267,2
6939,1
447,2
6598,2
2293,1
2639,2
2834,2
2281,2
6536,2
7385,1
6466,2
7243,2
797,2
4416,1
9989,2
1625,1
5770,2
7970,2
5363,1
4459,0
8541,2
7965,2
9033,2
2750,0
2227,0
2702,2
6660,2
7492,2
8383,2
4849,2
1344,2
7217,2
6606,2
2066,2
581,0
4362,2
3777,2
6991,1
2330,1
2645,0
7004,2
5082,2
3061,2
9123,2
1816,2
2087,1
1891,0
10165,2
1888,2
643,1
2341,0
7192,2
928,1
6832,0
2391,1
8524,2
1098,2
10340,0
2111,0
7364,2
4653,0
1143,1
8236,0
2714,2
2861,1
945,2
6379,2
6278,2
5203,0
1313,1
2547,2
1821,2
6640,0
1951,2
503,0
9120,2
3797,1
3015,2
2081,2
6351,0
8478,2
4196,0
5234,2
381,2
2864,2
4997,2
8142,1
1175,2
1534,2
5655,2
4061,1
7454,2
930,0
1593,2
730,2
390,0
5387,2
704,1
9953,2
7839,2
6066,2
3368,2
7732,1
10271,0
8022,2
5825,2
8491,2
1696,0
9441,1
6711,2
6632,2
2767,2
4740,1
4872,2
9118,2
6541,2
841,0
2543,2
6988,2
3319,2
1837,0
5609,1
4679,2
423,1
9481,1
2012,2
9090,2
2047,2
720,2
5727,1
1017,0
7998,2
2140,2
6346,2
1945,2
6477,2
1645,2
422,1
262,2
362,1
363,2
9069,1
7390,2
7726,2
6979,1
5001,1
7834,0
7624,2
10082,0
2715,2
4361,2
7165,0
7107,2
1690,2
2100,2
4948,2
1259,2
3850,2
2646,2
973,2
1998,2
7720,1
8913,2
8704,2
8184,2
5596,2
1982,1
2546,2
8847,2
6022,1
3328,1
1787,2
161,2
8099,2
10281,0
9368,0
1549,2
6415,1
1954,1
8143,2
1214,2
8340,1
3150,1
3572,1
5118,2
7549,2
985,1
2493,2
5421,2
1895,0
1914,2
6125,2
7654,1
5026,2
4665,1
2611,2
9186,2
477,2
8191,2
829,2
549,2
8996,2
4313,2
2825,2
2558,2
5110,0
1408,2
2309,2
6638,0
2610,2
2180,1
1440,2
6145,2
4862,2
1151,1
2498,2
1413,2
8803,2
1692,2
8504,1
5917,2
1658,2
5027,0
879,1
3313,2
4525,2
9627,2
8723,0
1183,2
8124,2
2241,2
954,1
1802,2
2331,1
8726,2
1856,1
5716,1
2709,0
9212,2
1973,0
4749,0
3637,0
2065,0
7837,1
5194,2
8965,2
8951,2
1626,0
6152,2
2615,0
5897,2
1186,0
6241,1
2317,2
4171,2
5448,2
4030,1
7090,2
1740,1
2298,2
7366,2
946,2
3162,1
9305,2
1883,2
1827,2
604,2
2809,2
2534,2
2331,2
3042,2
2264,0
6027,2
2584,2
215,2
432,2
1521,1
6524,2
4695,2
1396,2
9245,2
3418,2
2077,2
1986,1
1481,0
5206,1
2250,2
10161,2
9367,2
9459,2
1184,2
7383,2
2911,2
5799,1
5197,1
3889,2
9402,2
7320,2
2277,1
8204,2
9356,0
2363,1
74,1
6850,1
614,2
6111,2
1154,2
8140,2
3620,2
2397,2
651,2
3542,1
4385,2
4796,1
3276,2
17,0
342,2
1299,2
978,1
434,2
1671,2
664,2
5403,1
1199,2
8725,2
8622,2
1249,1
3204,2
6017,2
9331,1
5410,1
2736,1
9612,2
1990,2
857,2
9716,2
2369,2
11,2
8282,2
353,0
5227,2
814,0
2922,2
6211,2
7810,2
2647,1
3121,2
2383,2
7329,2
1893,2
5,1
8434,0
1773,2
6431,2
865,2
988,2
1195,0
5335,1
8981,2
5270,1
3835,1
1115,0
2403,2
8182,2
5162,2
7207,1
1081,2
6527,2
4831,0
6624,2
860,2
9135,1
8463,2
8370,2
2970,2
4940,2
1559,2
4974,2
9214,2
2283,1
453,2
8262,2
2555,1
1420,2
904,2
2925,2
5710,1
2107,1
3217,2
1954,1
2586,0
690,2
6481,2
179,2
4871,2
2,2
8364,2
1532,0
8271,2
10107,2
9442,2
1450,2
6217,2
6451,0
2439,2
2569,2
4026,2
2553,1
1572,2
9306,2
6580,2
7504,0
3930,2
1841,2
2395,2
1119,2
7985,2
2710,2
6469,1
1955,2
2084,2
9848,0
738,2
1370,2
3388,2
8732,1
2050,2
9661,2
3822,1
6898,1
4185,1
3383,1
257,1
5053,2
776,0
2645,2
5073,2
9385,2
7302,2
2598,2
3715,2
1140,2
2132,0
1821,1
2475,2
3935,1
2026,0
1484,2
1748,0
292,0
5384,2
6223,2
8446,2
8565,0
765,2
5744,2
2513,1
856,2
369,2
1710,2
5047,1
7848,2
744,1
1271,2
1061,2
5965,2
3638,1
3102,2
10339,0
4012,2
5852,2
3920,2
6881,2
5920,2
1084,2
1328,2
5690,2
2449,1
3237,2
2755,0
2526,2
8640,2
429,2
2235,2
9595,2
238,2
2693,2
5815,2
953,1
1180,2
7862,1
2455,2
320,2
454,0
8465,1
991,2
1095,0
456,2
716,2
6458,1
2963,1
8657,0
9299,2
5644,2
2553,2
2261,1
2435,1
8235,2
1193,1
5102,0
4906,2
4314,1
1145,2
1783,2
23,2
4235,2
2744,2
321,0
251,2
3764,0
1632,1
727,2
6021,1
686,2
4017,2
8263,2
492,2
8164,0
6634,2
2601,2
9695,2
1604,2
2090,1
4230,1
1101,0
4167,2
9890,2
2857,2
2127,1
6219,2
8770,2
449,2
7071,2
8139,2
800,2
4164,2
4052,2
5970,0
833,2
1337,2
973,2
6635,2
1168,2
2689,0
800,2
4342,2
1363,0
544,2
6944,2
2167,2
112,1
448,2
2156,2
6354,0
3730,2
1659,0
4852,2
6500,0
6817,2
159,2
9,0
1674,2
6134,2
33,2
5322,0
8848,2
2160,2
6819,2
1439,2
5471,0
2888,1
5768,2
3093,1
6733,2
10083,2
9887,2
6505,2
2343,2
10306,0
1142,2
3703,2
9355,2
2141,1
655,2
1431,2
35,0
2388,2
8134,1
5824,2
661,2
253,1
4304,2
6843,2
6589,2
7831,2
2467,2
47,2
5745,1
4845,2
2551,2
408,2
2748,2
7,2
10053,2
2452,2
1258,2
929,1
3379,1
2376,1
8486,2
7772,2
2318,2
4271,2
2408,2
2071,1
1173,2
9692,2
9063,2
259,1
3740,2
7448,2
4137,0
5500,2
2962,0
1106,0
4651,2
2560,2
2587,2
2212,0
303,0
7534,0
4583,2
10067,2
9532,2
516,2
8484,2
5581,2
9193,1
2775,2
